,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-07-15,002653,30.55,29.39,30.58,29.29,36793,110552870.0,4.2,-4.42,-1.36,0.74
1,2024-07-16,002653,29.47,29.54,29.76,29.2,16880,50411141.3,1.91,0.51,0.15,0.34
2,2024-07-17,002653,29.34,29.29,29.68,28.71,29103,86106081.86,3.28,-0.85,-0.25,0.59
3,2024-07-18,002653,29.18,29.22,29.61,28.71,20836,61694143.0,3.07,-0.24,-0.07,0.42
4,2024-07-19,002653,29.1,28.8,29.45,28.59,27217,79995012.52,2.94,-1.44,-0.42,0.55
5,2024-07-22,002653,28.79,29.07,29.44,28.49,31719,93151571.47,3.3,0.94,0.27,0.64
6,2024-07-23,002653,29.11,27.35,29.11,27.27,37316,105497474.0,6.33,-5.92,-1.72,0.75
7,2024-07-24,002653,27.32,26.69,27.63,26.4,64626,175689976.0,4.5,-2.41,-0.66,1.31
8,2024-07-25,002653,26.64,26.25,26.68,25.96,29974,79769451.31,2.7,-1.65,-0.44,0.61
9,2024-07-26,002653,26.25,26.15,26.45,25.6,23658,62668213.0,3.24,-0.38,-0.1,0.48
10,2024-07-29,002653,26.18,26.25,27.12,25.83,30493,81988015.76,4.93,0.38,0.1,0.62
11,2024-07-30,002653,26.18,25.36,26.33,25.25,31454,81605429.38,4.11,-3.39,-0.89,0.64
12,2024-07-31,002653,25.26,26.88,27.29,25.07,40032,107751108.39,8.75,5.99,1.52,0.81
13,2024-08-01,002653,26.78,26.19,27.45,25.76,30083,80477364.87,6.29,-2.57,-0.69,0.61
14,2024-08-02,002653,26.16,26.73,27.64,26.1,46440,127492552.05,5.88,2.06,0.54,0.94
15,2024-08-05,002653,26.71,27.5,28.14,26.59,57379,160779677.82,5.8,2.88,0.77,1.16
16,2024-08-06,002653,27.53,27.95,28.58,27.43,36865,104239523.6,4.18,1.64,0.45,0.74
17,2024-08-07,002653,27.87,27.89,28.14,27.38,24863,70291127.0,2.72,-0.21,-0.06,0.5
18,2024-08-08,002653,27.79,28.23,28.59,27.72,24960,71289741.08,3.12,1.22,0.34,0.5
19,2024-08-09,002653,28.15,28.59,28.89,27.95,31102,89719326.31,3.33,1.28,0.36,0.63
20,2024-08-12,002653,28.68,28.44,29.33,28.29,50637,147993402.88,3.64,-0.52,-0.15,1.02
21,2024-08-13,002653,28.44,27.88,28.55,27.57,37278,105370412.13,3.45,-1.97,-0.56,0.75
22,2024-08-14,002653,27.75,27.48,27.98,27.09,20355,56774811.8,3.19,-1.43,-0.4,0.41
23,2024-08-15,002653,27.56,28.53,28.9,27.31,45204,130157099.85,5.79,3.82,1.05,0.91
24,2024-08-16,002653,28.43,29.83,30.17,28.2,59046,176342815.38,6.91,4.56,1.3,1.19
25,2024-08-19,002653,29.98,29.63,30.13,29.27,32514,97581389.25,2.88,-0.67,-0.2,0.66
26,2024-08-20,002653,29.59,29.04,29.65,28.69,27497,80883435.0,3.24,-1.99,-0.59,0.56
27,2024-08-21,002653,28.85,29.11,29.69,28.84,27076,80391879.48,2.93,0.24,0.07,0.55
28,2024-08-22,002653,29.11,29.63,30.01,29.11,21505,64525707.14,3.09,1.79,0.52,0.43
29,2024-08-23,002653,29.41,29.8,30.0,28.99,28388,85091286.8,3.41,0.57,0.17,0.57
30,2024-08-26,002653,29.65,30.02,30.17,29.45,22683,68634852.72,2.42,0.74,0.22,0.46
31,2024-08-27,002653,29.9,30.1,30.72,29.83,33703,103207085.0,2.96,0.27,0.08,0.68
32,2024-08-28,002653,29.98,30.68,30.79,29.77,24968,77044494.13,3.39,1.93,0.58,0.5
33,2024-08-29,002653,30.59,30.39,31.1,29.79,41832,128800001.82,4.27,-0.95,-0.29,0.85
34,2024-08-30,002653,30.11,30.79,31.09,29.6,37619,117032501.52,4.9,1.32,0.4,0.76
35,2024-09-02,002653,30.76,30.87,31.29,30.38,27534,86122357.6,2.96,0.26,0.08,0.56
36,2024-09-03,002653,30.9,31.5,31.97,30.73,32977,105098866.92,4.02,2.04,0.63,0.67
37,2024-09-04,002653,31.54,31.73,32.39,31.37,21701,70147639.84,3.24,0.73,0.23,0.44
38,2024-09-05,002653,31.73,32.19,32.36,31.47,21387,69232186.0,2.8,1.45,0.46,0.43
39,2024-09-06,002653,32.2,31.72,32.56,31.64,19502,63348557.0,2.86,-1.46,-0.47,0.39
40,2024-09-09,002653,31.59,32.34,32.55,31.39,27121,88522995.78,3.66,1.95,0.62,0.55
41,2024-09-10,002653,32.48,32.49,32.91,31.44,31781,103215928.6,4.55,0.46,0.15,0.64
42,2024-09-11,002653,32.56,33.84,34.0,32.22,26856,90590332.54,5.48,4.16,1.35,0.54
43,2024-09-12,002653,33.79,32.88,33.98,32.6,40545,135875688.0,4.08,-2.84,-0.96,0.82
44,2024-09-13,002653,32.87,32.51,33.13,31.99,36407,119551533.76,3.47,-1.13,-0.37,0.74
45,2024-09-18,002653,32.45,34.2,34.28,31.96,31999,107912558.0,7.14,5.2,1.69,0.65
46,2024-09-19,002653,33.93,32.7,34.2,32.44,43116,142997951.66,5.15,-4.39,-1.5,0.87
47,2024-09-20,002653,32.44,32.39,32.58,32.03,25845,84205844.79,1.68,-0.95,-0.31,0.52
48,2024-09-23,002653,32.33,31.46,32.69,31.26,52891,169033442.0,4.41,-2.87,-0.93,1.07
49,2024-09-24,002653,31.61,31.45,32.01,30.66,52448,165488536.38,4.29,-0.03,-0.01,1.06
50,2024-09-25,002653,31.44,31.41,32.39,30.79,52188,166381411.46,5.09,-0.13,-0.04,1.05
51,2024-09-26,002653,31.36,32.51,32.53,30.94,37160,118957131.15,5.06,3.5,1.1,0.75
52,2024-09-27,002653,32.63,33.33,33.35,31.7,65483,214310909.69,5.08,2.52,0.82,1.32
53,2024-09-30,002653,34.03,36.69,36.69,33.43,64203,228910532.2,9.78,10.08,3.36,1.2
54,2024-10-08,002653,40.39,39.37,40.39,37.45,85732,339407835.43,8.01,7.3,2.68,1.61
