,成交时间,成交价格,成交金额,成交量,性质
0,09:25:04,26.4,1008480,382,卖盘
1,09:30:01,26.38,29018,11,卖盘
2,09:30:04,26.38,767759,291,卖盘
3,09:30:07,26.38,604073,229,卖盘
4,09:30:10,26.39,1313656,498,买盘
5,09:30:13,26.35,60596,23,买盘
6,09:30:16,26.35,527162,200,买盘
7,09:30:19,26.3,494791,188,卖盘
8,09:30:22,26.35,86883,33,买盘
9,09:30:25,26.38,685062,260,买盘
10,09:30:28,26.35,909965,345,卖盘
11,09:30:31,26.39,1113367,422,买盘
12,09:30:34,26.38,1134716,430,卖盘
13,09:30:37,26.36,580511,220,卖盘
14,09:30:40,26.3,1014363,385,卖盘
15,09:30:43,26.27,576414,219,卖盘
16,09:30:46,26.4,1048219,399,买盘
17,09:30:49,26.4,519920,197,买盘
18,09:30:52,26.35,94972,36,买盘
19,09:30:55,26.4,108891,41,买盘
20,09:30:58,26.4,89787,34,卖盘
21,09:31:01,26.44,337676,128,买盘
22,09:31:04,26.45,47597,18,买盘
23,09:31:07,26.46,2646,1,买盘
24,09:31:10,26.48,95328,36,买盘
25,09:31:13,26.48,21184,8,买盘
26,09:31:16,26.47,251531,95,卖盘
27,09:31:19,26.51,794082,300,买盘
28,09:31:22,26.5,227956,86,中性盘
29,09:31:25,26.51,196194,74,买盘
30,09:31:28,26.51,63624,24,卖盘
31,09:31:31,26.51,68958,26,卖盘
32,09:31:34,26.56,31862,12,买盘
33,09:31:37,26.56,90304,34,卖盘
34,09:31:40,26.56,79682,30,卖盘
35,09:31:43,26.52,151329,57,卖盘
36,09:31:46,26.56,39830,15,买盘
37,09:31:49,26.55,42489,16,卖盘
38,09:31:52,26.54,31846,12,卖盘
39,09:31:55,26.52,15912,6,卖盘
40,09:31:58,26.52,71598,27,买盘
41,09:32:01,26.52,259835,98,买盘
42,09:32:04,26.51,156438,59,中性盘
43,09:32:07,26.52,161737,61,买盘
44,09:32:10,26.53,222844,84,买盘
45,09:32:13,26.56,260225,98,买盘
46,09:32:16,26.62,536896,202,买盘
47,09:32:19,26.65,2570401,964,买盘
48,09:32:22,26.8,497946,186,买盘
49,09:32:25,26.81,324301,121,买盘
50,09:32:28,26.83,104641,39,买盘
51,09:32:31,26.8,166251,62,卖盘
52,09:32:34,26.78,436598,163,卖盘
53,09:32:37,26.79,128530,48,买盘
54,09:32:40,26.73,157777,59,中性盘
55,09:32:43,26.67,42750,16,卖盘
56,09:32:46,26.7,16017,6,中性盘
57,09:32:49,26.7,192243,72,买盘
58,09:32:52,26.67,593185,222,卖盘
59,09:32:55,26.67,61380,23,卖盘
60,09:32:58,26.67,61341,23,中性盘
61,09:33:01,26.65,133280,50,卖盘
62,09:33:04,26.65,410410,154,买盘
63,09:33:07,26.65,213145,80,买盘
64,09:33:10,26.65,130585,49,买盘
65,09:33:13,26.64,316391,119,卖盘
66,09:33:16,26.63,37271,14,买盘
67,09:33:19,26.59,18618,7,卖盘
68,09:33:22,26.61,34593,13,买盘
69,09:33:25,26.59,79790,30,卖盘
70,09:33:28,26.59,47861,18,买盘
71,09:33:31,26.58,162074,61,中性盘
72,09:33:34,26.58,111636,42,卖盘
73,09:33:37,26.59,50491,19,买盘
74,09:33:40,26.58,50485,19,买盘
75,09:33:43,26.55,5313,2,卖盘
76,09:33:46,26.55,18596,7,卖盘
77,09:33:49,26.58,55806,21,买盘
78,09:33:55,26.55,111510,42,卖盘
79,09:33:58,26.57,39855,15,买盘
80,09:34:01,26.65,1620955,609,买盘
81,09:34:04,26.61,63852,24,卖盘
82,09:34:07,26.66,370376,139,买盘
83,09:34:10,26.61,346194,130,卖盘
84,09:34:13,26.65,300765,113,买盘
85,09:34:16,26.67,42672,16,买盘
86,09:34:19,26.65,311999,117,卖盘
87,09:34:22,26.63,79970,30,中性盘
88,09:34:25,26.65,253144,95,买盘
89,09:34:28,26.65,178597,67,买盘
90,09:34:31,26.65,85263,32,买盘
91,09:34:34,26.65,125252,47,买盘
92,09:34:37,26.64,47945,18,买盘
93,09:34:40,26.62,162488,61,卖盘
94,09:34:43,26.6,93141,35,卖盘
95,09:34:46,26.62,148953,56,买盘
96,09:34:49,26.6,37261,14,卖盘
97,09:34:52,26.6,69164,26,卖盘
98,09:34:55,26.62,361701,136,买盘
99,09:34:58,26.6,13300,5,卖盘
100,09:35:01,26.6,159715,60,卖盘
101,09:35:04,26.62,138474,52,中性盘
102,09:35:07,26.63,2663,1,卖盘
103,09:35:10,26.63,53260,20,卖盘
104,09:35:13,26.63,63912,24,买盘
105,09:35:19,26.63,71932,27,卖盘
106,09:35:22,26.66,61290,23,买盘
107,09:35:25,26.64,162543,61,卖盘
108,09:35:28,26.66,135876,51,买盘
109,09:35:31,26.65,18655,7,卖盘
110,09:35:34,26.66,125284,47,买盘
111,09:35:37,26.66,583782,219,买盘
112,09:35:40,26.65,45304,17,买盘
113,09:35:43,26.65,103935,39,买盘
114,09:35:46,26.67,1421040,533,买盘
115,09:35:49,26.72,328396,123,买盘
116,09:35:52,26.72,98864,37,买盘
