,成交时间,成交价格,成交金额,成交量,性质
0,09:25:00,4.09,2529256,6184,卖盘
1,09:30:00,4.09,940366,2294,卖盘
2,09:30:03,4.1,10114760,24675,买盘
3,09:30:06,4.09,1977302,4828,卖盘
4,09:30:09,4.09,829375,2024,卖盘
5,09:30:12,4.1,49540,121,买盘
6,09:30:15,4.09,84391,206,卖盘
7,09:30:18,4.1,203224,496,买盘
8,09:30:21,4.1,106846,261,买盘
9,09:30:24,4.09,66393,162,卖盘
10,09:30:27,4.09,138098,337,卖盘
11,09:30:30,4.1,66364,162,买盘
12,09:30:33,4.1,430038,1050,买盘
13,09:30:36,4.1,202771,495,买盘
14,09:30:39,4.09,419343,1024,卖盘
15,09:30:42,4.09,198188,484,卖盘
16,09:30:45,4.1,415411,1015,买盘
17,09:30:48,4.1,527555,1288,买盘
18,09:30:51,4.09,290002,708,卖盘
19,09:30:54,4.1,440705,1075,买盘
20,09:30:57,4.1,112734,275,买盘
21,09:31:00,4.09,290068,708,卖盘
22,09:31:03,4.09,633678,1547,卖盘
23,09:31:06,4.1,267994,655,买盘
24,09:31:09,4.1,407140,994,买盘
25,09:31:12,4.1,216689,529,买盘
26,09:31:15,4.1,146719,358,买盘
27,09:31:18,4.09,202328,494,卖盘
28,09:31:21,4.1,882569,2153,买盘
29,09:31:24,4.1,1367751,3336,买盘
30,09:31:27,4.1,240615,586,卖盘
31,09:31:30,4.1,174367,425,卖盘
32,09:31:33,4.1,64371,157,卖盘
33,09:31:36,4.1,259251,631,卖盘
34,09:31:39,4.1,128053,312,卖盘
35,09:31:42,4.1,325212,793,卖盘
36,09:31:45,4.11,262299,639,买盘
37,09:31:48,4.1,193633,472,卖盘
38,09:31:51,4.1,305604,745,卖盘
39,09:31:54,4.1,196621,479,卖盘
40,09:31:57,4.1,196670,479,卖盘
41,09:32:00,4.1,152225,371,卖盘
42,09:32:03,4.1,279452,681,卖盘
43,09:32:06,4.1,219139,534,卖盘
44,09:32:09,4.1,200287,488,卖盘
45,09:32:12,4.1,489442,1193,卖盘
46,09:32:15,4.1,151294,369,卖盘
