,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-07-29,002015,7.59,7.47,7.65,7.44,124409,94388642.52,2.76,-1.84,-0.14,0.77
1,2024-07-30,002015,7.45,7.44,7.52,7.32,126649,95429122.0,2.68,-0.4,-0.03,0.78
2,2024-07-31,002015,7.46,7.77,7.77,7.39,216634,167868003.01,5.11,4.44,0.33,1.33
3,2024-08-01,002015,7.75,7.66,7.81,7.63,154806,120655731.0,2.32,-1.42,-0.11,0.95
4,2024-08-02,002015,7.6,7.5,7.67,7.48,128004,98227915.0,2.48,-2.09,-0.16,0.79
5,2024-08-05,002015,7.41,7.23,7.56,7.22,174973,131034173.0,4.53,-3.6,-0.27,1.08
6,2024-08-06,002015,7.3,7.51,7.53,7.3,199821,150443109.1,3.18,3.87,0.28,1.23
7,2024-08-07,002015,7.77,7.54,7.78,7.51,320550,247729524.91,3.6,0.4,0.03,1.97
8,2024-08-08,002015,7.44,7.33,7.46,7.22,217972,162028637.0,3.18,-2.79,-0.21,1.34
9,2024-08-09,002015,7.37,7.25,7.4,7.24,134867,99950277.0,2.18,-1.09,-0.08,0.83
10,2024-08-12,002015,7.33,7.2,7.36,7.19,108368,79759229.0,2.34,-0.69,-0.05,0.67
11,2024-08-13,002015,7.17,7.21,7.28,7.1,84880,61871126.84,2.5,0.14,0.01,0.52
12,2024-08-14,002015,7.24,7.15,7.25,7.14,74030,53943885.0,1.53,-0.83,-0.06,0.46
13,2024-08-15,002015,7.15,7.22,7.3,7.05,134542,98292549.72,3.5,0.98,0.07,0.83
14,2024-08-16,002015,7.2,7.06,7.23,7.05,116225,83908024.96,2.49,-2.22,-0.16,0.72
15,2024-08-19,002015,7.03,7.02,7.14,7.0,80610,57692808.64,1.98,-0.57,-0.04,0.5
16,2024-08-20,002015,7.02,6.83,7.03,6.82,111628,78000180.15,2.99,-2.71,-0.19,0.69
17,2024-08-21,002015,6.82,6.72,6.85,6.71,100922,69283251.18,2.05,-1.61,-0.11,0.62
18,2024-08-22,002015,6.72,6.59,6.77,6.57,100656,67899015.0,2.98,-1.93,-0.13,0.62
19,2024-08-23,002015,6.61,6.6,6.61,6.5,94712,63028187.02,1.67,0.15,0.01,0.58
20,2024-08-26,002015,6.59,6.62,6.65,6.56,90535,60762730.6,1.36,0.3,0.02,0.56
21,2024-08-27,002015,6.62,6.53,6.62,6.49,74310,49352767.6,1.96,-1.36,-0.09,0.46
22,2024-08-28,002015,6.52,6.5,6.55,6.48,70482,46585961.0,1.07,-0.46,-0.03,0.43
23,2024-08-29,002015,6.5,6.8,6.81,6.48,162926,110793757.0,5.08,4.62,0.3,1.0
24,2024-08-30,002015,6.86,6.95,7.03,6.79,151771,106592258.0,3.53,2.21,0.15,0.93
25,2024-09-02,002015,6.96,6.92,7.07,6.9,138967,98535921.04,2.45,-0.43,-0.03,0.86
26,2024-09-03,002015,6.87,6.92,6.96,6.81,86930,60741231.0,2.17,0.0,0.0,0.54
27,2024-09-04,002015,6.82,6.83,6.93,6.8,68823,47928856.0,1.88,-1.3,-0.09,0.42
