,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
71,2024-11-12,002891,33.98,34.51,35.1,33.8,62128,216686212.08,3.82,1.32,0.45,2.11
72,2024-11-13,002891,34.48,33.96,34.78,33.6,54974,189896011.3,3.42,-1.59,-0.55,1.87
73,2024-11-14,002891,33.62,33.75,35.21,33.62,60350,210173954.73,4.68,-0.62,-0.21,2.05
74,2024-11-15,002891,33.73,32.96,34.58,32.96,63124,215342096.5,4.8,-2.34,-0.79,2.15
75,2024-11-18,002891,32.71,32.49,33.59,31.88,80909,267610322.41,5.19,-1.43,-0.47,2.75
76,2024-11-19,002891,32.55,32.82,33.18,31.79,55355,181589775.91,4.28,1.02,0.33,1.88
77,2024-11-20,002891,32.7,32.12,32.9,31.94,52623,172184709.2,2.93,-2.13,-0.7,1.79
78,2024-11-21,002891,32.0,31.72,32.48,31.36,40764,131906205.67,3.49,-1.25,-0.4,1.39
79,2024-11-22,002891,31.61,30.0,31.79,29.85,75660,235823521.5,6.12,-5.42,-1.72,2.57
80,2024-11-25,002891,30.18,30.85,31.45,29.88,70644,217827199.14,5.23,2.83,0.85,2.4
81,2024-11-26,002891,30.85,30.7,31.2,30.28,33349,102579020.15,2.98,-0.49,-0.15,1.13
82,2024-11-27,002891,30.41,31.2,31.29,29.99,45054,138551820.71,4.23,1.63,0.5,1.53
83,2024-11-28,002891,31.05,31.45,31.97,30.55,51572,162550555.92,4.55,0.8,0.25,1.75
84,2024-11-29,002891,31.37,32.73,33.08,31.25,70742,230318228.8,5.82,4.07,1.28,2.41
85,2024-12-02,002891,32.63,34.14,34.48,32.35,77587,263164308.48,6.51,4.31,1.41,2.64
86,2024-12-03,002891,33.75,33.91,34.84,33.63,68913,236718893.5,3.54,-0.67,-0.23,2.34
87,2024-12-04,002891,33.52,33.04,34.37,32.79,55178,185270621.33,4.66,-2.57,-0.87,1.88
88,2024-12-05,002891,32.85,32.0,32.97,31.73,57797,186308827.38,3.75,-3.15,-1.04,1.97
89,2024-12-06,002891,32.25,32.16,32.49,31.98,33479,108324796.74,1.59,0.5,0.16,1.14
90,2024-12-09,002891,32.18,31.59,32.48,31.47,39931,127817260.8,3.14,-1.77,-0.57,1.36
91,2024-12-10,002891,32.83,32.08,33.14,31.85,55452,181116389.73,4.08,1.55,0.49,1.89
92,2024-12-11,002891,31.99,32.89,33.0,31.91,42855,140599818.0,3.4,2.52,0.81,1.46
93,2024-12-12,002891,32.87,32.8,32.98,32.26,41094,134804478.09,2.19,-0.27,-0.09,1.4
94,2024-12-13,002891,32.58,33.65,34.47,32.42,75152,253696996.5,6.25,2.59,0.85,2.56
95,2024-12-16,002891,33.7,31.86,33.88,31.6,78453,255700599.55,6.78,-5.32,-1.79,2.67
96,2024-12-17,002891,31.76,31.35,32.24,31.15,54343,172695235.14,3.42,-1.6,-0.51,1.85
97,2024-12-18,002891,31.35,31.15,31.65,30.85,40703,127266788.38,2.55,-0.64,-0.2,1.38
98,2024-12-19,002891,30.74,31.54,31.74,30.65,41209,129919188.17,3.5,1.25,0.39,1.4
99,2024-12-20,002891,31.55,32.33,33.39,31.36,68892,226225089.57,6.44,2.5,0.79,2.34
100,2024-12-23,002891,32.42,32.08,32.98,32.01,42301,137671413.16,3.0,-0.77,-0.25,1.44
101,2024-12-24,002891,32.01,32.75,32.93,31.91,29744,96886748.21,3.18,2.09,0.67,1.01
102,2024-12-25,002891,32.7,32.73,33.12,32.46,30105,99034035.15,2.02,-0.06,-0.02,1.02
103,2024-12-26,002891,32.84,32.63,33.26,32.48,28512,93840891.85,2.38,-0.31,-0.1,0.97
104,2024-12-27,002891,32.63,33.74,34.05,32.37,59874,201585005.95,5.15,3.4,1.11,2.04
105,2024-12-30,002891,33.8,35.68,36.3,33.62,106794,379130361.12,7.94,5.75,1.94,3.63
106,2024-12-31,002891,35.68,35.55,36.04,35.27,54858,196447143.23,2.16,-0.36,-0.13,1.87
107,2025-01-02,002891,35.3,34.58,36.23,34.27,97568,345933076.62,5.51,-2.73,-0.97,3.32
108,2025-01-03,002891,34.49,35.35,36.23,33.65,100501,355197570.9,7.46,2.23,0.77,3.42
109,2025-01-06,002891,35.31,32.91,35.83,32.45,131081,446337776.02,9.56,-6.9,-2.44,4.46
110,2025-01-07,002891,32.83,33.52,33.57,32.39,72629,240722888.2,3.59,1.85,0.61,2.47
111,2025-01-08,002891,33.36,33.91,34.39,32.63,59132,198345101.96,5.25,1.16,0.39,2.01
112,2025-01-09,002891,33.83,33.55,34.24,33.45,31802,107766265.8,2.33,-1.06,-0.36,1.08
113,2025-01-10,002891,33.45,33.26,34.9,33.26,56125,192246740.19,4.89,-0.86,-0.29,1.91
114,2025-01-13,002891,32.84,33.19,33.91,32.73,47113,157420739.17,3.55,-0.21,-0.07,1.6
115,2025-01-14,002891,33.16,35.07,35.27,32.85,65891,227998559.63,7.29,5.66,1.88,2.24
116,2025-01-15,002891,35.07,36.11,37.15,35.05,101923,371917327.93,5.99,2.97,1.04,3.47
117,2025-01-16,002891,36.33,36.17,36.63,35.86,57000,207224117.28,2.13,0.17,0.06,1.94
118,2025-01-17,002891,36.25,39.8,39.8,36.08,177377,687062067.13,10.28,10.04,3.63,6.03
119,2025-01-20,002891,40.95,40.22,41.55,39.58,170594,694086793.51,4.95,1.06,0.42,5.8
120,2025-01-21,002891,40.64,40.05,40.77,39.35,94550,378962205.56,3.53,-0.42,-0.17,3.21
121,2025-01-22,002891,40.09,39.49,40.38,38.45,78502,309978452.03,4.82,-1.4,-0.56,2.67
122,2025-01-23,002891,39.49,38.1,39.68,37.94,108824,421861089.6,4.41,-3.52,-1.39,3.7
123,2025-01-24,002891,38.17,37.78,38.49,37.52,81058,308301455.03,2.55,-0.84,-0.32,2.76
124,2025-01-27,002891,37.85,38.09,38.68,37.55,119437,457151242.73,2.99,0.82,0.31,4.06
125,2025-02-05,002891,38.12,36.06,38.27,35.54,125912,458559574.49,7.17,-5.33,-2.03,4.28
126,2025-02-06,002891,35.95,36.13,36.4,35.49,95943,346372119.58,2.52,0.19,0.07,3.26
127,2025-02-07,002891,36.2,37.23,37.61,35.51,121922,450139087.72,5.81,3.04,1.1,4.15
128,2025-02-10,002891,36.89,37.08,37.5,36.43,69741,258664517.82,2.87,-0.4,-0.15,2.37
129,2025-02-11,002891,37.08,37.53,37.95,36.85,72225,271250875.68,2.97,1.21,0.45,2.46
130,2025-02-12,002891,37.3,37.4,37.91,36.7,64525,241102213.31,3.22,-0.35,-0.13,2.19
131,2025-02-13,002891,37.29,35.61,37.48,35.55,107036,391103038.65,5.16,-4.79,-1.79,3.64
132,2025-02-14,002891,35.56,35.46,36.05,34.85,89751,320379265.49,3.37,-0.42,-0.15,3.05
133,2025-02-17,002891,35.45,35.22,35.7,34.97,69013,244385938.2,2.06,-0.68,-0.24,2.35
134,2025-02-18,002891,35.38,34.63,35.9,34.35,71211,251128573.34,4.4,-1.68,-0.59,2.42
135,2025-02-19,002891,34.54,34.67,34.99,34.25,57222,199308500.01,2.14,0.12,0.04,1.95
136,2025-02-20,002891,34.58,35.81,35.94,34.3,99281,353492741.24,4.73,3.29,1.14,3.38
137,2025-02-21,002891,35.68,35.23,35.73,34.97,70107,248435273.67,2.12,-1.62,-0.58,2.38
138,2025-02-24,002891,35.23,35.23,35.95,35.01,59796,212234734.28,2.67,0.0,0.0,2.03
139,2025-02-25,002891,34.88,35.21,35.56,34.55,51796,182896525.55,2.87,-0.06,-0.02,1.76
140,2025-02-26,002891,35.22,35.53,36.34,35.21,71842,258117138.18,3.21,0.91,0.32,2.44
141,2025-02-27,002891,35.55,37.32,37.78,35.35,124880,462550932.35,6.84,5.04,1.79,4.25
142,2025-02-28,002891,37.36,37.12,37.84,36.67,75926,283478084.0,3.14,-0.54,-0.2,2.58
143,2025-03-03,002891,37.15,38.47,39.67,37.05,123001,475938535.05,7.06,3.64,1.35,4.18
144,2025-03-04,002891,37.85,38.21,39.11,37.47,59644,229275937.95,4.26,-0.68,-0.26,2.03
145,2025-03-05,002891,38.05,38.23,38.45,36.95,67832,256188624.87,3.93,0.05,0.02,2.31
146,2025-03-06,002891,38.14,37.5,38.43,37.42,63159,239357541.1,2.64,-1.91,-0.73,2.15
147,2025-03-07,002891,37.41,39.52,39.85,37.35,93811,365971415.09,6.67,5.39,2.02,3.19
148,2025-03-10,002891,39.55,39.56,39.92,38.55,53149,209819896.63,3.47,0.1,0.04,1.81
149,2025-03-11,002891,38.96,39.46,39.81,38.89,33849,133476414.89,2.33,-0.25,-0.1,1.15
150,2025-03-12,002891,39.44,41.27,41.98,39.19,73812,301315576.22,7.07,4.59,1.81,2.51
151,2025-03-13,002891,41.3,41.89,42.22,40.95,64056,267818620.3,3.08,1.5,0.62,2.18
152,2025-03-14,002891,41.85,42.98,45.95,41.73,118566,516098843.4,10.07,2.6,1.09,4.03
153,2025-03-17,002891,42.85,41.75,43.34,41.45,66657,281740974.76,4.4,-2.86,-1.23,2.27
154,2025-03-18,002891,41.75,41.88,42.53,41.18,45853,191458335.27,3.23,0.31,0.13,1.56
155,2025-03-19,002891,41.83,42.1,42.3,41.47,30132,126857605.93,1.98,0.53,0.22,1.02
156,2025-03-20,002891,42.1,42.16,42.96,41.78,39894,169642585.76,2.8,0.14,0.06,1.36
157,2025-03-21,002891,41.85,40.88,42.71,40.25,64888,268428380.0,5.83,-3.04,-1.28,2.21
158,2025-03-24,002891,40.8,41.52,41.8,40.67,32918,136321985.4,2.76,1.57,0.64,1.12
159,2025-03-25,002891,41.51,40.53,41.98,40.25,36919,151291365.53,4.17,-2.38,-0.99,1.26
160,2025-03-26,002891,40.54,40.35,40.73,40.13,27482,111538277.5,1.48,-0.44,-0.18,0.93
161,2025-03-27,002891,40.33,41.27,42.15,40.18,38745,160630317.0,4.88,2.28,0.92,1.32
162,2025-03-28,002891,41.26,42.32,42.98,40.98,56894,241342085.44,4.85,2.54,1.05,1.93
163,2025-03-31,002891,41.95,43.03,43.35,41.85,56345,240986114.81,3.54,1.68,0.71,1.91
164,2025-04-01,002891,43.05,42.98,44.0,42.28,46358,200366948.12,4.0,-0.12,-0.05,1.57
165,2025-04-02,002891,42.91,42.17,43.05,41.85,39455,167721973.82,2.79,-1.88,-0.81,1.34
166,2025-04-03,002891,41.48,40.94,41.84,39.05,101200,407928241.93,6.62,-2.92,-1.23,3.43
167,2025-04-07,002891,38.65,36.83,40.57,36.83,81622,317542053.0,9.14,-10.04,-4.11,2.77
168,2025-04-08,002891,37.13,39.63,39.97,37.13,95734,369065016.44,7.71,7.6,2.8,3.25
169,2025-04-09,002891,38.8,41.55,42.34,37.82,82966,334388667.26,11.41,4.84,1.92,2.81
170,2025-04-10,002891,41.42,41.63,43.98,41.19,80040,342454315.57,6.71,0.19,0.08,2.71
171,2025-04-11,002891,41.28,42.51,42.75,41.23,37846,160543779.86,3.65,2.11,0.88,1.28
172,2025-04-14,002891,43.15,44.46,45.55,42.98,67342,299742913.3,6.05,4.59,1.95,2.28
173,2025-04-15,002891,44.36,45.41,46.03,44.19,60744,275714577.39,4.14,2.14,0.95,2.06
174,2025-04-16,002891,45.39,43.93,45.4,43.35,53183,235192793.06,4.51,-3.26,-1.48,1.8
175,2025-04-17,002891,43.67,46.65,46.94,43.45,80424,369705115.76,7.94,6.19,2.72,2.73
176,2025-04-18,002891,46.85,46.79,47.0,45.63,48300,224057469.77,2.94,0.3,0.14,1.64
177,2025-04-21,002891,46.05,49.07,49.07,45.75,66582,316187323.54,7.1,4.87,2.28,2.26
178,2025-04-22,002891,48.35,47.96,50.45,47.15,88238,429477506.05,6.73,-2.26,-1.11,2.99
179,2025-04-23,002891,47.37,48.43,50.18,45.86,98364,471086478.99,9.01,0.98,0.47,3.34
180,2025-04-24,002891,47.67,53.29,53.29,47.46,119677,622063481.39,12.04,10.04,4.86,4.06
181,2025-04-25,002891,54.36,54.05,56.88,53.1,180948,992331355.13,7.09,1.43,0.76,6.13
182,2025-04-28,002891,53.77,53.25,54.34,52.55,96416,515239330.37,3.31,-1.48,-0.8,3.27
183,2025-04-29,002891,53.42,57.66,58.55,53.08,147110,828002169.82,10.27,8.28,4.41,4.99
184,2025-04-30,002891,56.65,56.3,59.05,55.95,115158,659731836.88,5.38,-2.36,-1.36,3.9
185,2025-05-06,002891,56.3,56.83,57.08,55.38,89519,505226404.96,3.02,0.94,0.53,3.03
186,2025-05-07,002891,56.72,56.39,60.05,55.8,100202,575632129.98,7.48,-0.77,-0.44,3.4
187,2025-05-08,002891,55.95,55.4,56.58,55.05,86920,485399011.41,2.71,-1.76,-0.99,2.95
188,2025-05-09,002891,55.06,56.68,57.4,55.06,77385,438845898.33,4.22,2.31,1.28,2.62
189,2025-05-12,002891,56.73,57.14,57.83,55.88,65585,375344102.18,3.44,0.81,0.46,2.22
190,2025-05-13,002891,57.12,60.69,61.33,56.36,106318,627442876.03,8.7,6.21,3.55,3.6
191,2025-05-14,002891,60.05,60.77,61.9,59.28,79053,480482080.14,4.32,0.13,0.08,2.68
192,2025-05-15,002891,60.71,63.24,64.1,59.5,92882,574835936.29,7.57,4.06,2.47,3.15
193,2025-05-16,002891,62.61,64.01,67.84,61.2,118836,768029900.65,10.5,1.22,0.77,4.03
194,2025-05-19,002891,63.13,65.18,67.52,60.96,131987,847248764.92,10.25,1.83,1.17,4.47
195,2025-05-20,002891,64.6,69.08,71.53,64.35,163741,1109469941.11,11.02,5.98,3.9,5.55
196,2025-05-21,002891,67.35,63.65,68.85,63.36,149690,992553580.77,7.95,-7.86,-5.43,5.07
197,2025-05-22,002891,63.88,64.1,65.4,62.73,111040,710263566.12,4.19,0.71,0.45,3.68
198,2025-05-23,002891,63.4,62.91,64.43,62.55,84422,536098266.72,2.93,-1.86,-1.19,2.79
199,2025-05-26,002891,62.85,63.34,64.2,62.48,71297,453026649.64,2.73,0.68,0.43,2.36
200,2025-05-27,002891,62.75,62.78,63.48,62.24,71196,448003448.45,1.96,-0.88,-0.56,2.36
201,2025-05-28,002891,62.78,62.41,63.58,61.84,58900,368636837.37,2.77,-0.59,-0.37,1.95
202,2025-05-29,002891,62.09,62.29,63.25,61.95,55771,349382543.72,2.08,-0.19,-0.12,1.85
203,2025-05-30,002891,62.55,62.71,63.8,62.19,51780,325710483.08,2.58,0.67,0.42,1.71
204,2025-06-03,002891,62.35,66.17,66.64,62.11,125745,820563922.37,7.22,5.52,3.46,4.16
205,2025-06-04,002891,65.85,72.24,72.79,65.31,164541,1143940003.89,11.3,9.17,6.07,5.45
206,2025-06-05,002891,72.24,70.68,74.0,70.0,144593,1039652399.49,5.54,-2.16,-1.56,4.79
207,2025-06-06,002891,69.9,64.46,70.37,64.01,160736,1055542697.77,9.0,-8.8,-6.22,5.32
208,2025-06-09,002891,64.4,66.02,66.6,63.73,86766,568705700.72,4.45,2.42,1.56,2.87
209,2025-06-10,002891,65.95,69.2,70.14,65.33,112490,770649220.19,7.29,4.82,3.18,3.72
210,2025-06-11,002891,68.81,68.27,69.88,67.41,74762,511868168.11,3.57,-1.34,-0.93,2.47
211,2025-06-12,002891,68.31,68.74,69.55,67.4,75978,520617752.97,3.15,0.69,0.47,2.52
212,2025-06-13,002891,68.73,68.25,69.68,67.5,64675,442081039.2,3.17,-0.71,-0.49,2.14
213,2025-06-16,002891,67.9,65.25,67.9,64.85,89213,587463290.67,4.47,-4.4,-3.0,2.95
214,2025-06-17,002891,65.25,63.49,66.3,63.08,83317,535885829.07,4.93,-2.7,-1.76,2.76
215,2025-06-18,002891,63.0,62.8,63.86,62.3,70727,444501750.25,2.46,-1.09,-0.69,2.34
216,2025-06-19,002891,62.64,60.36,63.0,60.0,105432,643994324.86,4.78,-3.89,-2.44,3.49
217,2025-06-20,002891,60.36,59.09,61.13,58.4,122992,729714334.76,4.52,-2.1,-1.27,4.07
218,2025-06-23,002891,58.5,59.27,59.44,57.45,97616,572238009.83,3.37,0.3,0.18,3.23
219,2025-06-24,002891,59.88,59.47,61.25,59.14,92991,557541781.01,3.56,0.34,0.2,3.08
220,2025-06-25,002891,59.21,60.24,60.96,59.21,77960,468675628.84,2.94,1.29,0.77,2.58
221,2025-06-26,002891,59.74,59.0,60.24,58.87,59146,351029976.07,2.27,-2.06,-1.24,1.96
222,2025-06-27,002891,58.87,59.8,60.3,58.67,52611,313116660.26,2.76,1.36,0.8,1.74
223,2025-06-30,002891,59.5,61.87,62.58,59.12,94766,578196877.75,5.79,3.46,2.07,3.11
224,2025-07-01,002891,61.87,65.18,65.8,61.69,120601,774740748.33,6.64,5.35,3.31,3.96
225,2025-07-02,002891,64.85,62.69,65.63,61.93,100805,642071883.91,5.68,-3.82,-2.49,3.31
226,2025-07-03,002891,62.19,61.64,63.18,61.02,67644,418128991.76,3.45,-1.67,-1.05,2.22
227,2025-07-04,002891,61.05,61.29,61.79,60.5,48701,297795655.4,2.09,-0.57,-0.35,1.6
228,2025-07-07,002891,61.59,60.72,62.37,60.39,46070,282117824.49,3.23,-0.93,-0.57,1.51
229,2025-07-08,002891,60.5,60.43,60.98,59.99,45286,273474349.8,1.63,-0.48,-0.29,1.49
230,2025-07-09,002891,60.43,60.7,61.87,60.14,45301,275940959.35,2.86,0.45,0.27,1.49
231,2025-07-10,002891,60.6,57.25,60.6,56.56,121474,704745560.02,6.66,-5.68,-3.45,3.99
232,2025-07-11,002891,57.0,56.78,57.66,56.42,80429,458417106.74,2.17,-0.82,-0.47,2.64
233,2025-07-14,002891,56.8,56.75,57.0,54.32,121076,675519660.59,4.72,-0.05,-0.03,3.98
234,2025-07-15,002891,56.37,56.1,56.6,55.58,50740,284267950.42,1.8,-1.15,-0.65,1.67
235,2025-07-16,002891,56.02,55.95,57.43,55.86,70890,401981074.01,2.8,-0.27,-0.15,2.33
236,2025-07-17,002891,54.14,54.52,55.22,53.01,134246,727246252.27,3.95,-2.56,-1.43,4.41
237,2025-07-18,002891,54.17,54.54,55.47,53.99,75462,412455945.33,2.71,0.04,0.02,2.48
238,2025-07-21,002891,54.54,56.0,56.5,54.12,104424,583366276.69,4.36,2.68,1.46,3.43
239,2025-07-22,002891,55.9,55.35,56.44,55.05,71589,399711882.47,2.48,-1.16,-0.65,2.35
240,2025-07-23,002891,55.0,54.76,55.38,54.45,58785,321874856.62,1.68,-1.07,-0.59,1.93
241,2025-07-24,002891,54.5,54.63,55.2,54.23,41426,226106257.95,1.77,-0.24,-0.13,1.36
242,2025-07-25,002891,54.64,55.88,56.75,54.64,87008,487758066.5,3.86,2.29,1.25,2.86
