,成交时间,成交价格,成交金额,成交量,性质
0,09:25:00,11.22,4222086,3763,买盘
1,09:30:00,11.23,1658709,1477,买盘
2,09:30:03,11.22,1953682,1740,卖盘
3,09:30:06,11.22,626209,558,卖盘
4,09:30:09,11.21,770185,687,卖盘
5,09:30:12,11.19,625883,559,卖盘
6,09:30:15,11.19,404896,362,卖盘
7,09:30:18,11.18,475179,425,卖盘
8,09:30:21,11.18,529982,474,卖盘
9,09:30:24,11.18,476278,426,卖盘
10,09:30:27,11.17,233584,209,卖盘
11,09:30:30,11.17,1222657,1095,卖盘
12,09:30:33,11.17,1475828,1321,买盘
13,09:30:36,11.22,2164118,1933,买盘
14,09:30:39,11.21,866724,775,卖盘
15,09:30:42,11.15,633607,565,卖盘
16,09:30:45,11.21,823543,736,买盘
17,09:30:48,11.19,349248,312,卖盘
18,09:30:51,11.19,682284,609,卖盘
19,09:30:54,11.19,418823,374,买盘
20,09:30:57,11.19,646940,578,买盘
21,09:31:00,11.19,308425,276,卖盘
22,09:31:03,11.18,344932,308,卖盘
23,09:31:06,11.18,119688,107,卖盘
24,09:31:09,11.18,232521,208,买盘
25,09:31:12,11.17,300532,269,卖盘
26,09:31:15,11.17,357402,320,卖盘
27,09:31:18,11.17,788478,706,买盘
28,09:31:21,11.16,539464,483,卖盘
29,09:31:24,11.18,913640,818,买盘
30,09:31:27,11.17,221137,198,卖盘
31,09:31:30,11.17,232358,208,卖盘
32,09:31:33,11.17,2289120,2048,卖盘
33,09:31:36,11.18,326219,292,中性盘
34,09:31:39,11.18,155408,139,卖盘
35,09:31:42,11.18,404794,362,卖盘
36,09:31:45,11.2,339019,303,买盘
37,09:31:48,11.2,348272,311,卖盘
38,09:31:51,11.2,336150,300,买盘
39,09:31:54,11.2,327034,292,买盘
40,09:31:57,11.21,150165,134,买盘
41,09:32:00,11.2,124415,111,卖盘
42,09:32:03,11.21,45990,41,中性盘
43,09:32:06,11.21,284630,254,卖盘
44,09:32:09,11.21,124397,111,买盘
45,09:32:12,11.21,194931,174,买盘
46,09:32:15,11.21,493168,440,买盘
47,09:32:18,11.21,197296,176,卖盘
48,09:32:21,11.21,326295,291,卖盘
49,09:32:24,11.21,386808,345,卖盘
50,09:32:27,11.21,136713,122,卖盘
51,09:32:30,11.2,288003,257,卖盘
52,09:32:33,11.2,583752,521,卖盘
53,09:32:36,11.2,395377,353,卖盘
54,09:32:39,11.18,1645555,1471,卖盘
55,09:32:42,11.19,168836,151,买盘
56,09:32:45,11.2,546947,489,买盘
57,09:32:48,11.18,261665,234,卖盘
58,09:32:51,11.19,134205,120,买盘
59,09:32:54,11.19,722269,646,买盘
60,09:32:57,11.19,378116,338,买盘
61,09:33:00,11.19,860922,770,卖盘
62,09:33:03,11.19,279636,250,买盘
63,09:33:06,11.19,211373,189,买盘
64,09:33:09,11.18,216890,194,卖盘
65,09:33:12,11.17,344289,308,卖盘
66,09:33:15,11.17,407754,365,卖盘
67,09:33:18,11.17,532953,477,卖盘
68,09:33:21,11.17,303811,272,卖盘
69,09:33:24,11.18,1653630,1480,买盘
70,09:33:27,11.18,605599,542,卖盘
71,09:33:30,11.18,467036,418,卖盘
72,09:33:33,11.17,145285,130,卖盘
73,09:33:36,11.18,1308652,1171,买盘
74,09:33:39,11.17,385513,345,卖盘
75,09:33:42,11.17,252479,226,卖盘
76,09:33:45,11.17,234615,210,卖盘
77,09:33:48,11.17,426592,382,买盘
78,09:33:51,11.16,1118904,1002,卖盘
79,09:33:54,11.17,845818,757,买盘
80,09:33:57,11.17,227939,204,卖盘
81,09:34:00,11.17,358583,321,卖盘
82,09:34:03,11.18,790265,707,买盘
83,09:34:06,11.18,312822,280,卖盘
84,09:34:09,11.18,201200,180,卖盘
85,09:34:12,11.17,226817,203,卖盘
86,09:34:15,11.18,52515,47,买盘
87,09:34:18,11.17,118425,106,卖盘
88,09:34:21,11.18,659064,590,买盘
89,09:34:24,11.17,1793879,1607,卖盘
90,09:34:27,11.16,595104,533,卖盘
91,09:34:30,11.16,221074,198,卖盘
92,09:34:33,11.16,425377,381,卖盘
93,09:34:36,11.16,1246409,1117,卖盘
94,09:34:39,11.17,455586,408,买盘
95,09:34:42,11.17,1087535,973,卖盘
96,09:34:45,11.16,133952,120,卖盘
97,09:34:48,11.16,306933,275,卖盘
98,09:34:51,11.16,458804,411,卖盘
99,09:34:54,11.16,352656,316,卖盘
100,09:34:57,11.16,158452,142,买盘
101,09:35:00,11.16,80324,72,买盘
102,09:35:03,11.16,2187640,1961,买盘
103,09:35:06,11.16,350354,314,卖盘
104,09:35:09,11.15,999895,896,卖盘
105,09:35:12,11.15,179603,161,卖盘
106,09:35:15,11.15,537504,482,卖盘
107,09:35:18,11.15,444920,399,卖盘
108,09:35:21,11.15,328954,295,卖盘
109,09:35:24,11.16,301059,270,买盘
110,09:35:27,11.15,344569,309,卖盘
111,09:35:30,11.15,277784,249,卖盘
112,09:35:33,11.16,1298889,1164,买盘
113,09:35:36,11.16,574488,515,卖盘
114,09:35:39,11.16,372732,334,卖盘
115,09:35:42,11.16,296860,266,卖盘
116,09:35:45,11.16,455328,408,卖盘
117,09:35:48,11.16,762189,683,买盘
118,09:35:51,11.16,156251,140,卖盘
119,09:35:54,11.16,129458,116,卖盘
120,09:35:57,11.16,510048,457,卖盘
121,09:36:00,11.16,252177,226,卖盘
122,09:36:03,11.16,1935196,1734,买盘
123,09:36:06,11.17,1218517,1091,买盘
124,09:36:09,11.17,537385,481,卖盘
125,09:36:12,11.18,175450,157,买盘
126,09:36:15,11.18,149846,134,卖盘
127,09:36:18,11.18,394836,353,卖盘
128,09:36:21,11.19,329847,295,买盘
129,09:36:24,11.18,117402,105,卖盘
130,09:36:27,11.18,218010,195,卖盘
131,09:36:30,11.18,163231,146,中性盘
132,09:36:33,11.18,150896,135,买盘
133,09:36:36,11.17,183267,164,卖盘
134,09:36:39,11.17,122903,110,卖盘
135,09:36:42,11.18,166489,149,买盘
136,09:36:45,11.17,384470,344,卖盘
137,09:36:48,11.18,233544,209,买盘
138,09:36:51,11.18,156520,140,卖盘
139,09:36:54,11.18,822838,736,卖盘
140,09:36:57,11.18,173279,155,卖盘
141,09:37:00,11.18,368886,330,买盘
142,09:37:03,11.18,146410,131,买盘
143,09:37:06,11.17,900422,806,卖盘
144,09:37:09,11.17,13404,12,买盘
145,09:37:12,11.18,841451,753,买盘
146,09:37:15,11.16,394353,353,卖盘
147,09:37:18,11.17,444880,398,卖盘
148,09:37:21,11.17,127359,114,卖盘
149,09:37:24,11.17,213370,191,卖盘
150,09:37:27,11.17,332860,298,卖盘
151,09:37:30,11.17,81538,73,买盘
152,09:37:33,11.16,300272,269,卖盘
153,09:37:36,11.17,344029,308,买盘
154,09:37:39,11.17,377546,338,卖盘
155,09:37:42,11.16,94929,85,卖盘
156,09:37:45,11.17,196526,176,买盘
157,09:37:48,11.17,589826,528,买盘
158,09:37:51,11.17,419916,376,卖盘
159,09:37:54,11.17,1352680,1210,卖盘
160,09:37:57,11.18,290529,260,买盘
161,09:38:00,11.18,209075,187,卖盘
162,09:38:03,11.18,309726,277,买盘
163,09:38:06,11.19,758691,678,买盘
164,09:38:09,11.19,61511,55,卖盘
165,09:38:12,11.2,40319,36,买盘
166,09:38:15,11.19,324510,290,卖盘
167,09:38:18,11.19,127577,114,买盘
168,09:38:21,11.2,173565,155,买盘
169,09:38:24,11.2,80599,72,买盘
170,09:38:27,11.2,256451,229,买盘
171,09:38:30,11.19,107458,96,卖盘
172,09:38:33,11.2,96295,86,买盘
173,09:38:36,11.2,335751,300,买盘
174,09:38:39,11.19,95161,85,卖盘
175,09:38:42,11.2,369596,330,买盘
176,09:38:45,11.19,467847,418,卖盘
177,09:38:48,11.21,207286,185,买盘
178,09:38:51,11.2,175931,157,卖盘
179,09:38:54,11.21,883171,788,买盘
180,09:38:57,11.2,128856,115,卖盘
181,09:39:00,11.21,88516,79,买盘
182,09:39:03,11.21,66136,59,买盘
183,09:39:06,11.21,188285,168,买盘
184,09:39:09,11.21,194995,174,买盘
185,09:39:12,11.2,229795,205,卖盘
186,09:39:15,11.21,163628,146,买盘
187,09:39:18,11.21,133333,119,买盘
188,09:39:21,11.21,460366,411,买盘
189,09:39:24,11.2,126579,113,买盘
190,09:39:27,11.2,10079,9,买盘
191,09:39:30,11.2,114214,102,买盘
192,09:39:33,11.2,765636,684,买盘
193,09:39:36,11.2,89581,80,买盘
194,09:39:39,11.19,296641,265,卖盘
195,09:39:42,11.19,143254,128,卖盘
196,09:39:45,11.19,705706,631,卖盘
197,09:39:48,11.19,3357,3,买盘
198,09:39:51,11.19,91720,82,买盘
199,09:39:54,11.18,1268520,1135,卖盘
200,09:39:57,11.18,74891,67,买盘
201,09:40:00,11.17,189187,169,卖盘
202,09:40:03,11.17,169334,152,卖盘
203,09:40:06,11.17,117298,105,买盘
204,09:40:09,11.17,302580,271,买盘
205,09:40:12,11.17,224893,201,买盘
206,09:40:15,11.17,296123,265,卖盘
207,09:40:18,11.17,172018,154,卖盘
208,09:40:21,11.18,266970,239,买盘
209,09:40:24,11.18,202181,181,买盘
210,09:40:27,11.18,355231,318,买盘
211,09:40:30,11.17,307216,275,卖盘
212,09:40:33,11.17,141465,127,卖盘
213,09:40:36,11.17,158615,142,买盘
214,09:40:39,11.16,185347,166,卖盘
215,09:40:42,11.17,1960862,1757,买盘
216,09:40:45,11.16,136161,122,卖盘
217,09:40:48,11.16,131720,118,卖盘
218,09:40:51,11.17,344849,309,买盘
219,09:40:54,11.16,274536,246,卖盘
220,09:40:57,11.16,91512,82,买盘
221,09:41:00,11.16,128254,115,买盘
222,09:41:03,11.15,276613,248,卖盘
223,09:41:06,11.16,196327,176,买盘
224,09:41:09,11.15,4788891,4296,卖盘
225,09:41:12,11.14,118184,106,卖盘
226,09:41:15,11.13,347539,312,卖盘
227,09:41:18,11.13,234946,211,卖盘
228,09:41:21,11.14,680049,611,买盘
229,09:41:24,11.14,398459,358,买盘
230,09:41:27,11.13,437420,393,卖盘
231,09:41:30,11.13,873784,785,卖盘
232,09:41:33,11.12,511601,460,卖盘
233,09:41:36,11.12,2002750,1801,卖盘
234,09:41:39,11.11,2599797,2340,卖盘
235,09:41:42,11.11,597793,538,卖盘
236,09:41:45,11.1,358694,323,卖盘
237,09:41:48,11.1,950586,856,卖盘
238,09:41:51,11.11,1443035,1300,买盘
239,09:41:54,11.1,1191190,1073,卖盘
240,09:41:57,11.1,1537521,1385,卖盘
241,09:42:00,11.1,1409105,1269,卖盘
242,09:42:03,11.1,1119190,1008,卖盘
243,09:42:06,11.12,2565136,2307,买盘
244,09:42:09,11.12,1473546,1325,卖盘
245,09:42:12,11.12,282523,254,卖盘
246,09:42:15,11.12,225716,203,卖盘
