,成交时间,成交价格,成交金额,成交量,性质
0,09:25:00,23.3,7188050,3085,卖盘
1,09:30:00,23.31,1753145,752,买盘
2,09:30:03,23.31,3585148,1537,卖盘
3,09:30:06,23.33,256522,110,中性盘
4,09:30:09,23.31,298475,128,卖盘
5,09:30:12,23.31,948725,407,卖盘
6,09:30:15,23.3,3369990,1446,卖盘
7,09:30:18,23.3,2747102,1179,卖盘
8,09:30:21,23.31,701374,301,买盘
9,09:30:24,23.3,2411568,1035,卖盘
10,09:30:27,23.29,479926,206,卖盘
11,09:30:30,23.31,1286678,552,买盘
12,09:30:33,23.35,228667,98,买盘
13,09:30:36,23.34,83990,36,中性盘
14,09:30:39,23.35,107339,46,买盘
15,09:30:42,23.32,193607,83,卖盘
16,09:30:45,23.31,153877,66,卖盘
17,09:30:48,23.31,198137,85,卖盘
18,09:30:51,23.31,275123,118,卖盘
19,09:30:54,23.32,67653,29,中性盘
20,09:30:57,23.35,940046,403,买盘
21,09:31:00,23.36,74707,32,买盘
22,09:31:03,23.35,70040,30,买盘
23,09:31:06,23.36,712549,305,买盘
24,09:31:09,23.4,130848,56,买盘
25,09:31:12,23.4,189405,81,买盘
26,09:31:15,23.4,378900,162,买盘
27,09:31:18,23.37,30395,13,卖盘
28,09:31:21,23.39,49096,21,买盘
29,09:31:24,23.36,336557,144,卖盘
30,09:31:27,23.36,126167,54,中性盘
31,09:31:30,23.35,39702,17,卖盘
32,09:31:33,23.37,207932,89,买盘
33,09:31:36,23.36,282624,121,中性盘
34,09:31:39,23.36,116815,50,卖盘
35,09:31:42,23.35,172841,74,卖盘
36,09:31:45,23.36,86422,37,买盘
37,09:31:48,23.36,294248,126,买盘
38,09:31:51,23.36,49056,21,中性盘
39,09:31:54,23.37,163576,70,买盘
40,09:31:57,23.37,149573,64,卖盘
41,09:32:00,23.37,158927,68,卖盘
42,09:32:03,23.38,247669,106,买盘
43,09:32:06,23.37,137895,59,卖盘
44,09:32:09,23.37,177656,76,卖盘
45,09:32:12,23.37,98096,42,买盘
46,09:32:15,23.36,345859,148,卖盘
47,09:32:18,23.36,140145,60,买盘
48,09:32:21,23.31,1236269,530,卖盘
49,09:32:24,23.34,233357,100,中性盘
50,09:32:27,23.36,137751,59,买盘
51,09:32:30,23.34,251920,108,中性盘
52,09:32:33,23.33,272957,117,卖盘
53,09:32:36,23.34,175087,75,买盘
54,09:32:39,23.35,149424,64,买盘
55,09:32:42,23.34,130704,56,卖盘
56,09:32:45,23.34,128367,55,卖盘
