,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
25,2024-08-19,0.567,0.561,0.57,0.56,430229,24224539.3,1.77,-0.71,-0.004,0.53
26,2024-08-20,0.561,0.553,0.561,0.55,676675,37437728.7,1.96,-1.43,-0.008,0.83
27,2024-08-21,0.553,0.549,0.554,0.547,520347,28624718.5,1.27,-0.72,-0.004,0.64
28,2024-08-22,0.551,0.545,0.552,0.544,492240,26878385.3,1.46,-0.73,-0.004,0.61
29,2024-08-23,0.544,0.543,0.546,0.54,444590,24120621.8,1.1,-0.37,-0.002,0.55
30,2024-08-26,0.54,0.538,0.543,0.535,462776,24869983.9,1.47,-0.92,-0.005,0.57
31,2024-08-27,0.538,0.538,0.542,0.535,337059,18122384.7,1.3,0.0,0.0,0.41
32,2024-08-28,0.539,0.537,0.54,0.535,354389,19030660.8,0.93,-0.19,-0.001,0.44
33,2024-08-29,0.538,0.544,0.546,0.534,504637,27366676.2,2.23,1.3,0.007,0.62
34,2024-08-30,0.545,0.55,0.557,0.542,665241,36690039.05,2.76,1.1,0.006,0.82
35,2024-09-02,0.55,0.54,0.55,0.538,511932,27746912.2,2.18,-1.82,-0.01,0.63
36,2024-09-03,0.539,0.544,0.549,0.536,354284,19269530.0,2.41,0.74,0.004,0.44
37,2024-09-04,0.544,0.545,0.551,0.541,399285,21822568.8,1.84,0.18,0.001,0.49
38,2024-09-05,0.545,0.549,0.552,0.545,507094,27871646.8,1.28,0.73,0.004,0.62
39,2024-09-06,0.549,0.54,0.551,0.54,514865,28018077.8,2.0,-1.64,-0.009,0.63
40,2024-09-09,0.542,0.541,0.546,0.538,389774,21125202.5,1.48,0.19,0.001,0.48
41,2024-09-10,0.537,0.535,0.541,0.53,555308,29620324.0,2.03,-1.11,-0.006,0.68
42,2024-09-11,0.534,0.537,0.539,0.53,436858,23427220.6,1.68,0.37,0.002,0.54
43,2024-09-12,0.537,0.531,0.543,0.53,440529,23561599.0,2.42,-1.12,-0.006,0.54
44,2024-09-13,0.531,0.527,0.531,0.525,449196,23722843.1,1.13,-0.75,-0.004,0.55
45,2024-09-18,0.527,0.525,0.527,0.521,510902,26778824.7,1.14,-0.38,-0.002,0.63
46,2024-09-19,0.526,0.53,0.534,0.52,391758,20690409.6,2.67,0.95,0.005,0.48
47,2024-09-20,0.53,0.523,0.53,0.519,561435,29319279.2,2.08,-1.32,-0.007,0.69
48,2024-09-23,0.526,0.519,0.53,0.519,467700,24463143.9,2.1,-0.76,-0.004,0.58
49,2024-09-24,0.521,0.536,0.538,0.518,1082527,57167586.4,3.85,3.28,0.017,1.33
50,2024-09-25,0.542,0.543,0.554,0.541,823764,45070682.1,2.43,1.31,0.007,1.01
51,2024-09-26,0.544,0.569,0.569,0.538,993766,54778606.8,5.71,4.79,0.026,1.22
52,2024-09-27,0.573,0.615,0.617,0.573,1210550,71977314.0,7.73,8.08,0.046,1.49
53,2024-09-30,0.636,0.677,0.677,0.628,2162263,141770838.096,7.97,10.08,0.062,2.66
54,2024-10-08,0.745,0.743,0.745,0.69,3224802,235623311.96,8.12,9.75,0.066,3.97
55,2024-10-09,0.728,0.67,0.728,0.669,1823916,126187149.4,7.94,-9.83,-0.073,2.24
56,2024-10-10,0.668,0.666,0.692,0.659,1281934,86406218.7,4.93,-0.6,-0.004,1.58
57,2024-10-11,0.665,0.634,0.665,0.628,1054929,67594898.7,5.56,-4.8,-0.032,1.3
58,2024-10-14,0.634,0.641,0.643,0.623,842919,53418504.6,3.15,1.1,0.007,1.04
59,2024-10-15,0.64,0.625,0.646,0.623,776495,49277804.2,3.59,-2.5,-0.016,0.96
60,2024-10-16,0.616,0.615,0.624,0.612,769241,47569608.699,1.92,-1.6,-0.01,0.95
61,2024-10-17,0.618,0.612,0.625,0.611,674625,41655916.5,2.28,-0.49,-0.003,0.83
62,2024-10-18,0.611,0.633,0.65,0.607,2116865,131233750.7,7.03,3.43,0.021,2.6
63,2024-10-21,0.635,0.638,0.646,0.625,873162,55535447.8,3.32,0.79,0.005,1.07
64,2024-10-22,0.637,0.644,0.647,0.635,628251,40349604.3,1.88,0.94,0.006,0.77
65,2024-10-23,0.642,0.644,0.649,0.638,696480,44807091.8,1.71,0.0,0.0,0.86
66,2024-10-24,0.643,0.637,0.646,0.635,541638,34640147.1,1.71,-1.09,-0.007,0.67
67,2024-10-25,0.638,0.645,0.649,0.63,882897,56541152.5,2.98,1.26,0.008,1.09
68,2024-10-28,0.646,0.652,0.652,0.64,680813,44082176.76,1.86,1.09,0.007,0.84
69,2024-10-29,0.653,0.638,0.656,0.636,840212,54052577.546,3.07,-2.15,-0.014,1.03
70,2024-10-30,0.635,0.63,0.642,0.626,740714,46793173.8,2.51,-1.25,-0.008,0.91
71,2024-10-31,0.63,0.628,0.635,0.624,496554,31213845.4,1.75,-0.32,-0.002,0.61
72,2024-11-01,0.628,0.628,0.636,0.624,618048,38952621.5,1.91,0.0,0.0,0.76
73,2024-11-04,0.628,0.636,0.636,0.628,323875,20499913.5,1.27,1.27,0.008,0.4
74,2024-11-05,0.632,0.649,0.65,0.63,866721,55769258.2,3.14,2.04,0.013,1.07
75,2024-11-06,0.647,0.647,0.657,0.643,791987,51467532.3,2.16,-0.31,-0.002,0.97
76,2024-11-07,0.646,0.668,0.668,0.641,1150667,75725192.114,4.17,3.25,0.021,1.42
77,2024-11-08,0.683,0.666,0.684,0.66,1034713,69174788.6,3.59,-0.3,-0.002,1.27
78,2024-11-11,0.66,0.669,0.669,0.653,860897,57014429.545,2.4,0.45,0.003,1.06
79,2024-11-12,0.67,0.675,0.693,0.668,1470170,100150932.2,3.74,0.9,0.006,1.81
80,2024-11-13,0.675,0.668,0.68,0.662,904205,60482767.6,2.67,-1.04,-0.007,1.11
81,2024-11-14,0.669,0.65,0.669,0.65,783776,51745969.8,2.84,-2.69,-0.018,0.96
82,2024-11-15,0.65,0.641,0.653,0.639,810430,52420520.4,2.15,-1.38,-0.009,1.0
83,2024-11-18,0.641,0.631,0.644,0.628,806713,51363821.2,2.5,-1.56,-0.01,0.99
84,2024-11-19,0.635,0.636,0.638,0.625,697418,44098547.2,2.06,0.79,0.005,0.86
85,2024-11-20,0.639,0.653,0.656,0.635,1026945,66693533.4,3.3,2.67,0.017,1.26
86,2024-11-21,0.653,0.65,0.654,0.645,669263,43483478.7,1.38,-0.46,-0.003,0.82
87,2024-11-22,0.649,0.625,0.649,0.624,738747,46910003.5,3.85,-3.85,-0.025,0.91
88,2024-11-25,0.625,0.622,0.63,0.616,665773,41473204.4,2.24,-0.48,-0.003,0.82
89,2024-11-26,0.621,0.624,0.632,0.62,665851,41737020.8,1.93,0.32,0.002,0.82
90,2024-11-27,0.624,0.635,0.636,0.619,791779,49639356.3,2.72,1.76,0.011,0.97
91,2024-11-28,0.636,0.628,0.637,0.628,575237,36347594.7,1.42,-1.1,-0.007,0.71
92,2024-11-29,0.631,0.639,0.645,0.628,710582,45320322.4,2.71,1.75,0.011,0.87
93,2024-12-02,0.639,0.645,0.647,0.637,834715,53752266.1,1.56,0.94,0.006,1.03
94,2024-12-03,0.645,0.642,0.646,0.639,562823,36147811.7,1.09,-0.47,-0.003,0.69
95,2024-12-04,0.643,0.634,0.643,0.632,515989,32874951.4,1.71,-1.25,-0.008,0.63
96,2024-12-05,0.632,0.632,0.635,0.629,566362,35782813.0,0.95,-0.32,-0.002,0.7
97,2024-12-06,0.632,0.645,0.649,0.631,642193,41205570.9,2.85,2.06,0.013,0.79
98,2024-12-09,0.649,0.645,0.654,0.642,552076,35685675.9,1.86,0.0,0.0,0.68
99,2024-12-10,0.662,0.644,0.663,0.643,682602,44532057.7,3.1,-0.16,-0.001,0.84
100,2024-12-11,0.645,0.646,0.648,0.642,290122,18738814.1,0.93,0.31,0.002,0.36
101,2024-12-12,0.644,0.652,0.652,0.643,468982,30412288.7,1.39,0.93,0.006,0.58
102,2024-12-13,0.647,0.638,0.649,0.637,535294,34380542.2,1.84,-2.15,-0.014,0.66
103,2024-12-16,0.636,0.631,0.637,0.628,518463,32734000.8,1.41,-1.1,-0.007,0.64
104,2024-12-17,0.631,0.627,0.633,0.625,443073,27849465.5,1.27,-0.63,-0.004,0.55
105,2024-12-18,0.629,0.628,0.63,0.626,346639,21780840.5,0.64,0.16,0.001,0.43
106,2024-12-19,0.626,0.626,0.627,0.621,423893,26457914.3,0.96,-0.32,-0.002,0.52
107,2024-12-20,0.626,0.627,0.631,0.625,315085,19784748.7,0.96,0.16,0.001,0.39
108,2024-12-23,0.63,0.621,0.63,0.62,421256,26236925.9,1.59,-0.96,-0.006,0.52
109,2024-12-24,0.621,0.627,0.627,0.62,389330,24302231.1,1.13,0.97,0.006,0.48
110,2024-12-25,0.629,0.623,0.631,0.62,614745,38343664.4,1.75,-0.64,-0.004,0.76
111,2024-12-26,0.622,0.62,0.623,0.618,318684,19768209.1,0.8,-0.48,-0.003,0.39
112,2024-12-27,0.618,0.621,0.625,0.617,465109,28888383.1,1.29,0.16,0.001,0.57
113,2024-12-30,0.622,0.62,0.625,0.619,428855,26649197.6,0.97,-0.16,-0.001,0.53
114,2024-12-31,0.622,0.612,0.622,0.61,775002,47611622.4,1.94,-1.29,-0.008,0.95
115,2025-01-02,0.61,0.595,0.612,0.591,1081060,65064379.936,3.43,-2.78,-0.017,1.33
116,2025-01-03,0.595,0.59,0.6,0.587,896300,53342158.5,2.18,-0.84,-0.005,1.1
117,2025-01-06,0.59,0.594,0.599,0.59,612358,36373794.9,1.53,0.68,0.004,0.75
118,2025-01-07,0.595,0.586,0.595,0.58,619758,36190561.3,2.53,-1.35,-0.008,0.76
119,2025-01-08,0.584,0.581,0.586,0.572,658476,38077432.2,2.39,-0.85,-0.005,0.81
120,2025-01-09,0.58,0.578,0.583,0.575,349398,20255194.1,1.38,-0.52,-0.003,0.43
121,2025-01-10,0.578,0.572,0.58,0.571,757160,43559610.5,1.56,-1.04,-0.006,0.93
122,2025-01-13,0.57,0.573,0.576,0.569,408358,23346387.3,1.22,0.17,0.001,0.5
123,2025-01-14,0.574,0.588,0.589,0.571,554116,32308253.7,3.14,2.62,0.015,0.68
124,2025-01-15,0.588,0.583,0.588,0.581,272419,15862398.9,1.19,-0.85,-0.005,0.34
125,2025-01-16,0.585,0.581,0.591,0.579,560990,32688451.5,2.06,-0.34,-0.002,0.69
126,2025-01-17,0.58,0.581,0.586,0.577,469228,27258165.7,1.55,0.0,0.0,0.58
127,2025-01-20,0.583,0.589,0.595,0.583,553534,32714775.44,2.07,1.38,0.008,0.68
128,2025-01-21,0.593,0.588,0.593,0.584,418131,24564203.2,1.53,-0.17,-0.001,0.51
129,2025-01-22,0.588,0.584,0.588,0.58,409275,23865762.2,1.36,-0.68,-0.004,0.5
130,2025-01-23,0.586,0.583,0.593,0.583,636324,37330215.6,1.71,-0.17,-0.001,0.78
131,2025-01-24,0.583,0.586,0.589,0.581,501075,29332921.6,1.37,0.51,0.003,0.62
132,2025-01-27,0.587,0.587,0.592,0.586,575949,33901327.5,1.02,0.17,0.001,0.71
133,2025-02-05,0.59,0.586,0.59,0.584,349021,20482101.0,1.02,-0.17,-0.001,0.43
134,2025-02-06,0.587,0.594,0.594,0.583,439964,25935412.6,1.88,1.37,0.008,0.54
135,2025-02-07,0.594,0.602,0.607,0.592,714650,42921107.0,2.53,1.35,0.008,0.88
136,2025-02-10,0.604,0.609,0.61,0.6,597119,36158728.33,1.66,1.16,0.007,0.73
137,2025-02-11,0.609,0.603,0.61,0.6,716865,43255103.3,1.64,-0.99,-0.006,0.88
138,2025-02-12,0.603,0.604,0.605,0.598,366026,22023228.8,1.16,0.17,0.001,0.45
139,2025-02-13,0.601,0.604,0.607,0.601,458145,27707279.2,0.99,0.0,0.0,0.56
140,2025-02-14,0.604,0.616,0.619,0.602,966883,59287761.2,2.81,1.99,0.012,1.19
141,2025-02-17,0.621,0.617,0.627,0.614,1377594,85503127.8,2.11,0.16,0.001,1.69
142,2025-02-18,0.617,0.609,0.62,0.605,716483,43827701.9,2.43,-1.3,-0.008,0.88
143,2025-02-19,0.61,0.612,0.615,0.603,759731,46290471.7,1.97,0.49,0.003,0.93
144,2025-02-20,0.611,0.622,0.627,0.61,792903,49278589.0,2.78,1.63,0.01,0.98
145,2025-02-21,0.624,0.63,0.631,0.618,879611,55102477.0,2.09,1.29,0.008,1.08
146,2025-02-24,0.63,0.623,0.631,0.62,656375,41046071.1,1.75,-1.11,-0.007,0.81
147,2025-02-25,0.62,0.615,0.62,0.613,618714,38190722.2,1.12,-1.28,-0.008,0.76
148,2025-02-26,0.616,0.621,0.622,0.613,645031,39847116.2,1.46,0.98,0.006,0.79
149,2025-02-27,0.623,0.623,0.626,0.617,540723,33634733.5,1.45,0.32,0.002,0.67
150,2025-02-28,0.623,0.61,0.627,0.609,652422,40133195.9,2.89,-2.09,-0.013,0.8
151,2025-03-03,0.612,0.615,0.622,0.61,440716,27151542.7,1.97,0.82,0.005,0.54
152,2025-03-04,0.611,0.616,0.617,0.608,394005,24152770.5,1.46,0.16,0.001,0.48
153,2025-03-05,0.615,0.611,0.616,0.607,539676,32902518.1,1.46,-0.81,-0.005,0.66
154,2025-03-06,0.612,0.621,0.622,0.612,654912,40492450.5,1.64,1.64,0.01,0.81
155,2025-03-07,0.622,0.614,0.622,0.612,469805,28926922.0,1.61,-1.13,-0.007,0.58
156,2025-03-10,0.618,0.616,0.622,0.612,437171,26928200.9,1.63,0.33,0.002,0.54
157,2025-03-11,0.608,0.617,0.617,0.608,349988,21483586.0,1.46,0.16,0.001,0.43
158,2025-03-12,0.617,0.614,0.621,0.613,552048,34011635.33,1.3,-0.49,-0.003,0.68
159,2025-03-13,0.614,0.612,0.616,0.608,520519,31797123.0,1.3,-0.33,-0.002,0.64
160,2025-03-14,0.613,0.624,0.625,0.611,628425,39041062.5,2.29,1.96,0.012,0.77
161,2025-03-17,0.628,0.626,0.63,0.622,703721,44054935.3,1.28,0.32,0.002,0.87
162,2025-03-18,0.628,0.632,0.637,0.627,1320306,83639027.8,1.6,0.96,0.006,1.62
163,2025-03-19,0.631,0.632,0.635,0.629,615994,38904197.4,0.95,0.0,0.0,0.76
164,2025-03-20,0.632,0.626,0.632,0.624,480077,30113085.3,1.27,-0.95,-0.006,0.59
165,2025-03-21,0.625,0.617,0.627,0.614,772670,47864375.8,2.08,-1.44,-0.009,0.95
166,2025-03-24,0.617,0.614,0.618,0.609,463606,28377548.6,1.46,-0.49,-0.003,0.57
167,2025-03-25,0.614,0.616,0.617,0.612,373197,22941727.5,0.81,0.33,0.002,0.46
168,2025-03-26,0.618,0.615,0.62,0.614,524434,32305546.7,0.97,-0.16,-0.001,0.65
169,2025-03-27,0.614,0.628,0.629,0.61,608812,37894924.1,3.09,2.11,0.013,0.75
170,2025-03-28,0.626,0.626,0.635,0.625,584789,36849607.3,1.59,-0.32,-0.002,0.72
171,2025-03-31,0.625,0.619,0.629,0.616,456387,28332785.6,2.08,-1.12,-0.007,0.56
172,2025-04-01,0.62,0.639,0.643,0.62,922805,58788625.3,3.72,3.23,0.02,1.14
173,2025-04-02,0.638,0.633,0.64,0.631,405339,25743057.9,1.41,-0.94,-0.006,0.5
174,2025-04-03,0.629,0.632,0.638,0.628,406439,25696207.9,1.58,-0.16,-0.001,0.5
175,2025-04-07,0.61,0.581,0.62,0.571,1293666,76833359.224,7.75,-8.07,-0.051,1.59
176,2025-04-08,0.589,0.59,0.595,0.581,1085361,63658921.6,2.41,1.55,0.009,1.34
177,2025-04-09,0.583,0.59,0.591,0.568,661090,38304273.5,3.9,0.0,0.0,0.81
178,2025-04-10,0.599,0.6,0.607,0.593,509090,30591947.9,2.37,1.69,0.01,0.63
179,2025-04-11,0.599,0.601,0.604,0.594,397274,23839599.6,1.67,0.17,0.001,0.49
180,2025-04-14,0.602,0.604,0.61,0.602,3174025,192310460.568,1.33,0.5,0.003,3.9
181,2025-04-15,0.604,0.603,0.605,0.599,384429,23122816.9,0.99,-0.17,-0.001,0.47
182,2025-04-16,0.602,0.6,0.602,0.592,533737,31805857.5,1.66,-0.5,-0.003,0.66
183,2025-04-17,0.597,0.598,0.602,0.596,810671,48552122.5,1.0,-0.33,-0.002,1.0
184,2025-04-18,0.599,0.598,0.602,0.594,303148,18086001.0,1.34,0.0,0.0,0.37
185,2025-04-21,0.594,0.604,0.605,0.592,529736,31828306.9,2.17,1.0,0.006,0.65
186,2025-04-22,0.602,0.608,0.611,0.601,532081,32281723.9,1.66,0.66,0.004,0.65
187,2025-04-23,0.609,0.604,0.612,0.603,359834,21853895.2,1.48,-0.66,-0.004,0.44
188,2025-04-24,0.605,0.605,0.611,0.603,269492,16335595.7,1.32,0.17,0.001,0.33
189,2025-04-25,0.608,0.604,0.61,0.601,294687,17794037.7,1.49,-0.17,-0.001,0.36
190,2025-04-28,0.602,0.602,0.603,0.596,441414,26495551.3,1.16,-0.33,-0.002,0.54
191,2025-04-29,0.602,0.603,0.606,0.6,255851,15425956.9,1.0,0.17,0.001,0.31
192,2025-04-30,0.603,0.61,0.61,0.602,340214,20696127.9,1.33,1.16,0.007,0.42
193,2025-05-06,0.611,0.613,0.614,0.608,323133,19777266.3,0.98,0.49,0.003,0.4
194,2025-05-07,0.616,0.61,0.62,0.607,493724,30174711.34,2.12,-0.49,-0.003,0.61
195,2025-05-08,0.61,0.611,0.614,0.609,397147,24289037.6,0.82,0.16,0.001,0.49
196,2025-05-09,0.612,0.613,0.616,0.611,377948,23162220.5,0.82,0.33,0.002,0.46
197,2025-05-12,0.612,0.609,0.613,0.604,379005,23056853.0,1.47,-0.65,-0.004,0.47
198,2025-05-13,0.612,0.615,0.618,0.612,1167799,71956214.1,0.99,0.99,0.006,1.44
199,2025-05-14,0.615,0.619,0.621,0.613,595753,36689006.0,1.3,0.65,0.004,0.73
200,2025-05-15,0.62,0.618,0.621,0.617,337306,20867390.1,0.65,-0.16,-0.001,0.41
201,2025-05-16,0.62,0.62,0.621,0.614,328232,20301734.6,1.13,0.32,0.002,0.4
202,2025-05-19,0.619,0.618,0.62,0.615,182763,11284411.2,0.81,-0.32,-0.002,0.22
203,2025-05-20,0.62,0.628,0.63,0.62,521387,32686884.3,1.62,1.62,0.01,0.64
204,2025-05-21,0.628,0.633,0.636,0.626,437837,27664953.0,1.59,0.8,0.005,0.54
205,2025-05-22,0.633,0.63,0.633,0.628,387826,24432626.6,0.79,-0.47,-0.003,0.48
206,2025-05-23,0.63,0.629,0.639,0.629,436986,27720980.9,1.59,-0.16,-0.001,0.54
207,2025-05-26,0.629,0.622,0.632,0.621,417396,26095339.0,1.75,-1.11,-0.007,0.51
208,2025-05-27,0.622,0.628,0.629,0.622,342194,21426209.7,1.13,0.96,0.006,0.42
209,2025-05-28,0.627,0.626,0.63,0.625,321884,20187750.8,0.8,-0.32,-0.002,0.4
210,2025-05-29,0.625,0.638,0.639,0.625,1046145,66588674.2,2.24,1.92,0.012,1.29
211,2025-05-30,0.637,0.641,0.646,0.636,817206,52315961.1,1.57,0.47,0.003,1.01
212,2025-06-03,0.639,0.646,0.648,0.637,690668,44581595.9,1.72,0.78,0.005,0.85
213,2025-06-04,0.646,0.651,0.652,0.643,477780,31024122.6,1.39,0.77,0.005,0.59
214,2025-06-05,0.652,0.646,0.653,0.642,357060,23051135.3,1.69,-0.77,-0.005,0.44
215,2025-06-06,0.645,0.643,0.647,0.64,317156,20355527.4,1.08,-0.46,-0.003,0.39
216,2025-06-09,0.643,0.652,0.66,0.643,606605,39746153.5,2.64,1.4,0.009,0.75
217,2025-06-10,0.652,0.653,0.659,0.649,638439,41754645.0,1.53,0.15,0.001,0.79
218,2025-06-11,0.653,0.652,0.659,0.651,450341,29411676.0,1.23,-0.15,-0.001,0.55
219,2025-06-12,0.652,0.66,0.662,0.65,578489,38033522.1,1.84,1.23,0.008,0.71
220,2025-06-13,0.66,0.649,0.664,0.648,520531,34165078.8,2.42,-1.67,-0.011,0.64
221,2025-06-16,0.649,0.646,0.653,0.644,932361,60294141.7,1.39,-0.46,-0.003,1.15
222,2025-06-17,0.648,0.635,0.652,0.633,624650,40018279.4,2.94,-1.7,-0.011,0.77
223,2025-06-18,0.634,0.631,0.634,0.628,405697,25587975.7,0.94,-0.63,-0.004,0.5
224,2025-06-19,0.631,0.623,0.633,0.622,531782,33321481.0,1.74,-1.27,-0.008,0.65
225,2025-06-20,0.625,0.624,0.627,0.623,285943,17853150.5,0.64,0.16,0.001,0.35
226,2025-06-23,0.624,0.627,0.628,0.618,515536,32122879.1,1.6,0.48,0.003,0.63
227,2025-06-24,0.628,0.633,0.634,0.627,307825,19435725.8,1.12,0.96,0.006,0.38
228,2025-06-25,0.634,0.637,0.638,0.629,431434,27356309.5,1.42,0.63,0.004,0.53
229,2025-06-26,0.636,0.631,0.636,0.629,426382,26899160.9,1.1,-0.94,-0.006,0.52
230,2025-06-27,0.63,0.631,0.633,0.628,656507,41392035.177,0.79,0.0,0.0,0.81
231,2025-06-30,0.631,0.636,0.636,0.627,1424367,90230230.7,1.43,0.79,0.005,1.75
232,2025-07-01,0.634,0.642,0.644,0.634,395935,25344666.6,1.57,0.94,0.006,0.49
233,2025-07-02,0.642,0.637,0.645,0.636,1710653,109215962.3,1.4,-0.78,-0.005,2.1
234,2025-07-03,0.637,0.644,0.645,0.637,405870,26068707.625,1.26,1.1,0.007,0.5
235,2025-07-04,0.644,0.645,0.651,0.642,434584,28084804.96,1.4,0.16,0.001,0.53
236,2025-07-07,0.645,0.639,0.648,0.637,341890,21908056.9,1.71,-0.93,-0.006,0.42
237,2025-07-08,0.639,0.641,0.645,0.637,280612,17962649.8,1.25,0.31,0.002,0.35
238,2025-07-09,0.641,0.644,0.649,0.637,363461,23406419.7,1.87,0.47,0.003,0.45
239,2025-07-10,0.644,0.648,0.651,0.644,308322,19982503.9,1.09,0.62,0.004,0.38
240,2025-07-11,0.648,0.655,0.66,0.648,742901,48743580.8,1.85,1.08,0.007,0.91
241,2025-07-14,0.655,0.657,0.658,0.653,371324,24353645.6,0.76,0.31,0.002,0.46
242,2025-07-15,0.656,0.657,0.66,0.651,430125,28165323.915,1.37,0.0,0.0,0.53
