,成交时间,成交价格,成交金额,成交量,性质
0,09:25:03,29.31,463098,158,卖盘
1,09:30:03,29.32,73386,25,中性盘
2,09:30:06,29.36,20547,7,中性盘
3,09:30:09,29.41,152578,52,买盘
4,09:30:12,29.35,49895,17,中性盘
5,09:30:15,29.31,193461,66,卖盘
6,09:30:18,29.28,249269,85,卖盘
7,09:30:21,29.27,199078,68,卖盘
8,09:30:24,29.27,561847,192,卖盘
9,09:30:27,29.24,236911,81,卖盘
10,09:30:30,29.21,192734,66,卖盘
11,09:30:33,29.2,312424,107,卖盘
12,09:30:36,29.19,93413,32,卖盘
13,09:30:39,29.12,154620,53,卖盘
14,09:30:42,29.12,285453,98,买盘
15,09:30:45,29.17,297139,102,买盘
16,09:30:48,29.17,227584,78,卖盘
17,09:30:51,29.13,180688,62,中性盘
18,09:30:54,29.13,154493,53,买盘
19,09:30:57,29.21,14597,5,买盘
20,09:31:00,29.19,72890,25,卖盘
21,09:31:03,29.17,14588,5,卖盘
22,09:31:06,29.13,14581,5,卖盘
23,09:31:09,29.16,96254,33,中性盘
24,09:31:12,29.17,67025,23,买盘
25,09:31:18,29.13,11656,4,卖盘
26,09:31:21,29.17,20413,7,买盘
27,09:31:24,29.15,49562,17,卖盘
28,09:31:27,29.17,20413,7,中性盘
29,09:31:30,29.19,11675,4,买盘
30,09:31:33,29.2,8760,3,买盘
31,09:31:39,29.21,35052,12,买盘
32,09:31:42,29.23,8769,3,买盘
33,09:31:45,29.25,26321,9,买盘
34,09:31:48,29.25,32195,11,中性盘
35,09:31:51,29.26,32193,11,中性盘
36,09:31:54,29.29,20503,7,中性盘
37,09:31:57,29.28,2928,1,中性盘
38,09:32:00,29.26,52665,18,卖盘
39,09:32:03,29.26,38017,13,买盘
40,09:32:06,29.27,2927,1,中性盘
41,09:32:09,29.27,14635,5,买盘
42,09:32:12,29.27,17566,6,中性盘
43,09:32:18,29.27,40967,14,中性盘
44,09:32:21,29.26,125824,43,卖盘
45,09:32:24,29.21,55550,19,卖盘
46,09:32:27,29.21,32137,11,卖盘
47,09:32:30,29.18,26264,9,卖盘
48,09:32:36,29.18,2918,1,卖盘
49,09:32:39,29.27,102394,35,买盘
50,09:32:42,29.2,2920,1,卖盘
51,09:32:45,29.21,20446,7,卖盘
52,09:32:51,29.26,20481,7,买盘
53,09:33:00,29.21,5842,2,卖盘
54,09:33:03,29.22,32142,11,中性盘
55,09:33:06,29.22,8766,3,卖盘
56,09:33:09,29.22,20454,7,卖盘
57,09:33:12,29.25,23385,8,买盘
58,09:33:15,29.21,2921,1,卖盘
59,09:33:18,29.25,11688,4,买盘
60,09:33:30,29.21,23368,8,卖盘
61,09:33:33,29.22,11688,4,卖盘
62,09:33:36,29.25,5850,2,买盘
63,09:33:39,29.23,32163,11,卖盘
64,09:33:45,29.23,8768,3,买盘
65,09:33:48,29.23,23384,8,买盘
66,09:33:51,29.23,8769,3,卖盘
67,09:34:03,29.23,37996,13,卖盘
68,09:34:06,29.22,5845,2,卖盘
69,09:34:09,29.22,8766,3,卖盘
70,09:34:12,29.24,17539,6,买盘
71,09:34:15,29.24,73100,25,买盘
72,09:34:18,29.24,35087,12,卖盘
73,09:34:21,29.23,11692,4,卖盘
74,09:34:24,29.24,26310,9,买盘
75,09:34:27,29.24,52615,18,买盘
76,09:34:30,29.23,32154,11,卖盘
77,09:34:33,29.23,38000,13,卖盘
78,09:34:39,29.23,17538,6,卖盘
79,09:34:42,29.21,151983,52,卖盘
80,09:34:45,29.21,32131,11,卖盘
81,09:34:48,29.22,93456,32,买盘
82,09:34:54,29.26,467740,160,买盘
83,09:34:57,29.26,93615,32,中性盘
84,09:35:00,29.26,64357,22,卖盘
85,09:35:03,29.28,14640,5,卖盘
86,09:35:06,29.28,26353,9,卖盘
87,09:35:12,29.29,5858,2,卖盘
