,成交时间,成交价格,成交金额,成交量,性质
0,09:25:00,22.16,7297288,3293,卖盘
1,09:30:00,22.23,17844359,8043,买盘
2,09:30:03,22.35,4930814,2215,买盘
3,09:30:06,22.35,3376092,1511,买盘
4,09:30:09,22.38,1352894,605,中性盘
5,09:30:12,22.4,1603244,716,买盘
6,09:30:15,22.41,432581,193,买盘
7,09:30:18,22.42,726413,324,卖盘
8,09:30:21,22.4,1942269,867,卖盘
9,09:30:24,22.37,876568,392,卖盘
10,09:30:27,22.26,647532,291,中性盘
11,09:30:30,22.3,844134,379,买盘
12,09:30:33,22.28,443687,199,卖盘
13,09:30:36,22.28,432461,194,卖盘
14,09:30:39,22.28,864410,388,卖盘
15,09:30:42,22.31,579759,260,买盘
16,09:30:45,22.29,1002606,450,卖盘
17,09:30:48,22.29,474822,213,买盘
18,09:30:51,22.29,1651180,741,买盘
19,09:30:54,22.29,470264,211,卖盘
20,09:30:57,22.3,1666411,747,买盘
21,09:31:00,22.3,925814,415,卖盘
22,09:31:03,22.33,2444716,1096,买盘
23,09:31:06,22.29,1068212,479,卖盘
24,09:31:09,22.3,626447,281,买盘
25,09:31:12,22.31,885250,397,买盘
26,09:31:15,22.3,842170,378,中性盘
27,09:31:18,22.32,998942,448,买盘
28,09:31:21,22.3,571425,256,卖盘
29,09:31:24,22.3,410565,184,卖盘
30,09:31:27,22.3,339023,152,卖盘
31,09:31:30,22.3,430699,193,卖盘
32,09:31:33,22.3,912653,409,卖盘
33,09:31:36,22.3,874420,392,卖盘
34,09:31:39,22.34,749772,336,买盘
35,09:31:42,22.3,234394,105,卖盘
36,09:31:45,22.32,334810,150,中性盘
37,09:31:48,22.3,207619,93,卖盘
38,09:31:51,22.32,98170,44,买盘
39,09:31:54,22.32,120531,54,卖盘
40,09:31:57,22.33,214330,96,买盘
41,09:32:00,22.33,529201,237,卖盘
42,09:32:03,22.33,914143,409,买盘
43,09:32:06,22.34,484582,217,买盘
44,09:32:09,22.32,5019868,2250,卖盘
45,09:32:12,22.3,209846,94,中性盘
46,09:32:15,22.37,1909659,855,买盘
47,09:32:18,22.34,961172,430,卖盘
48,09:32:21,22.35,1055444,472,中性盘
49,09:32:24,22.37,243612,109,买盘
50,09:32:27,22.37,243653,109,卖盘
51,09:32:30,22.36,161030,72,卖盘
52,09:32:33,22.37,170009,76,买盘
53,09:32:36,22.37,335472,150,买盘
54,09:32:39,22.37,210276,94,买盘
55,09:32:42,22.37,315401,141,卖盘
56,09:32:45,22.36,478355,214,卖盘
57,09:32:48,22.36,158715,71,买盘
58,09:32:51,22.33,764089,342,卖盘
59,09:32:54,22.33,869586,389,卖盘
60,09:32:57,22.33,218854,98,卖盘
61,09:33:00,22.32,426344,191,卖盘
62,09:33:03,22.31,1725275,773,卖盘
63,09:33:06,22.32,649549,291,买盘
64,09:33:09,22.32,334713,150,卖盘
65,09:33:12,22.34,573940,257,买盘
66,09:33:15,22.33,366264,164,卖盘
67,09:33:18,22.35,205577,92,买盘
68,09:33:21,22.35,136300,61,买盘
69,09:33:24,22.34,837807,375,卖盘
70,09:33:27,22.35,458315,205,买盘
71,09:33:30,22.35,317258,142,卖盘
72,09:33:33,22.35,205639,92,卖盘
73,09:33:36,22.35,234733,105,卖盘
74,09:33:39,22.36,556440,249,中性盘
75,09:33:42,22.35,755783,338,卖盘
76,09:33:45,22.37,163317,73,买盘
77,09:33:48,22.38,369261,165,买盘
78,09:33:51,22.38,241805,108,买盘
79,09:33:54,22.4,60439,27,买盘
80,09:33:57,22.4,835408,373,买盘
81,09:34:00,22.4,490262,219,卖盘
82,09:34:03,22.39,649290,290,卖盘
83,09:34:06,22.36,1314392,588,卖盘
84,09:34:09,22.34,265869,119,卖盘
85,09:34:12,22.32,1645366,737,卖盘
86,09:34:15,22.32,1077791,483,卖盘
87,09:34:18,22.3,550820,247,卖盘
88,09:34:21,22.29,914243,410,卖盘
89,09:34:24,22.29,191763,86,卖盘
90,09:34:27,22.29,805174,361,卖盘
91,09:34:30,22.32,350061,157,买盘
92,09:34:33,22.31,1313613,589,中性盘
93,09:34:36,22.32,98206,44,买盘
94,09:34:39,22.31,118298,53,卖盘
95,09:34:42,22.31,1566773,703,卖盘
96,09:34:45,22.31,178475,80,买盘
97,09:34:48,22.32,310132,139,买盘
98,09:34:51,22.31,120520,54,卖盘
99,09:34:54,22.31,267794,120,卖盘
100,09:34:57,22.31,2703410,1212,卖盘
101,09:35:00,22.3,682710,306,中性盘
102,09:35:03,22.31,722658,324,买盘
103,09:35:06,22.31,412728,185,买盘
104,09:35:09,22.31,254272,114,卖盘
105,09:35:12,22.31,539974,242,买盘
106,09:35:15,22.3,2421789,1084,卖盘
107,09:35:18,22.36,69267,31,中性盘
108,09:35:21,22.33,203246,91,卖盘
109,09:35:24,22.34,122831,55,买盘
110,09:35:27,22.31,388393,174,卖盘
111,09:35:30,22.32,187474,84,买盘
112,09:35:33,22.3,2166837,971,卖盘
113,09:35:36,22.33,569152,255,卖盘
114,09:35:39,22.32,464349,208,卖盘
115,09:35:42,22.34,194311,87,买盘
116,09:35:45,22.32,145117,65,卖盘
117,09:35:48,22.33,334824,150,中性盘
