,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-07-29,0.48,0.478,0.482,0.475,42766077,2046787902.0,1.47,0.63,0.003,10.27
1,2024-07-30,0.476,0.47,0.476,0.468,36085115,1699530228.0,1.67,-1.67,-0.008,8.66
2,2024-07-31,0.47,0.484,0.484,0.468,57750432,2760092184.0,3.4,2.98,0.014,13.86
3,2024-08-01,0.48,0.478,0.482,0.475,49399436,2362561713.0,1.45,-1.24,-0.006,11.86
4,2024-08-02,0.47,0.464,0.473,0.461,52218420,2436480148.0,2.51,-2.93,-0.014,12.54
5,2024-08-05,0.457,0.452,0.468,0.448,83789763,3833010834.0,4.31,-2.59,-0.012,20.12
6,2024-08-06,0.462,0.459,0.465,0.454,64238799,2948385579.0,2.43,1.55,0.007,15.42
7,2024-08-07,0.46,0.462,0.468,0.458,52335628,2427047143.0,2.18,0.65,0.003,12.56
8,2024-08-08,0.458,0.462,0.467,0.454,46266261,2131590587.0,2.81,0.0,0.0,11.11
9,2024-08-09,0.469,0.468,0.474,0.467,41630300,1957401825.0,1.52,1.3,0.006,9.99
10,2024-08-12,0.468,0.468,0.47,0.462,34578529,1611925535.0,1.71,0.0,0.0,8.3
11,2024-08-13,0.469,0.468,0.471,0.464,36672618,1715108918.0,1.5,0.0,0.0,8.8
12,2024-08-14,0.469,0.461,0.47,0.46,31261008,1451916245.0,2.14,-1.5,-0.007,7.5
13,2024-08-15,0.459,0.46,0.468,0.456,49370692,2279929474.0,2.6,-0.22,-0.001,11.85
14,2024-08-16,0.468,0.47,0.473,0.466,46677331,2189209775.0,1.52,2.17,0.01,11.21
15,2024-08-19,0.477,0.477,0.484,0.476,36171553,1735409953.0,1.7,1.49,0.007,8.68
16,2024-08-20,0.481,0.473,0.481,0.472,23227515,1105204527.0,1.89,-0.84,-0.004,5.58
17,2024-08-21,0.462,0.465,0.466,0.458,38116181,1762728551.0,1.69,-1.69,-0.008,9.15
18,2024-08-22,0.471,0.472,0.473,0.465,48199358,2261526536.0,1.72,1.51,0.007,11.57
19,2024-08-23,0.468,0.468,0.47,0.466,23568753,1102788755.0,0.85,-0.85,-0.004,5.66
20,2024-08-26,0.471,0.472,0.476,0.47,28626838,1353765964.0,1.28,0.85,0.004,6.87
21,2024-08-27,0.467,0.472,0.473,0.465,31844528,1493634394.0,1.69,0.0,0.0,7.65
22,2024-08-28,0.47,0.468,0.471,0.463,37699013,1759163218.0,1.69,-0.85,-0.004,9.05
23,2024-08-29,0.459,0.466,0.468,0.456,49418297,2280017065.0,2.56,-0.43,-0.002,11.86
