,成交时间,成交价格,成交金额,成交量,性质
0,09:25:00,37.55,5434386,1447,卖盘
1,09:30:00,37.54,3067205,817,卖盘
2,09:30:03,37.55,5233189,1394,买盘
3,09:30:06,37.52,6570944,1751,卖盘
4,09:30:09,37.5,1988063,530,卖盘
5,09:30:12,37.5,10064711,2684,卖盘
6,09:30:15,37.42,6377848,1703,卖盘
7,09:30:18,37.41,9285288,2482,卖盘
8,09:30:21,37.39,5860254,1566,卖盘
9,09:30:24,37.41,6476802,1731,买盘
10,09:30:27,37.43,4454287,1190,买盘
11,09:30:30,37.44,7215095,1927,中性盘
12,09:30:33,37.52,3740085,998,买盘
13,09:30:36,37.49,4560780,1217,中性盘
14,09:30:39,37.45,1625005,434,卖盘
15,09:30:42,37.43,2727931,729,卖盘
16,09:30:45,37.39,3278930,877,卖盘
17,09:30:48,37.37,3243475,868,卖盘
18,09:30:51,37.37,2644231,708,中性盘
19,09:30:54,37.37,1188312,318,卖盘
20,09:30:57,37.35,1900435,509,卖盘
21,09:31:00,37.35,2337752,626,卖盘
22,09:31:03,37.35,5881866,1574,买盘
23,09:31:06,37.36,3936163,1054,买盘
24,09:31:09,37.35,2856441,765,卖盘
25,09:31:12,37.35,4719057,1264,买盘
26,09:31:15,37.35,3131334,839,买盘
27,09:31:18,37.34,3251387,871,中性盘
28,09:31:21,37.32,4224357,1132,卖盘
29,09:31:24,37.32,1962719,526,买盘
30,09:31:27,37.32,1769063,474,卖盘
31,09:31:30,37.32,1683061,451,卖盘
32,09:31:33,37.37,10213753,2736,买盘
33,09:31:36,37.33,2434494,652,卖盘
34,09:31:39,37.33,3630122,972,卖盘
35,09:31:42,37.33,3240793,868,卖盘
36,09:31:45,37.33,4959743,1329,卖盘
37,09:31:48,37.35,2745224,735,中性盘
38,09:31:51,37.34,4814335,1289,卖盘
39,09:31:54,37.35,1937505,519,买盘
40,09:31:57,37.35,4207389,1127,买盘
41,09:32:00,37.34,1799844,482,卖盘
42,09:32:03,37.36,5997445,1606,买盘
43,09:32:06,37.44,5148804,1377,买盘
44,09:32:09,37.39,1382901,370,中性盘
45,09:32:12,37.39,2530345,677,买盘
46,09:32:15,37.39,1850476,495,买盘
47,09:32:18,37.37,3346078,895,中性盘
48,09:32:21,37.35,2435796,652,卖盘
49,09:32:24,37.36,6466854,1732,买盘
50,09:32:27,37.35,1345023,360,卖盘
51,09:32:30,37.38,4637559,1241,买盘
52,09:32:33,37.36,1311742,351,卖盘
53,09:32:36,37.38,1293595,346,买盘
54,09:32:39,37.38,1065748,285,卖盘
55,09:32:42,37.41,1751383,468,买盘
56,09:32:45,37.42,864643,231,卖盘
57,09:32:48,37.43,643803,172,买盘
58,09:32:51,37.45,520527,139,买盘
59,09:32:54,37.47,565512,151,买盘
60,09:32:57,37.45,1070963,286,卖盘
61,09:33:00,37.43,1478869,395,卖盘
62,09:33:03,37.43,4564635,1220,卖盘
63,09:33:06,37.4,2057287,550,卖盘
64,09:33:09,37.41,2184051,584,买盘
65,09:33:12,37.38,2011171,538,卖盘
