,成交时间,成交价格,成交金额,成交量,性质
0,09:25:00,40.22,985390,245,卖盘
1,09:30:00,40.22,132734,33,买盘
2,09:30:03,40.22,660193,164,卖盘
3,09:30:06,40.2,386071,96,卖盘
4,09:30:09,40.18,321537,80,卖盘
5,09:30:12,40.15,297012,74,卖盘
6,09:30:15,40.1,264823,66,卖盘
7,09:30:18,40.1,80184,20,卖盘
8,09:30:21,40.05,116207,29,卖盘
9,09:30:24,40.03,164190,41,卖盘
10,09:30:27,40.01,468321,117,卖盘
11,09:30:30,39.98,491969,123,卖盘
12,09:30:33,39.88,1382116,346,卖盘
13,09:30:36,39.8,1920916,482,卖盘
14,09:30:39,39.77,393633,99,卖盘
15,09:30:42,39.61,206277,52,卖盘
16,09:30:45,39.55,308810,78,卖盘
17,09:30:48,39.5,197726,50,卖盘
18,09:30:51,39.5,150154,38,卖盘
19,09:30:54,39.45,79034,20,卖盘
20,09:30:57,39.51,580535,147,买盘
21,09:31:00,39.45,213176,54,卖盘
22,09:31:03,39.46,690515,175,中性盘
23,09:31:06,39.48,142047,36,买盘
24,09:31:09,39.48,296244,75,买盘
25,09:31:12,39.48,632214,160,卖盘
26,09:31:15,39.54,237174,60,中性盘
27,09:31:18,39.51,284658,72,卖盘
28,09:31:21,39.51,237089,60,中性盘
29,09:31:24,39.52,359850,91,卖盘
30,09:31:27,39.51,675871,171,卖盘
31,09:31:30,39.56,94866,24,买盘
32,09:31:33,39.52,138382,35,卖盘
33,09:31:36,39.52,419264,106,卖盘
34,09:31:39,39.52,498160,126,卖盘
35,09:31:42,39.53,150207,38,卖盘
36,09:31:45,39.52,292466,74,卖盘
37,09:31:48,39.52,7904,2,卖盘
38,09:31:51,39.53,82999,21,买盘
39,09:31:54,39.51,233146,59,卖盘
40,09:31:57,39.51,150143,38,卖盘
41,09:32:00,39.51,320054,81,买盘
42,09:32:03,39.51,430787,109,卖盘
43,09:32:06,39.52,75088,19,卖盘
44,09:32:09,39.53,86965,22,中性盘
45,09:32:12,39.56,130537,33,买盘
46,09:32:15,39.66,510455,129,买盘
47,09:32:18,39.72,139013,35,买盘
48,09:32:21,39.73,39729,10,中性盘
49,09:32:24,39.72,202584,51,卖盘
50,09:32:27,39.66,118984,30,卖盘
51,09:32:30,39.63,293372,74,卖盘
52,09:32:33,39.64,352475,89,买盘
53,09:32:36,39.66,574955,145,买盘
54,09:32:39,39.71,527684,133,买盘
55,09:32:42,39.66,432435,109,卖盘
56,09:32:45,39.72,349517,88,买盘
57,09:32:48,39.72,11916,3,中性盘
58,09:32:51,39.72,47670,12,卖盘
59,09:32:54,39.69,218401,55,卖盘
60,09:32:57,39.68,150788,38,卖盘
61,09:33:00,39.67,305474,77,卖盘
62,09:33:03,39.72,277715,70,买盘
63,09:33:06,39.76,1068980,269,买盘
64,09:33:09,39.68,377797,95,卖盘
65,09:33:12,39.72,230212,58,中性盘
66,09:33:15,39.74,297822,75,买盘
67,09:33:18,39.7,107232,27,中性盘
68,09:33:21,39.7,150879,38,卖盘
69,09:33:24,39.72,174796,44,卖盘
70,09:33:27,39.74,242303,61,买盘
71,09:33:30,39.74,123208,31,中性盘
72,09:33:33,39.81,15924,4,买盘
73,09:33:36,39.82,15922,4,买盘
74,09:33:39,39.87,362608,91,买盘
75,09:33:42,39.86,107636,27,卖盘
76,09:33:45,39.87,103679,26,买盘
77,09:33:48,39.86,187334,47,中性盘
78,09:33:51,39.86,530016,133,卖盘
79,09:33:54,39.87,79749,20,卖盘
80,09:33:57,39.88,3988,1,买盘
81,09:34:00,39.88,43854,11,买盘
82,09:34:03,39.88,31900,8,买盘
83,09:34:06,39.97,251482,63,买盘
84,09:34:09,39.99,175965,44,买盘
