,成交时间,成交价格,成交金额,成交量,性质
0,09:25:02,66.38,16070598,2421,卖盘
1,09:30:02,66.55,3666563,552,买盘
2,09:30:05,66.58,1703347,256,买盘
3,09:30:08,66.6,1397350,210,买盘
4,09:30:11,66.55,1978012,297,中性盘
5,09:30:14,66.64,2162992,324,中性盘
6,09:30:17,66.8,1248391,187,买盘
7,09:30:20,66.88,1945623,291,买盘
8,09:30:23,66.9,769314,115,买盘
9,09:30:26,66.91,2341541,350,买盘
10,09:30:29,66.92,3123585,466,中性盘
11,09:30:32,66.99,2405203,359,中性盘
12,09:30:35,67.17,2763924,412,买盘
13,09:30:38,67.17,1273862,190,买盘
14,09:30:41,67.12,1956733,292,卖盘
15,09:30:44,66.9,3388181,506,卖盘
16,09:30:47,66.9,1791939,268,买盘
17,09:30:50,66.9,1505013,225,买盘
18,09:30:53,66.85,441451,66,卖盘
19,09:30:56,67.0,1647013,246,买盘
20,09:30:59,66.81,1178012,176,卖盘
21,09:31:02,66.8,1616219,242,买盘
22,09:31:05,66.76,373798,56,中性盘
23,09:31:08,66.75,954335,143,卖盘
24,09:31:11,66.76,1655591,248,买盘
25,09:31:14,66.76,914803,137,卖盘
26,09:31:17,66.77,427660,64,卖盘
27,09:31:20,66.8,1589752,238,卖盘
28,09:31:23,66.79,207058,31,中性盘
29,09:31:26,66.79,307206,46,买盘
30,09:31:29,66.78,267152,40,中性盘
31,09:31:32,66.81,1789514,268,买盘
32,09:31:35,66.88,200587,30,买盘
33,09:31:38,66.98,722902,108,买盘
34,09:31:41,66.98,2075353,310,卖盘
35,09:31:44,66.99,194265,29,买盘
36,09:31:47,67.0,294776,44,买盘
37,09:31:50,67.0,187656,28,卖盘
38,09:31:53,67.05,227923,34,买盘
39,09:31:56,67.05,898324,134,买盘
40,09:31:59,67.02,1113035,166,卖盘
41,09:32:02,67.05,1757221,262,买盘
42,09:32:05,67.05,583358,87,卖盘
43,09:32:08,67.05,858690,128,买盘
44,09:32:11,67.08,288305,43,卖盘
45,09:32:14,67.08,375589,56,买盘
46,09:32:17,67.15,764854,114,买盘
47,09:32:20,67.17,1000470,149,买盘
48,09:32:23,67.25,1518528,226,买盘
49,09:32:26,67.26,558137,83,买盘
50,09:32:29,67.26,1547047,230,卖盘
51,09:32:32,67.3,1224604,182,买盘
52,09:32:35,67.36,1097305,163,买盘
53,09:32:38,67.29,875455,130,卖盘
54,09:32:41,67.28,1306011,194,卖盘
55,09:32:44,67.3,1527443,227,买盘
56,09:32:47,67.25,693128,103,卖盘
57,09:32:50,67.25,3987180,594,卖盘
58,09:32:53,67.17,275533,41,中性盘
59,09:32:56,67.22,1458054,217,买盘
60,09:32:59,67.16,362695,54,中性盘
61,09:33:02,67.26,3268228,486,买盘
62,09:33:05,67.28,262424,39,中性盘
63,09:33:08,67.28,995264,148,中性盘
64,09:33:11,67.26,329684,49,卖盘
65,09:33:14,67.31,2053562,305,买盘
66,09:33:17,67.28,1875381,279,卖盘
67,09:33:20,67.29,430813,64,中性盘
68,09:33:23,67.34,2989998,444,买盘
69,09:33:26,67.34,1562491,232,卖盘
70,09:33:29,67.34,370361,55,买盘
71,09:33:32,67.35,356944,53,买盘
72,09:33:35,67.37,592897,88,买盘
73,09:33:38,67.4,1361245,202,买盘
74,09:33:41,67.4,1300825,193,买盘
75,09:33:44,67.45,350634,52,买盘
76,09:33:47,67.46,721742,107,买盘
77,09:33:50,67.47,1382767,205,买盘
78,09:33:53,67.45,688198,102,卖盘
79,09:33:56,67.4,3006157,446,卖盘
80,09:33:59,67.47,8672604,1286,买盘
81,09:34:02,67.36,754504,112,卖盘
82,09:34:05,67.35,134640,20,中性盘
83,09:34:08,67.28,451047,67,卖盘
84,09:34:11,67.28,168264,25,卖盘
85,09:34:14,67.27,572039,85,卖盘
86,09:34:17,67.25,33620,5,中性盘
87,09:34:20,67.22,174763,26,卖盘
88,09:34:23,67.25,443813,66,买盘
89,09:34:26,67.28,403698,60,买盘
90,09:34:29,67.3,430643,64,买盘
91,09:34:32,67.3,168183,25,买盘
92,09:34:35,67.3,114374,17,买盘
93,09:34:38,67.25,60519,9,买盘
94,09:34:41,67.2,450482,67,卖盘
95,09:34:44,67.26,1068964,159,买盘
96,09:34:47,67.16,4677069,696,卖盘
97,09:34:50,67.25,1047867,156,中性盘
98,09:34:53,67.25,537851,80,买盘
99,09:34:56,67.2,443785,66,中性盘
100,09:34:59,67.2,369468,55,买盘
101,09:35:02,67.17,631726,94,卖盘
102,09:35:05,67.18,174733,26,卖盘
103,09:35:08,67.22,524077,78,中性盘
104,09:35:11,67.2,584740,87,卖盘
105,09:35:14,67.18,302416,45,卖盘
106,09:35:17,67.19,114230,17,买盘
107,09:35:20,67.18,215024,32,卖盘
108,09:35:23,67.17,329158,49,卖盘
109,09:35:26,67.18,208240,31,买盘
110,09:35:29,67.15,510425,76,卖盘
111,09:35:32,67.17,1322254,197,买盘
112,09:35:35,67.05,40245,6,中性盘
113,09:35:38,67.05,107314,16,卖盘
114,09:35:41,67.05,67064,10,卖盘
115,09:35:44,67.0,3009382,449,卖盘
116,09:35:47,67.0,656564,98,买盘
117,09:35:50,66.99,2103670,314,中性盘
118,09:35:53,67.03,3805144,568,买盘
119,09:35:56,67.0,495846,74,卖盘
120,09:35:59,67.0,120619,18,卖盘
121,09:36:02,67.01,328333,49,买盘
122,09:36:05,67.01,1319984,197,买盘
123,09:36:08,67.01,616654,92,中性盘
124,09:36:11,67.05,80451,12,买盘
125,09:36:14,67.06,127439,19,卖盘
126,09:36:17,67.08,597168,89,买盘
127,09:36:20,67.09,429499,64,中性盘
128,09:36:23,67.11,778162,116,买盘
129,09:36:26,67.12,597339,89,买盘
130,09:36:29,67.16,456459,68,买盘
131,09:36:32,67.11,496620,74,卖盘
132,09:36:35,67.12,87253,13,买盘
133,09:36:38,67.15,67131,10,中性盘
134,09:36:41,67.14,880124,131,中性盘
135,09:36:44,67.14,114140,17,买盘
136,09:36:47,67.11,490078,73,卖盘
137,09:36:50,67.09,389305,58,卖盘
138,09:36:53,67.1,161021,24,买盘
139,09:36:56,67.06,717601,107,卖盘
140,09:36:59,67.01,1427928,213,卖盘
141,09:37:02,67.01,830978,124,买盘
142,09:37:05,66.99,160806,24,卖盘
143,09:37:08,66.99,167503,25,卖盘
144,09:37:11,67.01,348389,52,买盘
145,09:37:14,67.0,167481,25,买盘
146,09:37:17,67.0,201011,30,卖盘
147,09:37:20,67.01,1259564,188,买盘
148,09:37:23,67.0,361790,54,中性盘
149,09:37:26,67.0,556071,83,买盘
150,09:37:29,67.06,355196,53,买盘
151,09:37:32,67.08,107306,16,买盘
152,09:37:35,67.06,127463,19,卖盘
153,09:37:38,67.09,33541,5,买盘
154,09:37:41,67.06,301816,45,卖盘
155,09:37:44,67.11,275194,41,买盘
156,09:37:47,67.17,315615,47,买盘
157,09:37:50,67.14,73869,11,卖盘
158,09:37:53,67.17,127637,19,中性盘
159,09:37:56,67.17,47018,7,买盘
160,09:37:59,67.21,94061,14,买盘
161,09:38:02,67.18,403215,60,卖盘
162,09:38:05,67.17,174667,26,卖盘
163,09:38:08,67.21,221774,33,买盘
164,09:38:11,67.21,423382,63,买盘
165,09:38:14,67.21,168011,25,买盘
166,09:38:17,67.21,241964,36,卖盘
167,09:38:20,67.2,752806,112,卖盘
168,09:38:23,67.22,181482,27,买盘
169,09:38:26,67.23,174801,26,买盘
170,09:38:29,67.25,221866,33,买盘
171,09:38:32,67.25,262236,39,买盘
172,09:38:35,67.22,127741,19,卖盘
173,09:38:38,67.19,1606438,239,卖盘
