,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-07-22,000514,3.01,3.02,3.05,2.97,110068,33288806.78,2.67,0.67,0.02,1.3
1,2024-07-23,000514,3.03,2.99,3.1,2.99,135741,41486846.0,3.64,-0.99,-0.03,1.61
2,2024-07-24,000514,2.99,2.94,3.02,2.94,112040,33440661.04,2.68,-1.67,-0.05,1.33
3,2024-07-25,000514,2.94,2.95,2.99,2.91,82911,24613380.0,2.72,0.34,0.01,0.98
4,2024-07-26,000514,2.97,3.0,3.03,2.96,77415,23242059.0,2.37,1.69,0.05,0.92
5,2024-07-29,000514,3.0,3.0,3.03,2.94,77881,23307715.0,3.0,0.0,0.0,0.92
6,2024-07-30,000514,3.0,3.09,3.1,2.99,156840,48040620.14,3.67,3.0,0.09,1.86
7,2024-07-31,000514,3.1,3.19,3.19,3.06,157495,49741859.8,4.21,3.24,0.1,1.87
8,2024-08-01,000514,3.22,3.14,3.24,3.13,121886,38707286.3,3.45,-1.57,-0.05,1.44
9,2024-08-02,000514,3.13,3.15,3.2,3.1,139651,44221693.92,3.18,0.32,0.01,1.66
10,2024-08-05,000514,3.12,3.08,3.21,3.08,160497,50672373.0,4.13,-2.22,-0.07,1.9
11,2024-08-06,000514,3.11,3.16,3.17,3.08,114679,35889180.64,2.92,2.6,0.08,1.36
12,2024-08-07,000514,3.15,3.12,3.16,3.1,84923,26625430.0,1.9,-1.27,-0.04,1.01
13,2024-08-08,000514,3.16,3.17,3.25,3.11,156742,49915982.49,4.49,1.6,0.05,1.86
14,2024-08-09,000514,3.15,3.29,3.47,3.14,402140,133975425.84,10.41,3.79,0.12,4.77
15,2024-08-12,000514,3.26,3.27,3.41,3.14,367253,119260627.0,8.21,-0.61,-0.02,4.35
16,2024-08-13,000514,3.26,3.22,3.29,3.14,214517,68777999.8,4.59,-1.53,-0.05,2.54
17,2024-08-14,000514,3.23,3.24,3.33,3.2,189985,62177262.62,4.04,0.62,0.02,2.25
18,2024-08-15,000514,3.21,3.35,3.37,3.17,271969,89213035.0,6.17,3.4,0.11,3.22
19,2024-08-16,000514,3.33,3.24,3.38,3.24,220818,73001508.31,4.18,-3.28,-0.11,2.62
20,2024-08-19,000514,3.21,3.16,3.24,3.14,185551,59140906.15,3.09,-2.47,-0.08,2.2
21,2024-08-20,000514,3.16,3.09,3.18,3.07,122419,38219864.08,3.48,-2.22,-0.07,1.45
