,成交时间,成交价格,成交金额,成交量,性质
0,09:25:00,21.69,661545,305,卖盘
1,09:30:00,21.69,316779,146,卖盘
2,09:30:03,21.56,1986662,919,卖盘
3,09:30:06,21.58,1103394,510,中性盘
4,09:30:09,21.64,354877,164,买盘
5,09:30:12,21.66,212208,98,买盘
6,09:30:15,21.67,400851,185,买盘
7,09:30:18,21.69,839457,387,买盘
8,09:30:21,21.75,697930,322,买盘
9,09:30:24,21.66,69336,32,卖盘
10,09:30:30,21.67,323136,149,中性盘
11,09:30:33,21.66,164616,76,买盘
12,09:30:36,21.65,262239,121,卖盘
13,09:30:39,21.7,262169,121,买盘
14,09:30:42,21.68,190918,88,卖盘
15,09:30:48,21.71,58561,27,买盘
16,09:30:51,21.67,184210,85,卖盘
17,09:30:54,21.67,158124,73,买盘
18,09:30:57,21.74,195240,90,买盘
19,09:31:03,21.68,36854,17,中性盘
20,09:31:06,21.73,73764,34,买盘
21,09:31:09,21.74,62973,29,买盘
22,09:31:15,21.73,36953,17,中性盘
23,09:31:18,21.7,19541,9,卖盘
24,09:31:21,21.72,23885,11,买盘
25,09:31:24,21.69,86813,40,卖盘
26,09:31:27,21.69,62892,29,卖盘
27,09:31:30,21.66,535243,247,卖盘
28,09:31:33,21.68,71518,33,买盘
29,09:31:36,21.68,279762,129,买盘
30,09:31:39,21.73,30382,14,买盘
31,09:31:42,21.74,167368,77,买盘
32,09:31:45,21.75,593774,273,买盘
33,09:31:48,21.8,747242,343,买盘
34,09:31:51,21.78,13070,6,卖盘
35,09:31:54,21.83,87175,40,买盘
36,09:31:57,21.78,182961,84,卖盘
37,09:32:00,21.83,54540,25,买盘
38,09:32:03,21.83,63297,29,买盘
39,09:32:06,21.83,61132,28,买盘
40,09:32:09,21.84,93870,43,买盘
41,09:32:12,21.84,251152,115,买盘
42,09:32:15,21.83,45860,21,卖盘
43,09:32:18,21.84,187758,86,买盘
44,09:32:21,21.84,203062,93,买盘
45,09:32:24,21.83,207402,95,卖盘
46,09:32:27,21.84,126627,58,中性盘
47,09:32:30,21.85,474129,217,买盘
48,09:32:33,21.85,266464,122,中性盘
49,09:32:36,21.84,351610,161,中性盘
50,09:32:39,21.84,362575,166,买盘
51,09:32:42,21.83,43653,20,中性盘
52,09:32:45,21.79,233438,107,卖盘
53,09:32:48,21.84,593919,272,买盘
54,09:32:51,21.79,104714,48,卖盘
55,09:32:54,21.83,56758,26,买盘
56,09:32:57,21.82,21820,10,卖盘
57,09:33:03,21.8,71961,33,卖盘
58,09:33:06,21.81,189747,87,买盘
59,09:33:09,21.82,43640,20,买盘
60,09:33:12,21.81,209443,96,卖盘
61,09:33:15,21.81,8725,4,买盘
62,09:33:18,21.82,48000,22,买盘
63,09:33:21,21.82,6546,3,买盘
64,09:33:24,21.82,50184,23,买盘
65,09:33:27,21.81,45801,21,卖盘
66,09:33:30,21.82,301046,138,买盘
67,09:33:33,21.82,48002,22,买盘
68,09:33:36,21.82,34899,16,买盘
69,09:33:39,21.81,248677,114,卖盘
70,09:33:42,21.82,87277,40,买盘
71,09:33:45,21.83,322937,148,买盘
72,09:33:51,21.82,21820,10,卖盘
73,09:33:54,21.82,72037,33,卖盘
74,09:33:57,21.82,152740,70,卖盘
75,09:34:00,21.81,397168,182,卖盘
76,09:34:03,21.83,412542,189,买盘
77,09:34:06,21.84,436636,200,买盘
78,09:34:09,21.82,120020,55,中性盘
79,09:34:12,21.84,165845,76,买盘
80,09:34:15,21.82,589336,270,卖盘
81,09:34:18,21.83,128806,59,中性盘
82,09:34:21,21.84,150696,69,买盘
83,09:34:24,21.83,137579,63,卖盘
84,09:34:27,21.82,279347,128,卖盘
85,09:34:30,21.81,45821,21,卖盘
86,09:34:33,21.82,78549,36,买盘
87,09:34:36,21.82,139611,64,买盘
88,09:34:39,21.82,52364,24,买盘
89,09:34:42,21.82,499871,229,买盘
90,09:34:45,21.83,168066,77,买盘
91,09:34:48,21.82,76372,35,卖盘
92,09:34:51,21.81,205055,94,卖盘
93,09:34:54,21.83,111292,51,买盘
94,09:34:57,21.82,4364,2,卖盘
95,09:35:00,21.83,371110,170,买盘
96,09:35:03,21.84,251084,115,买盘
97,09:35:06,21.86,2368716,1084,买盘
98,09:35:09,21.85,946466,433,卖盘
99,09:35:12,21.86,711076,325,卖盘
100,09:35:15,21.86,13116,6,卖盘
101,09:35:18,21.87,24057,11,卖盘
102,09:35:21,21.87,34977,16,买盘
103,09:35:24,21.87,124681,57,买盘
104,09:35:27,21.87,13122,6,卖盘
105,09:35:30,21.87,216542,99,卖盘
106,09:35:33,21.86,142082,65,卖盘
107,09:35:36,21.87,13118,6,买盘
108,09:35:39,21.86,91827,42,卖盘
109,09:35:42,21.87,142112,65,买盘
110,09:35:45,21.87,122465,56,买盘
111,09:35:48,21.86,26226,12,中性盘
112,09:35:51,21.84,150856,69,卖盘
113,09:35:54,21.84,122304,56,卖盘
114,09:35:57,21.85,76450,35,买盘
115,09:36:00,21.82,1124332,515,卖盘
116,09:36:03,21.84,148488,68,买盘
117,09:36:06,21.85,32775,15,买盘
118,09:36:09,21.85,115782,53,买盘
119,09:36:12,21.85,52439,24,买盘
120,09:36:15,21.85,214100,98,买盘
121,09:36:18,21.85,17480,8,卖盘
122,09:36:21,21.85,19668,9,卖盘
123,09:36:24,21.85,54626,25,卖盘
124,09:36:27,21.84,17472,8,卖盘
125,09:36:30,21.84,69914,32,买盘
126,09:36:33,21.84,45867,21,买盘
127,09:36:36,21.84,307824,141,买盘
128,09:36:39,21.85,380121,174,买盘
129,09:36:42,21.85,10925,5,卖盘
130,09:36:45,21.85,852178,390,卖盘
131,09:36:48,21.85,185725,85,买盘
132,09:36:51,21.84,222868,102,卖盘
133,09:36:57,21.85,63364,29,买盘
134,09:37:00,21.85,4370,2,买盘
135,09:37:03,21.85,163871,75,买盘
