,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-07-29,601002,2.77,2.81,2.81,2.75,46797,13531996.0,2.17,1.81,0.05,0.49
1,2024-07-30,601002,2.8,2.86,2.87,2.77,64213,18813653.0,3.56,1.78,0.05,0.67
2,2024-07-31,601002,2.86,2.93,2.93,2.83,92360,27613088.0,3.5,2.45,0.07,0.97
3,2024-08-01,601002,2.96,3.23,3.23,2.93,220317,71675756.0,10.24,10.24,0.3,2.31
4,2024-08-02,601002,3.13,3.26,3.55,3.04,465870,153567761.0,15.79,0.93,0.03,4.88
5,2024-08-05,601002,3.13,3.02,3.21,2.99,261338,83241813.0,6.75,-7.36,-0.24,2.74
6,2024-08-06,601002,3.12,3.05,3.14,3.0,146329,46064307.0,4.64,0.99,0.03,1.53
7,2024-08-07,601002,3.03,2.99,3.07,2.98,135190,41931505.0,2.95,-1.97,-0.06,1.42
8,2024-08-08,601002,2.96,2.96,2.99,2.92,103776,31745689.0,2.34,-1.0,-0.03,1.09
9,2024-08-09,601002,2.97,2.94,2.99,2.93,52076,15922915.0,2.03,-0.68,-0.02,0.55
10,2024-08-12,601002,2.93,2.94,2.96,2.9,47338,14361447.0,2.04,0.0,0.0,0.5
11,2024-08-13,601002,2.92,2.98,2.98,2.89,45752,13871427.0,3.06,1.36,0.04,0.48
12,2024-08-14,601002,2.96,2.93,2.98,2.92,46625,14189667.0,2.01,-1.68,-0.05,0.49
13,2024-08-15,601002,2.91,2.95,2.96,2.9,47284,14366106.0,2.05,0.68,0.02,0.5
14,2024-08-16,601002,2.95,2.92,2.97,2.91,40835,12395552.0,2.03,-1.02,-0.03,0.43
15,2024-08-19,601002,2.95,2.98,3.01,2.94,76752,23616969.0,2.4,2.05,0.06,0.8
16,2024-08-20,601002,2.96,2.9,2.97,2.88,57647,17382961.0,3.02,-2.68,-0.08,0.6
17,2024-08-21,601002,2.87,2.84,2.9,2.82,46622,13775703.0,2.76,-2.07,-0.06,0.49
18,2024-08-22,601002,2.85,2.79,2.86,2.78,40655,11852981.0,2.82,-1.76,-0.05,0.43
19,2024-08-23,601002,2.79,2.76,2.79,2.74,30062,8612850.0,1.79,-1.08,-0.03,0.31
20,2024-08-26,601002,2.77,2.81,2.83,2.75,25701,7444984.0,2.9,1.81,0.05,0.27
21,2024-08-27,601002,2.82,2.75,2.82,2.75,29866,8577085.0,2.49,-2.14,-0.06,0.31
22,2024-08-28,601002,2.76,2.77,2.82,2.73,35334,10171972.0,3.27,0.73,0.02,0.37
23,2024-08-29,601002,2.76,2.78,2.8,2.74,31100,8943709.0,2.17,0.36,0.01,0.33
24,2024-08-30,601002,2.8,2.83,2.87,2.77,52007,15231769.0,3.6,1.8,0.05,0.54
25,2024-09-02,601002,2.83,2.81,2.87,2.79,45657,13408383.0,2.83,-0.71,-0.02,0.48
26,2024-09-03,601002,2.79,2.85,2.85,2.79,33860,9914098.0,2.14,1.42,0.04,0.35
27,2024-09-04,601002,2.83,2.83,2.87,2.82,31490,9273600.0,1.75,-0.7,-0.02,0.33
28,2024-09-05,601002,2.82,2.85,2.86,2.82,22476,6611127.0,1.41,0.71,0.02,0.24
29,2024-09-06,601002,2.85,2.79,2.85,2.78,35935,10484061.0,2.46,-2.11,-0.06,0.38
30,2024-09-09,601002,2.79,2.85,2.89,2.73,70939,20830666.0,5.73,2.15,0.06,0.74
31,2024-09-10,601002,2.83,2.85,2.86,2.8,62857,18418654.0,2.11,0.0,0.0,0.66
32,2024-09-11,601002,2.84,2.83,2.87,2.82,34397,10138845.0,1.75,-0.7,-0.02,0.36
33,2024-09-12,601002,2.83,2.86,2.88,2.83,38998,11572336.0,1.77,1.06,0.03,0.41
34,2024-09-13,601002,2.87,2.84,2.88,2.83,31891,9416457.0,1.75,-0.7,-0.02,0.33
35,2024-09-18,601002,2.85,2.86,2.86,2.79,41458,12132990.0,2.46,0.7,0.02,0.43
36,2024-09-19,601002,2.88,2.95,2.99,2.86,67383,20405272.0,4.55,3.15,0.09,0.71
37,2024-09-20,601002,2.94,2.94,2.97,2.92,41116,12490924.0,1.69,-0.34,-0.01,0.43
38,2024-09-23,601002,2.97,2.96,2.98,2.92,45799,13979673.0,2.04,0.68,0.02,0.48
39,2024-09-24,601002,2.97,3.05,3.05,2.95,63566,19830946.0,3.38,3.04,0.09,0.67
40,2024-09-25,601002,3.06,3.1,3.15,3.06,81266,26113625.0,2.95,1.64,0.05,0.85
41,2024-09-26,601002,3.08,3.16,3.16,3.08,60442,19503912.0,2.58,1.94,0.06,0.63
42,2024-09-27,601002,3.21,3.24,3.26,3.17,66233,21906792.0,2.85,2.53,0.08,0.69
43,2024-09-30,601002,3.4,3.48,3.53,3.27,269609,94444416.0,8.02,7.41,0.24,2.82
44,2024-10-08,601002,3.83,3.71,3.84,3.53,282408,106907807.0,8.91,6.61,0.23,2.96
45,2024-10-09,601002,3.67,3.42,3.67,3.41,192287,69915758.0,7.01,-7.82,-0.29,2.01
46,2024-10-10,601002,3.45,3.49,3.58,3.41,130005,46764256.0,4.97,2.05,0.07,1.36
