,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-07-29,601728,5.76,5.79,5.81,5.69,1102361,663291710.0,2.08,0.52,0.03,0.56
1,2024-07-30,601728,5.78,5.9,5.92,5.77,1090315,667164996.0,2.59,1.9,0.11,0.56
2,2024-07-31,601728,5.9,5.76,5.94,5.74,1527222,921497318.0,3.39,-2.37,-0.14,0.78
3,2024-08-01,601728,5.76,5.77,5.82,5.74,937006,565699180.0,1.39,0.17,0.01,0.48
4,2024-08-02,601728,5.74,5.8,5.81,5.72,859863,519262094.0,1.56,0.52,0.03,0.44
5,2024-08-05,601728,5.76,5.71,5.77,5.69,1070297,640486552.0,1.38,-1.55,-0.09,0.55
6,2024-08-06,601728,5.71,5.7,5.76,5.6,900577,533183088.0,2.8,-0.18,-0.01,0.46
7,2024-08-07,601728,5.69,5.65,5.78,5.63,865017,514147388.0,2.63,-0.88,-0.05,0.44
8,2024-08-08,601728,5.64,5.63,5.68,5.62,618830,365575843.0,1.06,-0.35,-0.02,0.32
9,2024-08-09,601728,5.64,5.52,5.65,5.5,1389518,807246358.0,2.66,-1.95,-0.11,0.71
10,2024-08-12,601728,5.49,5.43,5.51,5.42,852764,486570773.0,1.63,-1.63,-0.09,0.44
11,2024-08-13,601728,5.44,5.47,5.48,5.43,689888,394066784.0,0.92,0.74,0.04,0.35
12,2024-08-14,601728,5.47,5.54,5.57,5.47,944962,547938822.0,1.83,1.28,0.07,0.48
13,2024-08-15,601728,5.54,5.65,5.67,5.52,924272,544831223.0,2.71,1.99,0.11,0.47
14,2024-08-16,601728,5.64,5.72,5.74,5.63,865124,516252164.0,1.95,1.24,0.07,0.44
15,2024-08-19,601728,5.72,5.77,5.79,5.7,713697,429519233.0,1.57,0.87,0.05,0.36
16,2024-08-20,601728,5.78,5.78,5.86,5.74,916115,554387183.0,2.08,0.17,0.01,0.45
17,2024-08-21,601728,5.8,5.92,5.93,5.77,1342611,822949584.0,2.77,2.42,0.14,0.66
18,2024-08-22,601728,5.91,5.97,6.04,5.9,1220995,762040990.0,2.36,0.84,0.05,0.6
19,2024-08-23,601728,5.96,5.96,6.03,5.91,1021298,635826490.0,2.01,-0.17,-0.01,0.5
20,2024-08-26,601728,5.97,5.98,6.01,5.9,878661,546769206.0,1.85,0.34,0.02,0.43
21,2024-08-27,601728,5.95,6.06,6.08,5.94,1081441,681193892.0,2.34,1.34,0.08,0.53
22,2024-08-28,601728,6.06,5.96,6.1,5.93,1106740,691575418.0,2.81,-1.65,-0.1,0.55
