,成交时间,成交价格,成交金额,成交量,性质
0,09:25:00,123.5,5508100,446,卖盘
1,09:30:00,123.7,309116,25,买盘
2,09:30:03,123.7,5802496,469,买盘
3,09:30:06,123.7,2685405,217,卖盘
4,09:30:09,123.7,1435172,116,卖盘
5,09:30:12,123.71,890590,72,卖盘
6,09:30:15,123.71,1522447,123,买盘
7,09:30:18,123.69,1063863,86,卖盘
8,09:30:21,123.7,1224817,99,买盘
9,09:30:24,123.7,866489,70,卖盘
10,09:30:27,123.7,828859,67,卖盘
11,09:30:30,123.6,3155492,255,卖盘
12,09:30:33,123.69,717504,58,中性盘
13,09:30:36,123.74,1373150,111,买盘
14,09:30:39,123.74,395998,32,卖盘
15,09:30:42,123.8,965486,78,买盘
16,09:30:45,123.75,964647,78,中性盘
17,09:30:48,123.75,296811,24,买盘
18,09:30:51,123.63,1347854,109,卖盘
19,09:30:54,123.65,1248763,101,买盘
20,09:30:57,123.7,370905,30,买盘
21,09:31:00,123.7,1174403,95,买盘
22,09:31:03,123.6,915154,74,卖盘
23,09:31:06,123.59,605885,49,卖盘
24,09:31:09,123.7,2523154,204,买盘
25,09:31:12,123.69,704845,57,卖盘
26,09:31:15,123.69,222514,18,中性盘
27,09:31:18,123.62,605939,49,卖盘
28,09:31:21,123.7,3388935,274,买盘
29,09:31:24,123.68,766840,62,卖盘
30,09:31:27,123.68,333946,27,卖盘
31,09:31:30,123.63,358628,29,卖盘
32,09:31:33,123.61,902450,73,卖盘
33,09:31:36,123.63,902382,73,中性盘
34,09:31:39,123.69,1607760,130,买盘
35,09:31:42,123.69,977126,79,卖盘
36,09:31:45,123.61,1075542,87,卖盘
37,09:31:48,123.6,877577,71,卖盘
38,09:31:51,123.61,1445958,117,买盘
39,09:31:54,123.59,902298,73,卖盘
40,09:31:57,123.6,1495245,121,中性盘
41,09:32:00,123.59,1334932,108,卖盘
42,09:32:03,123.6,1717982,139,买盘
43,09:32:06,123.59,519103,42,卖盘
44,09:32:09,123.6,976403,79,买盘
45,09:32:12,123.6,729255,59,卖盘
46,09:32:15,123.6,1038278,84,卖盘
47,09:32:18,123.6,2076484,168,卖盘
48,09:32:21,123.6,1594317,129,买盘
49,09:32:24,123.6,247202,20,中性盘
50,09:32:27,123.61,222487,18,买盘
51,09:32:30,123.65,3784476,306,买盘
52,09:32:33,123.71,346211,28,买盘
53,09:32:36,123.77,668185,54,买盘
54,09:32:39,123.75,383615,31,中性盘
55,09:32:42,123.77,210397,17,买盘
56,09:32:45,123.77,816830,66,买盘
57,09:32:48,123.77,878750,71,卖盘
58,09:32:51,123.78,470346,38,买盘
59,09:32:54,123.78,668400,54,买盘
60,09:32:57,123.74,2079199,168,卖盘
61,09:33:00,123.78,1286694,104,买盘
62,09:33:03,123.73,865728,70,中性盘
63,09:33:06,123.73,247376,20,买盘
64,09:33:09,123.61,877720,71,卖盘
65,09:33:12,123.58,1409003,114,卖盘
66,09:33:15,123.54,1186407,96,卖盘
67,09:33:18,123.55,345901,28,买盘
68,09:33:21,123.55,469473,38,买盘
69,09:33:24,123.55,358279,29,买盘
70,09:33:27,123.55,111197,9,卖盘
71,09:33:30,123.55,358307,29,卖盘
72,09:33:33,123.56,1025520,83,买盘
73,09:33:36,123.57,49428,4,买盘
74,09:33:39,123.6,98862,8,买盘
75,09:33:42,123.6,568521,46,买盘
76,09:33:45,123.58,210094,17,卖盘
77,09:33:48,123.58,531451,43,中性盘
78,09:33:51,123.58,123582,10,卖盘
79,09:33:54,123.59,1112121,90,买盘
80,09:33:57,123.6,951647,77,买盘
