,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-07-29,0.563,0.555,0.565,0.555,4915445,274727489.0,1.78,-1.42,-0.008,1.95
1,2024-07-30,0.551,0.553,0.554,0.543,7326517,401756642.0,1.98,-0.36,-0.002,2.91
2,2024-07-31,0.552,0.572,0.576,0.551,9874640,559084530.0,4.52,3.44,0.019,3.92
3,2024-08-01,0.571,0.559,0.572,0.557,8902520,500465481.0,2.62,-2.27,-0.013,3.53
4,2024-08-02,0.554,0.556,0.563,0.553,5683567,317231563.0,1.79,-0.54,-0.003,2.25
5,2024-08-05,0.554,0.564,0.575,0.553,10459946,593445991.0,3.96,1.44,0.008,4.15
6,2024-08-06,0.566,0.568,0.573,0.561,6018733,340793699.0,2.13,0.71,0.004,2.39
7,2024-08-07,0.566,0.571,0.574,0.563,5762742,328005211.0,1.94,0.53,0.003,2.29
8,2024-08-08,0.569,0.581,0.59,0.568,8659091,501404731.0,3.85,1.75,0.01,3.44
9,2024-08-09,0.586,0.578,0.589,0.577,5620437,327109217.0,2.07,-0.52,-0.003,2.23
10,2024-08-12,0.575,0.575,0.578,0.572,2858968,164392020.0,1.04,-0.52,-0.003,1.13
11,2024-08-13,0.575,0.568,0.575,0.564,3514260,199492847.0,1.91,-1.22,-0.007,1.39
12,2024-08-14,0.568,0.56,0.568,0.558,3176967,178370004.0,1.76,-1.41,-0.008,1.26
13,2024-08-15,0.558,0.563,0.569,0.557,3978820,223912703.0,2.14,0.54,0.003,1.58
14,2024-08-16,0.562,0.56,0.563,0.557,3497482,195564219.0,1.07,-0.53,-0.003,1.39
15,2024-08-19,0.56,0.557,0.57,0.556,5107295,286854435.0,2.5,-0.54,-0.003,2.03
16,2024-08-20,0.558,0.551,0.558,0.549,3707788,204625690.0,1.62,-1.08,-0.006,1.47
17,2024-08-21,0.549,0.546,0.552,0.546,2486430,136415194.0,1.09,-0.91,-0.005,0.99
18,2024-08-22,0.546,0.537,0.547,0.533,4515935,242987623.0,2.56,-1.65,-0.009,1.79
19,2024-08-23,0.536,0.537,0.543,0.535,3001829,161709630.0,1.49,0.0,0.0,1.19
20,2024-08-26,0.538,0.533,0.541,0.531,3542851,189338734.0,1.86,-0.74,-0.004,1.41
21,2024-08-27,0.532,0.531,0.534,0.525,6640479,350804345.0,1.69,-0.38,-0.002,2.63
22,2024-08-28,0.527,0.517,0.528,0.51,7483493,385903661.0,3.39,-2.64,-0.014,2.97
23,2024-08-29,0.515,0.529,0.533,0.514,9544120,502481088.0,3.68,2.32,0.012,3.79
24,2024-08-30,0.527,0.547,0.554,0.524,8023785,434541152.0,5.67,3.4,0.018,3.18
25,2024-09-02,0.542,0.526,0.542,0.525,5836478,310662803.0,3.11,-3.84,-0.021,2.32
26,2024-09-03,0.526,0.533,0.537,0.526,4516709,240151043.0,2.09,1.33,0.007,1.79
27,2024-09-04,0.529,0.528,0.536,0.527,2599808,137811040.0,1.69,-0.94,-0.005,1.03
28,2024-09-05,0.527,0.53,0.532,0.526,3162901,167287866.0,1.14,0.38,0.002,1.25
29,2024-09-06,0.53,0.521,0.53,0.521,2726579,143038503.0,1.7,-1.7,-0.009,1.08
30,2024-09-09,0.518,0.513,0.52,0.511,4044698,208115569.0,1.73,-1.54,-0.008,1.6
31,2024-09-10,0.514,0.516,0.521,0.512,4672093,241009621.0,1.75,0.58,0.003,1.85
32,2024-09-11,0.514,0.512,0.518,0.509,3936541,201993097.0,1.74,-0.78,-0.004,1.56
33,2024-09-12,0.513,0.502,0.515,0.501,7111428,360876902.0,2.73,-1.95,-0.01,2.82
