,成交时间,成交价格,成交金额,成交量,性质
0,09:25:00,20.52,22190328,10814,卖盘
1,09:30:00,20.52,9487696,4622,卖盘
2,09:30:03,20.53,12389186,6035,买盘
3,09:30:06,20.53,3746649,1824,卖盘
4,09:30:09,20.56,3227267,1570,买盘
5,09:30:12,20.58,1965263,957,卖盘
6,09:30:15,20.55,1086435,528,卖盘
7,09:30:18,20.59,1080572,525,买盘
8,09:30:21,20.58,1161832,565,卖盘
9,09:30:24,20.6,1019571,495,卖盘
10,09:30:27,20.6,1721337,836,买盘
11,09:30:30,20.65,3026891,1468,买盘
12,09:30:33,20.65,1268028,614,卖盘
13,09:30:36,20.66,3126484,1514,卖盘
14,09:30:39,20.61,1765243,856,卖盘
15,09:30:42,20.6,1419510,689,卖盘
16,09:30:45,20.57,1560985,758,卖盘
17,09:30:48,20.56,2383267,1159,卖盘
18,09:30:51,20.55,2236646,1088,卖盘
19,09:30:54,20.53,1854911,903,卖盘
20,09:30:57,20.51,788283,384,卖盘
21,09:31:00,20.5,2817374,1374,卖盘
22,09:31:03,20.5,2794400,1363,卖盘
23,09:31:06,20.5,2729801,1332,买盘
24,09:31:09,20.49,4862727,2373,中性盘
25,09:31:12,20.48,3348448,1634,卖盘
26,09:31:15,20.46,2578525,1260,卖盘
27,09:31:18,20.46,2411324,1179,买盘
28,09:31:21,20.45,2462089,1204,卖盘
29,09:31:24,20.43,1837479,899,卖盘
30,09:31:27,20.43,1660620,813,卖盘
31,09:31:30,20.42,1927830,944,卖盘
32,09:31:33,20.41,4091906,2005,卖盘
33,09:31:36,20.42,6805363,3335,买盘
34,09:31:39,20.46,12901946,6312,买盘
35,09:31:42,20.46,3018330,1474,卖盘
36,09:31:45,20.46,1995901,974,卖盘
37,09:31:48,20.46,2765642,1350,卖盘
38,09:31:51,20.47,3466963,1694,中性盘
39,09:31:54,20.47,1543199,754,卖盘
40,09:31:57,20.5,2469566,1206,买盘
41,09:32:00,20.5,1316389,642,卖盘
42,09:32:03,20.49,4498430,2194,卖盘
43,09:32:06,20.46,4559921,2229,卖盘
44,09:32:09,20.46,990558,484,买盘
45,09:32:12,20.43,2628922,1287,卖盘
46,09:32:15,20.41,3973579,1947,卖盘
47,09:32:18,20.4,2650027,1299,卖盘
48,09:32:21,20.4,1780672,873,卖盘
49,09:32:24,20.39,2339137,1147,中性盘
50,09:32:27,20.39,6698427,3285,卖盘
51,09:32:30,20.39,3756160,1842,卖盘
52,09:32:33,20.39,4004291,1964,买盘
53,09:32:36,20.38,2676028,1313,卖盘
54,09:32:39,20.38,1561243,766,买盘
55,09:32:42,20.38,2455868,1205,卖盘
56,09:32:45,20.39,6740342,3306,买盘
57,09:32:48,20.4,1903364,933,中性盘
58,09:32:51,20.41,1047352,513,卖盘
59,09:32:54,20.43,1130169,553,买盘
60,09:32:57,20.44,1459024,714,中性盘
61,09:33:00,20.48,2409800,1180,买盘
62,09:33:03,20.5,985425,481,买盘
63,09:33:06,20.5,1950279,951,卖盘
64,09:33:09,20.52,1442031,703,中性盘
65,09:33:12,20.52,628117,306,中性盘
66,09:33:15,20.54,1305874,636,中性盘
67,09:33:18,20.53,2512332,1223,卖盘
68,09:33:21,20.54,2187265,1066,买盘
69,09:33:24,20.54,3286920,1599,买盘
70,09:33:27,20.54,597690,291,买盘
71,09:33:30,20.54,1388443,676,卖盘
72,09:33:33,20.55,1507981,734,买盘
73,09:33:36,20.55,876981,427,买盘
74,09:33:39,20.54,1155731,563,中性盘
75,09:33:42,20.53,673608,328,卖盘
76,09:33:45,20.48,1593872,777,卖盘
77,09:33:48,20.48,965854,471,卖盘
78,09:33:51,20.48,741670,362,卖盘
79,09:33:54,20.48,1221560,597,买盘
80,09:33:57,20.47,2282638,1116,中性盘
81,09:34:00,20.44,1391808,680,中性盘
82,09:34:03,20.42,833784,408,卖盘
83,09:34:06,20.41,1509567,739,卖盘
84,09:34:09,20.4,1455267,713,卖盘
85,09:34:12,20.42,2730485,1338,买盘
86,09:34:15,20.4,1656384,812,卖盘
87,09:34:18,20.43,1555667,762,买盘
88,09:34:21,20.43,1820044,891,卖盘
89,09:34:24,20.43,1859123,910,卖盘
90,09:34:27,20.41,449269,220,卖盘
91,09:34:30,20.42,2799438,1371,买盘
92,09:34:33,20.4,5921317,2902,卖盘
93,09:34:36,20.4,1383415,678,买盘
94,09:34:39,20.43,3026221,1483,买盘
95,09:34:42,20.42,1648517,808,买盘
96,09:34:45,20.41,1475537,723,卖盘
97,09:34:48,20.41,1980185,970,卖盘
98,09:34:51,20.41,1073517,526,卖盘
99,09:34:54,20.41,1683886,825,买盘
100,09:34:57,20.4,1869006,916,卖盘
101,09:35:00,20.41,1993416,977,买盘
102,09:35:03,20.39,2458252,1205,卖盘
103,09:35:06,20.4,2831016,1388,买盘
104,09:35:09,20.39,978893,480,卖盘
105,09:35:12,20.39,1339444,657,卖盘
106,09:35:15,20.39,1914365,939,买盘
107,09:35:18,20.39,1492183,732,买盘
108,09:35:21,20.39,2690503,1320,买盘
109,09:35:24,20.38,8703447,4272,卖盘
110,09:35:27,20.36,5310572,2609,卖盘
111,09:35:30,20.34,917693,451,卖盘
112,09:35:33,20.33,2771124,1363,卖盘
113,09:35:36,20.31,2936738,1445,卖盘
114,09:35:39,20.3,1992739,981,卖盘
115,09:35:42,20.3,3304208,1627,卖盘
116,09:35:45,20.31,6567664,3235,买盘
117,09:35:48,20.32,3161116,1556,买盘
118,09:35:51,20.38,3691855,1815,买盘
119,09:35:54,20.34,1281212,630,卖盘
120,09:35:57,20.38,3730793,1831,买盘
121,09:36:00,20.36,1428167,702,卖盘
122,09:36:03,20.38,1278620,628,买盘
123,09:36:06,20.38,2175539,1068,买盘
124,09:36:09,20.36,1235784,607,卖盘
125,09:36:12,20.36,2776370,1364,买盘
126,09:36:15,20.36,1388574,682,买盘
127,09:36:18,20.36,3722013,1827,卖盘
128,09:36:21,20.36,4362008,2141,卖盘
129,09:36:24,20.38,1639283,805,中性盘
130,09:36:27,20.37,1854697,910,卖盘
131,09:36:30,20.38,2297915,1128,买盘
132,09:36:33,20.37,880255,432,卖盘
133,09:36:36,20.38,1374884,675,买盘
134,09:36:39,20.37,1387176,681,卖盘
135,09:36:42,20.37,873783,429,卖盘
136,09:36:45,20.36,2408982,1183,卖盘
137,09:36:48,20.36,850849,418,买盘
138,09:36:51,20.35,1556885,765,卖盘
139,09:36:54,20.34,3179632,1564,卖盘
140,09:36:57,20.34,1220226,600,卖盘
141,09:37:00,20.34,961739,473,卖盘
142,09:37:03,20.34,333453,164,买盘
143,09:37:06,20.32,5305628,2609,卖盘
144,09:37:09,20.33,3379883,1663,卖盘
145,09:37:12,20.32,3610265,1775,卖盘
146,09:37:15,20.32,1776567,874,卖盘
147,09:37:18,20.33,3437453,1691,买盘
148,09:37:21,20.38,5342541,2625,买盘
149,09:37:24,20.41,2117878,1039,买盘
150,09:37:27,20.41,716217,351,买盘
151,09:37:30,20.42,1440853,706,买盘
152,09:37:33,20.42,836961,410,中性盘
153,09:37:36,20.43,626935,307,买盘
154,09:37:39,20.43,496255,243,买盘
155,09:37:42,20.43,715060,350,卖盘
156,09:37:45,20.43,686523,336,卖盘
157,09:37:48,20.42,970130,475,卖盘
158,09:37:51,20.42,736952,361,买盘
159,09:37:54,20.41,598124,293,买盘
160,09:37:57,20.4,781237,383,卖盘
161,09:38:00,20.4,487535,239,买盘
162,09:38:03,20.38,883168,433,中性盘
163,09:38:06,20.38,458570,225,卖盘
164,09:38:09,20.36,472589,232,卖盘
165,09:38:12,20.39,1089846,535,买盘
166,09:38:15,20.35,494540,243,卖盘
167,09:38:18,20.33,1145100,563,卖盘
168,09:38:21,20.33,1316222,647,卖盘
169,09:38:24,20.33,921366,453,卖盘
170,09:38:27,20.33,2405128,1183,卖盘
171,09:38:30,20.34,1128407,555,中性盘
172,09:38:33,20.34,1998886,983,卖盘
173,09:38:36,20.35,557521,274,中性盘
174,09:38:39,20.36,1735346,853,中性盘
175,09:38:42,20.37,575978,283,买盘
176,09:38:45,20.36,1316891,647,中性盘
177,09:38:48,20.36,693964,341,买盘
178,09:38:51,20.37,848960,417,买盘
179,09:38:54,20.35,765318,376,卖盘
180,09:38:57,20.36,1162558,571,买盘
181,09:39:00,20.35,973274,478,卖盘
182,09:39:03,20.36,868675,427,买盘
183,09:39:06,20.35,1201038,590,卖盘
184,09:39:09,20.38,4986796,2450,买盘
185,09:39:12,20.38,1218763,598,卖盘
186,09:39:15,20.37,584877,287,卖盘
187,09:39:18,20.38,2058815,1010,买盘
188,09:39:21,20.39,862259,423,中性盘
189,09:39:24,20.39,1867671,916,买盘
190,09:39:27,20.4,993384,487,卖盘
191,09:39:30,20.42,1180595,578,买盘
192,09:39:33,20.43,1559900,763,买盘
193,09:39:36,20.47,660352,323,买盘
194,09:39:39,20.48,1290241,630,买盘
195,09:39:42,20.51,977908,477,买盘
196,09:39:45,20.54,1128770,550,买盘
197,09:39:48,20.55,807577,393,买盘
198,09:39:51,20.58,571659,278,买盘
199,09:39:54,20.6,1412216,686,买盘
200,09:39:57,20.63,783039,380,买盘
201,09:40:00,20.62,882918,428,卖盘
202,09:40:03,20.6,3244488,1575,卖盘
203,09:40:06,20.57,1026620,499,卖盘
204,09:40:09,20.57,1582789,770,买盘
205,09:40:12,20.61,4891864,2374,买盘
206,09:40:15,20.67,5216768,2523,买盘
207,09:40:18,20.79,2330301,1121,买盘
208,09:40:21,20.76,1912853,919,卖盘
209,09:40:24,20.76,1321335,635,卖盘
210,09:40:27,20.77,1509977,727,中性盘
211,09:40:30,20.73,1342811,647,卖盘
212,09:40:33,20.73,1822037,878,卖盘
213,09:40:36,20.73,804235,388,买盘
214,09:40:39,20.7,785518,379,中性盘
215,09:40:42,20.7,464043,224,卖盘
216,09:40:45,20.7,604523,292,卖盘
217,09:40:48,20.7,734718,355,买盘
218,09:40:51,20.69,1492799,721,买盘
219,09:40:54,20.7,4006495,1933,买盘
220,09:40:57,20.7,743061,359,卖盘
221,09:41:00,20.74,744006,359,买盘
222,09:41:03,20.78,1845520,889,买盘
223,09:41:06,20.78,330329,159,买盘
224,09:41:09,20.78,1323800,637,买盘
225,09:41:12,20.8,1271013,611,买盘
226,09:41:15,20.85,1708677,820,买盘
227,09:41:18,20.85,1475839,708,买盘
228,09:41:21,20.87,1302543,624,买盘
229,09:41:24,20.85,2963501,1421,卖盘
230,09:41:27,20.85,2791249,1340,买盘
231,09:41:30,20.82,2648949,1271,卖盘
232,09:41:33,20.82,5646237,2711,卖盘
233,09:41:36,20.82,1444123,694,卖盘
234,09:41:39,20.8,992846,477,卖盘
235,09:41:42,20.8,705361,339,卖盘
236,09:41:45,20.81,1514453,728,买盘
237,09:41:48,20.8,1150130,553,卖盘
238,09:41:51,20.79,1189618,572,中性盘
239,09:41:54,20.77,1026702,494,卖盘
240,09:41:57,20.78,380230,183,买盘
241,09:42:00,20.78,1915387,922,买盘
242,09:42:03,20.78,1111615,535,买盘
243,09:42:06,20.79,1232268,593,买盘
244,09:42:09,20.78,747986,360,卖盘
245,09:42:12,20.79,409555,197,买盘
246,09:42:15,20.8,2076288,999,买盘
247,09:42:18,20.8,1451631,698,买盘
248,09:42:21,20.79,1012784,487,卖盘
249,09:42:24,20.79,657023,316,买盘
250,09:42:27,20.79,893796,430,买盘
251,09:42:30,20.77,561094,270,卖盘
252,09:42:33,20.77,1242035,598,卖盘
253,09:42:36,20.76,612426,295,卖盘
254,09:42:39,20.74,319614,154,卖盘
255,09:42:42,20.74,174203,84,卖盘
256,09:42:45,20.74,381463,184,买盘
257,09:42:48,20.72,493223,238,卖盘
258,09:42:51,20.72,1208302,583,卖盘
259,09:42:54,20.71,526301,254,卖盘
260,09:42:57,20.71,453626,219,卖盘
261,09:43:00,20.71,1087358,525,卖盘
262,09:43:03,20.69,2811978,1358,卖盘
263,09:43:06,20.69,740961,358,卖盘
264,09:43:09,20.69,401482,194,卖盘
265,09:43:12,20.68,632893,306,卖盘
266,09:43:15,20.67,349472,169,卖盘
267,09:43:18,20.67,727777,352,卖盘
268,09:43:21,20.67,2088256,1010,买盘
269,09:43:24,20.7,1249647,604,买盘
270,09:43:27,20.73,1653215,798,买盘
271,09:43:30,20.75,423002,204,买盘
272,09:43:33,20.76,417036,201,买盘
273,09:43:36,20.77,303117,146,买盘
274,09:43:39,20.78,529726,255,买盘
275,09:43:42,20.78,303487,146,买盘
276,09:43:45,20.8,1345514,647,买盘
277,09:43:48,20.81,197592,95,买盘
278,09:43:51,20.81,992631,477,买盘
279,09:43:54,20.85,2484462,1193,买盘
280,09:43:57,20.84,4981890,2393,中性盘
281,09:44:00,20.81,4326766,2084,中性盘
282,09:44:03,20.74,618155,297,中性盘
283,09:44:06,20.8,782107,376,买盘
284,09:44:09,20.8,804717,387,买盘
285,09:44:12,20.79,781752,376,中性盘
286,09:44:15,20.75,515482,248,卖盘
287,09:44:18,20.78,969247,467,买盘
288,09:44:21,20.75,1739627,837,卖盘
289,09:44:24,20.75,724202,349,卖盘
290,09:44:27,20.75,1029655,496,买盘
291,09:44:30,20.76,166124,80,中性盘
292,09:44:33,20.77,253390,122,中性盘
293,09:44:36,20.76,1191780,574,卖盘
294,09:44:39,20.75,510619,246,卖盘
295,09:44:42,20.75,991863,478,卖盘
296,09:44:45,20.76,612622,295,买盘
297,09:44:48,20.75,398452,192,卖盘
298,09:44:51,20.8,2894291,1393,买盘
299,09:44:54,20.8,397334,191,卖盘
300,09:44:57,20.92,8083726,3873,买盘
301,09:45:00,20.94,669612,320,买盘
302,09:45:03,20.95,986388,471,买盘
303,09:45:06,20.95,11620432,5542,买盘
