,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-07-29,600436,208.65,205.26,208.65,204.75,14271,295676877.0,1.87,-1.67,-3.48,0.24
1,2024-07-30,600436,204.85,205.87,206.85,203.48,16066,331161174.0,1.64,0.3,0.61,0.27
2,2024-07-31,600436,205.83,211.6,212.45,205.16,22859,482539338.0,3.54,2.78,5.73,0.38
3,2024-08-01,600436,212.85,208.95,214.3,207.85,14988,317362203.0,3.05,-1.25,-2.65,0.25
4,2024-08-02,600436,207.86,207.35,212.01,206.93,16229,341262307.0,2.43,-0.77,-1.6,0.27
5,2024-08-05,600436,208.47,209.82,212.5,207.36,21846,461701123.0,2.48,1.19,2.47,0.36
6,2024-08-06,600436,209.9,210.13,211.2,207.86,13645,287149465.0,1.59,0.15,0.31,0.23
7,2024-08-07,600436,209.92,207.87,209.92,207.83,9242,193858181.0,0.99,-1.08,-2.26,0.15
8,2024-08-08,600436,207.36,210.18,211.93,207.0,12209,257467964.0,2.37,1.11,2.31,0.2
9,2024-08-09,600436,210.55,208.11,211.82,207.85,8191,172231351.0,1.89,-0.98,-2.07,0.14
10,2024-08-12,600436,207.55,206.85,208.82,206.45,10098,210585296.0,1.14,-0.61,-1.26,0.17
11,2024-08-13,600436,206.45,206.65,206.85,203.87,9808,202502898.0,1.44,-0.1,-0.2,0.16
12,2024-08-14,600436,206.85,205.03,207.18,204.1,7153,147713501.0,1.49,-0.78,-1.62,0.12
13,2024-08-15,600436,201.96,208.83,208.85,201.96,14263,296842551.0,3.36,1.85,3.8,0.24
14,2024-08-16,600436,207.84,206.35,208.61,205.46,10872,225827611.0,1.51,-1.19,-2.48,0.18
15,2024-08-19,600436,205.85,203.85,207.15,203.35,13149,270398342.0,1.84,-1.21,-2.5,0.22
16,2024-08-20,600436,203.35,203.85,203.85,200.85,14022,284880034.0,1.47,0.0,0.0,0.23
17,2024-08-21,600436,202.85,202.84,204.3,202.65,8497,173775646.0,0.81,-0.5,-1.01,0.14
18,2024-08-22,600436,203.46,201.95,203.64,199.85,11973,242248275.0,1.87,-0.44,-0.89,0.2
19,2024-08-23,600436,201.6,204.4,205.03,200.95,13513,276814390.0,2.02,1.21,2.45,0.22
20,2024-08-26,600436,205.32,202.75,205.49,200.09,13982,283699706.0,2.64,-0.81,-1.65,0.23
21,2024-08-27,600436,201.43,201.11,202.54,200.05,8753,177015122.0,1.23,-0.81,-1.64,0.15
22,2024-08-28,600436,201.15,202.38,202.73,198.25,12547,252805671.0,2.23,0.63,1.27,0.21
23,2024-08-29,600436,201.97,203.97,204.72,201.51,11724,240329383.0,1.59,0.79,1.59,0.19
24,2024-08-30,600436,203.97,207.44,208.53,202.51,18020,374475495.0,2.95,1.7,3.47,0.3
25,2024-09-02,600436,207.56,202.05,207.81,202.05,12813,262356593.0,2.78,-2.6,-5.39,0.21
