,成交时间,成交价格,成交金额,成交量,性质
0,09:25:00,12.46,4145442,3327,卖盘
1,09:30:00,12.45,3050844,2449,卖盘
2,09:30:03,12.46,6861619,5507,买盘
3,09:30:06,12.46,972398,780,卖盘
4,09:30:09,12.46,630844,506,卖盘
5,09:30:12,12.46,1719256,1380,卖盘
6,09:30:15,12.44,2335602,1876,卖盘
7,09:30:18,12.44,3899032,3133,卖盘
8,09:30:21,12.44,352116,283,买盘
9,09:30:24,12.45,1422912,1144,买盘
10,09:30:27,12.44,968540,778,卖盘
11,09:30:30,12.45,296246,238,中性盘
12,09:30:33,12.45,1251207,1005,卖盘
13,09:30:36,12.44,409341,329,卖盘
14,09:30:39,12.44,986352,793,买盘
15,09:30:42,12.43,587002,472,卖盘
16,09:30:45,12.44,700280,563,买盘
17,09:30:48,12.44,267467,215,卖盘
18,09:30:51,12.44,47289,38,卖盘
19,09:30:54,12.44,131878,106,卖盘
20,09:30:57,12.44,732716,589,卖盘
21,09:31:00,12.44,267460,215,买盘
22,09:31:03,12.43,798475,642,卖盘
23,09:31:06,12.43,171549,138,卖盘
24,09:31:09,12.44,207624,167,买盘
25,09:31:12,12.43,1137001,914,卖盘
26,09:31:15,12.44,142956,115,买盘
27,09:31:18,12.44,55955,45,买盘
28,09:31:21,12.43,187793,151,卖盘
29,09:31:24,12.44,162888,131,买盘
30,09:31:27,12.44,96973,78,买盘
31,09:31:30,12.43,195159,157,卖盘
32,09:31:33,12.44,52209,42,买盘
33,09:31:36,12.45,1475340,1186,买盘
34,09:31:39,12.44,77169,62,卖盘
35,09:31:42,12.44,325937,262,卖盘
36,09:31:45,12.44,684335,550,卖盘
37,09:31:48,12.45,256420,206,中性盘
38,09:31:51,12.45,212936,171,卖盘
39,09:31:54,12.45,703823,565,卖盘
40,09:31:57,12.45,408605,328,卖盘
41,09:32:00,12.45,133216,107,卖盘
42,09:32:03,12.46,454719,365,买盘
43,09:32:06,12.46,449837,361,卖盘
44,09:32:09,12.45,388821,312,卖盘
45,09:32:12,12.46,140752,113,买盘
46,09:32:15,12.46,223021,179,买盘
47,09:32:18,12.46,256692,206,卖盘
48,09:32:21,12.47,247972,199,买盘
49,09:32:24,12.47,152017,122,买盘
50,09:32:27,12.47,805630,646,买盘
51,09:32:30,12.48,96081,77,买盘
52,09:32:33,12.46,350285,281,卖盘
53,09:32:36,12.47,53621,43,卖盘
54,09:32:39,12.47,852340,683,卖盘
55,09:32:42,12.48,198389,159,买盘
56,09:32:45,12.48,227127,182,买盘
57,09:32:48,12.48,259537,208,买盘
58,09:32:51,12.48,111011,89,买盘
59,09:32:54,12.48,269380,216,买盘
60,09:32:57,12.47,1490609,1195,卖盘
61,09:33:00,12.48,794798,637,买盘
62,09:33:03,12.48,535204,429,买盘
63,09:33:06,12.48,345442,277,买盘
64,09:33:09,12.48,124730,100,买盘
65,09:33:12,12.48,1264647,1013,买盘
66,09:33:15,12.48,391872,314,卖盘
67,09:33:18,12.47,274081,220,卖盘
68,09:33:21,12.48,209638,168,买盘
69,09:33:24,12.48,365664,293,买盘
70,09:33:27,12.47,184669,148,卖盘
71,09:33:30,12.48,269557,216,买盘
72,09:33:33,12.47,2884592,2313,卖盘
73,09:33:36,12.47,335443,269,买盘
74,09:33:39,12.47,115960,93,买盘
75,09:33:42,12.46,321536,258,卖盘
76,09:33:45,12.46,1019985,818,卖盘
77,09:33:48,12.47,102254,82,买盘
78,09:33:51,12.46,143404,115,卖盘
79,09:33:54,12.46,375316,301,卖盘
80,09:33:57,12.46,117217,94,卖盘
81,09:34:00,12.47,58581,47,买盘
82,09:34:03,12.47,246870,198,买盘
83,09:34:06,12.46,1361639,1092,卖盘
84,09:34:09,12.46,1315921,1056,卖盘
85,09:34:12,12.46,77252,62,卖盘
86,09:34:15,12.47,39894,32,买盘
87,09:34:18,12.46,109669,88,卖盘
88,09:34:21,12.46,107181,86,卖盘
89,09:34:24,12.47,79767,64,买盘
90,09:34:27,12.46,32397,26,卖盘
91,09:34:30,12.46,706496,567,卖盘
92,09:34:33,12.46,158316,127,卖盘
93,09:34:36,12.46,620522,498,卖盘
94,09:34:39,12.46,282965,227,卖盘
95,09:34:42,12.47,284129,228,买盘
96,09:34:45,12.47,423725,340,买盘
97,09:34:48,12.47,285465,229,买盘
98,09:34:51,12.46,240643,193,卖盘
99,09:34:54,12.46,365331,293,卖盘
100,09:34:57,12.46,107217,86,卖盘
101,09:35:00,12.46,206941,166,卖盘
102,09:35:03,12.47,387710,311,买盘
103,09:35:06,12.47,118436,95,买盘
104,09:35:09,12.47,3168636,2541,买盘
105,09:35:12,12.47,127294,102,卖盘
106,09:35:15,12.47,124792,100,卖盘
107,09:35:18,12.48,54912,44,买盘
108,09:35:21,12.48,27452,22,买盘
109,09:35:24,12.48,41175,33,买盘
110,09:35:27,12.48,286931,230,买盘
111,09:35:30,12.47,106044,85,卖盘
112,09:35:33,12.48,1091949,875,买盘
113,09:35:36,12.48,388063,311,买盘
114,09:35:39,12.47,256915,206,卖盘
115,09:35:42,12.48,3584824,2872,买盘
116,09:35:45,12.48,228502,183,卖盘
117,09:35:48,12.48,32451,26,卖盘
118,09:35:51,12.49,453377,363,买盘
119,09:35:54,12.48,171106,137,卖盘
120,09:35:57,12.48,230960,185,卖盘
121,09:36:00,12.49,82418,66,买盘
122,09:36:03,12.49,412170,330,买盘
123,09:36:06,12.49,664445,532,买盘
124,09:36:09,12.49,233562,187,买盘
125,09:36:12,12.49,1367655,1095,买盘
126,09:36:15,12.49,871857,698,卖盘
127,09:36:18,12.49,918634,735,卖盘
128,09:36:21,12.49,227466,182,卖盘
129,09:36:24,12.5,823120,659,买盘
130,09:36:27,12.5,918694,735,买盘
131,09:36:30,12.5,69957,56,买盘
132,09:36:33,12.5,138721,111,买盘
133,09:36:36,12.49,157452,126,卖盘
134,09:36:39,12.5,782191,626,买盘
135,09:36:42,12.5,326243,261,买盘
136,09:36:45,12.49,233682,187,卖盘
137,09:36:48,12.5,102466,82,买盘
138,09:36:51,12.5,71202,57,买盘
139,09:36:54,12.49,98704,79,卖盘
140,09:36:57,12.49,6248,5,卖盘
141,09:37:00,12.5,382410,306,买盘
142,09:37:03,12.5,562315,450,买盘
143,09:37:06,12.5,94983,76,买盘
144,09:37:09,12.49,164907,132,卖盘
145,09:37:12,12.5,577281,462,买盘
146,09:37:15,12.5,66249,53,买盘
147,09:37:18,12.49,543326,435,卖盘
148,09:37:21,12.5,984458,788,买盘
149,09:37:24,12.5,203620,163,买盘
150,09:37:27,12.5,476028,381,买盘
151,09:37:30,12.5,149978,120,买盘
152,09:37:33,12.49,378517,303,卖盘
153,09:37:36,12.49,227368,182,卖盘
154,09:37:39,12.5,616152,493,买盘
155,09:37:42,12.5,124924,100,买盘
156,09:37:45,12.5,5484493,4387,买盘
157,09:37:48,12.51,293882,235,买盘
158,09:37:51,12.5,120015,96,卖盘
159,09:37:54,12.51,158862,127,买盘
160,09:37:57,12.51,96290,77,买盘
161,09:38:00,12.51,2316361,1853,买盘
162,09:38:03,12.5,333857,267,卖盘
163,09:38:06,12.5,374971,300,买盘
