,成交时间,成交价格,成交金额,成交量,性质
0,09:25:03,2.52,189756,753,卖盘
1,09:30:00,2.53,56925,225,买盘
2,09:30:03,2.53,253,1,买盘
3,09:30:06,2.53,36720,145,买盘
4,09:30:09,2.53,7590,30,卖盘
5,09:30:12,2.53,6831,27,买盘
6,09:30:15,2.54,83022,328,买盘
7,09:30:18,2.53,11891,47,卖盘
8,09:30:21,2.53,26564,105,买盘
9,09:30:24,2.53,6329,25,买盘
10,09:30:27,2.53,9108,36,卖盘
11,09:30:30,2.53,44480,176,卖盘
12,09:30:33,2.53,61831,244,买盘
13,09:30:36,2.53,213672,846,卖盘
14,09:30:39,2.53,138897,549,买盘
15,09:30:42,2.53,40480,160,卖盘
16,09:30:45,2.53,29095,115,卖盘
17,09:30:48,2.53,506,2,卖盘
18,09:30:54,2.54,762,3,买盘
19,09:31:00,2.53,253,1,卖盘
20,09:31:03,2.54,505714,1991,买盘
21,09:31:06,2.53,253,1,卖盘
22,09:31:09,2.55,8160,32,买盘
23,09:31:12,2.55,8925,35,买盘
24,09:31:15,2.55,1530,6,买盘
25,09:31:18,2.54,21590,85,卖盘
26,09:31:33,2.54,58928,232,卖盘
27,09:31:45,2.54,28956,114,卖盘
28,09:31:48,2.54,41402,163,卖盘
29,09:31:54,2.54,15240,60,卖盘
30,09:32:00,2.54,37084,146,卖盘
31,09:32:03,2.55,3315,13,买盘
32,09:32:06,2.54,47023,185,卖盘
33,09:32:12,2.54,113284,446,卖盘
34,09:32:15,2.54,7366,29,卖盘
35,09:32:21,2.54,25146,99,卖盘
36,09:32:24,2.54,47500,187,卖盘
37,09:32:33,2.54,8159,32,卖盘
38,09:32:36,2.54,254,1,卖盘
39,09:32:39,2.54,28448,112,卖盘
40,09:32:45,2.54,163068,642,卖盘
41,09:32:48,2.54,578358,2277,买盘
42,09:32:51,2.54,41149,162,中性盘
43,09:32:54,2.54,5080,20,买盘
44,09:32:57,2.53,1771,7,卖盘
45,09:33:00,2.54,1016,4,买盘
46,09:33:03,2.54,9144,36,买盘
47,09:33:15,2.54,254,1,买盘
48,09:33:24,2.54,508,2,买盘
49,09:33:54,2.54,762,3,买盘
50,09:34:00,2.54,18288,72,买盘
51,09:34:03,2.53,759,3,卖盘
52,09:34:06,2.53,2530,10,卖盘
53,09:34:12,2.53,12650,50,卖盘
54,09:34:15,2.54,66294,261,买盘
55,09:34:18,2.53,18759,74,卖盘
56,09:34:21,2.54,254,1,买盘
57,09:34:24,2.54,2279,9,买盘
58,09:34:33,2.53,3289,13,卖盘
59,09:34:39,2.53,7337,29,卖盘
60,09:34:42,2.54,1016,4,买盘
61,09:34:45,2.53,8096,32,卖盘
62,09:34:51,2.53,1265,5,卖盘
63,09:35:00,2.53,3036,12,卖盘
64,09:35:09,2.54,5831,23,买盘
65,09:35:12,2.54,3048,12,买盘
66,09:35:15,2.54,404368,1592,买盘
67,09:35:18,2.55,4067,16,买盘
68,09:35:21,2.54,67564,266,卖盘
69,09:35:24,2.55,510,2,买盘
70,09:35:27,2.55,74715,293,买盘
71,09:35:36,2.55,10710,42,买盘
