,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-07-25,601888,63.78,65.7,66.65,63.7,232372,1553922974.0,4.6,2.43,1.56,1.19
1,2024-07-26,601888,65.72,66.07,66.7,65.23,143552,960700947.0,2.24,0.56,0.37,0.74
2,2024-07-29,601888,66.07,63.84,66.07,63.8,180206,1180099986.0,3.44,-3.38,-2.23,0.92
3,2024-07-30,601888,63.53,63.89,64.58,63.31,125957,817390982.0,1.99,0.08,0.05,0.65
4,2024-07-31,601888,64.07,67.56,67.97,64.05,311824,2104693570.0,6.14,5.74,3.67,1.6
5,2024-08-01,601888,67.32,66.15,67.43,66.05,190982,1289705132.0,2.04,-2.09,-1.41,0.98
6,2024-08-02,601888,65.72,65.55,66.88,65.35,151661,1017647283.0,2.31,-0.91,-0.6,0.78
7,2024-08-05,601888,66.24,65.38,67.48,65.37,218521,1473460126.0,3.22,-0.26,-0.17,1.12
8,2024-08-06,601888,66.15,66.99,67.3,65.43,205515,1385243418.0,2.86,2.46,1.61,1.05
9,2024-08-07,601888,66.55,65.58,66.55,65.35,156114,1043856720.0,1.79,-2.1,-1.41,0.8
10,2024-08-08,601888,65.29,64.97,65.78,64.35,122926,811797026.0,2.18,-0.93,-0.61,0.63
11,2024-08-09,601888,65.3,63.78,65.45,63.76,139342,911809254.0,2.6,-1.83,-1.19,0.71
12,2024-08-12,601888,63.46,62.9,63.72,62.49,108918,695732051.0,1.93,-1.38,-0.88,0.56
13,2024-08-13,601888,62.96,63.12,63.13,62.06,88642,563467154.0,1.7,0.35,0.22,0.45
14,2024-08-14,601888,63.25,62.19,63.25,62.16,76237,483973327.0,1.73,-1.47,-0.93,0.39
15,2024-08-15,601888,62.05,62.85,63.53,61.96,113866,726616046.0,2.52,1.06,0.66,0.58
16,2024-08-16,601888,62.59,62.44,62.83,62.27,65715,417335164.0,0.89,-0.65,-0.41,0.34
17,2024-08-19,601888,62.07,62.35,63.16,61.97,75214,478270641.0,1.91,-0.14,-0.09,0.39
18,2024-08-20,601888,62.07,61.13,62.17,60.98,105085,655383701.0,1.91,-1.96,-1.22,0.54
19,2024-08-21,601888,60.94,60.29,61.25,60.24,97517,600174796.0,1.65,-1.37,-0.84,0.5
20,2024-08-22,601888,60.62,59.22,60.74,59.12,110749,671672214.0,2.69,-1.77,-1.07,0.57
21,2024-08-23,601888,59.2,59.9,60.39,58.65,94442,572907690.0,2.94,1.15,0.68,0.48
22,2024-08-26,601888,59.9,59.75,60.49,59.3,72904,443520125.0,1.99,-0.25,-0.15,0.37
23,2024-08-27,601888,59.51,58.63,59.55,58.46,99066,593989166.0,1.82,-1.87,-1.12,0.51
24,2024-08-28,601888,60.95,59.36,61.35,59.27,187034,1145054393.0,3.55,1.25,0.73,0.96
25,2024-08-29,601888,58.18,58.43,58.5,57.2,178680,1053738482.0,2.19,-1.57,-0.93,0.92
26,2024-08-30,601888,57.98,59.96,60.95,57.75,233159,1415121936.0,5.48,2.62,1.53,1.19
27,2024-09-02,601888,58.95,57.88,59.26,57.84,144737,860555625.0,2.37,-3.47,-2.08,0.74
28,2024-09-03,601888,57.87,58.09,58.44,57.6,87494,516957533.0,1.45,0.36,0.21,0.45
29,2024-09-04,601888,57.55,57.5,58.34,57.3,96806,567709232.0,1.79,-1.02,-0.59,0.5
30,2024-09-05,601888,57.5,57.68,57.9,57.41,102996,604128238.0,0.85,0.31,0.18,0.53
31,2024-09-06,601888,57.63,55.77,57.63,55.75,185672,1066413777.0,3.26,-3.31,-1.91,0.95
32,2024-09-09,601888,55.24,54.54,55.54,54.38,148908,832706684.0,2.08,-2.21,-1.23,0.76
33,2024-09-10,601888,54.53,54.03,54.66,52.95,155290,849867415.0,3.14,-0.94,-0.51,0.8
34,2024-09-11,601888,53.53,54.13,54.45,53.44,87604,482374452.0,1.87,0.19,0.1,0.45
35,2024-09-12,601888,54.15,53.74,54.75,53.72,95311,526467084.0,1.9,-0.72,-0.39,0.49
36,2024-09-13,601888,53.65,53.79,54.65,53.49,127061,700952315.0,2.16,0.09,0.05,0.65
37,2024-09-18,601888,53.53,52.71,53.68,52.47,114539,617122404.0,2.25,-2.01,-1.08,0.59
38,2024-09-19,601888,53.12,54.09,55.1,52.98,193205,1066497825.0,4.02,2.62,1.38,0.99
39,2024-09-20,601888,53.68,53.26,53.85,52.63,171547,930543870.0,2.26,-1.53,-0.83,0.88
40,2024-09-23,601888,53.23,53.25,53.73,52.67,92687,503887936.0,1.99,-0.02,-0.01,0.47
41,2024-09-24,601888,54.13,56.27,56.28,53.61,292973,1646281449.0,5.01,5.67,3.02,1.5
42,2024-09-25,601888,57.1,56.96,58.64,56.85,321405,1885960869.0,3.18,1.23,0.69,1.65
43,2024-09-26,601888,56.68,62.76,62.76,56.5,526298,3230709262.0,10.99,10.18,5.8,2.7
44,2024-09-27,601888,65.85,69.13,69.13,65.45,488201,3307102201.0,5.86,10.15,6.37,2.5
45,2024-09-30,601888,76.13,76.15,76.15,73.36,596782,4568816140.0,4.04,10.15,7.02,3.06
46,2024-10-08,601888,83.87,83.84,83.87,76.96,1214002,10050112547.0,9.07,10.1,7.69,6.22
47,2024-10-09,601888,78.95,75.35,80.14,75.35,690842,5430920208.0,5.71,-10.13,-8.49,3.54
48,2024-10-10,601888,73.55,73.5,76.97,71.37,488888,3684213372.0,7.43,-2.46,-1.85,2.5
49,2024-10-11,601888,72.34,70.58,73.28,69.78,318772,2303430482.0,4.76,-3.97,-2.92,1.63
50,2024-10-14,601888,70.55,70.31,71.46,67.76,344105,2421839171.0,5.24,-0.38,-0.27,1.76
51,2024-10-15,601888,69.55,67.98,69.95,67.95,253633,1776954663.0,2.84,-3.31,-2.33,1.3
52,2024-10-16,601888,65.76,65.05,66.47,64.51,369806,2457505448.0,2.88,-4.31,-2.93,1.89
53,2024-10-17,601888,65.15,64.39,66.27,64.24,230206,1528812737.0,3.12,-1.01,-0.66,1.18
54,2024-10-18,601888,64.4,66.97,68.95,63.84,415325,2794104095.0,7.94,4.01,2.58,2.13
55,2024-10-21,601888,67.6,67.14,67.81,65.83,333933,2267489696.0,2.96,0.25,0.17,1.71
56,2024-10-22,601888,66.72,68.09,68.52,66.55,264080,1818461694.0,2.93,1.41,0.95,1.35
57,2024-10-23,601888,68.44,68.45,69.53,67.45,315362,2183682830.0,3.05,0.53,0.36,1.62
58,2024-10-24,601888,67.73,66.75,68.02,66.52,201787,1376512249.0,2.19,-2.48,-1.7,1.03
59,2024-10-25,601888,66.75,67.94,68.95,66.07,259065,1784728953.0,4.31,1.78,1.19,1.33
60,2024-10-28,601888,67.95,69.25,69.47,67.57,270781,1889784030.0,2.8,1.93,1.31,1.39
61,2024-10-29,601888,69.92,67.78,69.97,67.42,286702,1991783632.0,3.68,-2.12,-1.47,1.47
62,2024-10-30,601888,66.75,66.85,67.75,66.4,171193,1164114880.0,1.99,-1.37,-0.93,0.88
63,2024-10-31,601888,66.5,66.78,67.78,65.95,195147,1322527265.0,2.74,-0.1,-0.07,1.0
64,2024-11-01,601888,66.78,67.27,68.93,66.25,303676,2085816744.0,4.01,0.73,0.49,1.56
65,2024-11-04,601888,67.83,69.16,69.45,67.28,300032,2080836281.0,3.23,2.81,1.89,1.54
66,2024-11-05,601888,68.95,71.85,72.47,68.22,413096,2984308875.0,6.15,3.89,2.69,2.12
67,2024-11-06,601888,71.81,71.6,72.65,70.61,358058,2601916823.0,2.84,-0.35,-0.25,1.83
68,2024-11-07,601888,70.66,75.87,75.91,70.6,551356,4152258228.0,7.42,5.96,4.27,2.82
69,2024-11-08,601888,76.95,74.75,77.46,73.95,455753,3467246710.0,4.63,-1.48,-1.12,2.33
70,2024-11-11,601888,73.37,73.38,73.53,71.81,376774,2780059464.0,2.3,-1.83,-1.37,1.93
71,2024-11-12,601888,73.38,73.15,75.37,72.72,321488,2417154149.0,3.61,-0.31,-0.23,1.65
72,2024-11-13,601888,72.67,73.11,74.91,72.45,208397,1545215437.0,3.36,-0.05,-0.04,1.07
73,2024-11-14,601888,73.12,71.04,73.26,70.84,196875,1436893793.0,3.31,-2.83,-2.07,1.01
74,2024-11-15,601888,70.97,69.67,71.45,69.66,212900,1523964891.0,2.52,-1.93,-1.37,1.09
75,2024-11-18,601888,69.7,68.72,70.48,68.23,191198,1346254643.0,3.23,-1.36,-0.95,0.98
76,2024-11-19,601888,68.95,69.26,69.35,67.42,168760,1175245646.0,2.81,0.79,0.54,0.86
77,2024-11-20,601888,69.14,69.35,69.74,68.75,136588,959384481.0,1.43,0.13,0.09,0.7
78,2024-11-21,601888,69.14,68.96,69.32,68.49,121053,846281885.0,1.2,-0.56,-0.39,0.62
79,2024-11-22,601888,68.9,66.35,69.39,66.35,179079,1233493636.0,4.41,-3.78,-2.61,0.92
80,2024-11-25,601888,66.55,66.95,67.6,66.4,148716,1012194591.0,1.81,0.9,0.6,0.76
