,成交时间,成交价格,成交金额,成交量,性质
0,09:25:00,26.92,12980824,4822,卖盘
1,09:30:00,26.84,14254798,5301,卖盘
2,09:30:03,26.84,8807168,3284,买盘
3,09:30:06,26.84,7918973,2946,卖盘
4,09:30:09,26.88,1107190,412,中性盘
5,09:30:12,26.9,1638293,609,买盘
6,09:30:15,26.9,581053,216,买盘
7,09:30:18,26.9,2499048,929,卖盘
8,09:30:21,26.9,1178110,438,买盘
9,09:30:24,26.87,924875,344,卖盘
10,09:30:27,26.87,711626,265,买盘
11,09:30:30,26.86,865269,322,卖盘
12,09:30:33,26.8,2923372,1089,卖盘
13,09:30:36,26.81,2546475,950,买盘
14,09:30:39,26.8,1751698,654,卖盘
15,09:30:42,26.81,3408909,1272,买盘
16,09:30:45,26.81,3094846,1155,卖盘
17,09:30:48,26.8,1460162,545,卖盘
18,09:30:51,26.75,1969587,735,卖盘
19,09:30:54,26.81,1325662,495,买盘
20,09:30:57,26.84,2072322,771,卖盘
21,09:31:00,26.96,2113126,786,买盘
22,09:31:03,27.1,2683294,993,买盘
23,09:31:06,27.1,502175,186,买盘
24,09:31:09,27.09,1025992,379,中性盘
25,09:31:12,26.98,1147277,424,卖盘
26,09:31:15,26.97,611942,227,卖盘
27,09:31:18,26.98,808779,300,买盘
28,09:31:21,26.98,995057,369,买盘
29,09:31:24,26.99,876979,325,买盘
30,09:31:27,27.06,464652,172,买盘
31,09:31:30,27.12,1333895,493,买盘
32,09:31:33,27.09,314123,116,卖盘
33,09:31:36,27.09,916248,338,买盘
34,09:31:39,27.12,865222,319,买盘
35,09:31:42,27.2,627453,231,买盘
36,09:31:45,27.23,1030009,379,买盘
37,09:31:48,27.23,1132405,416,买盘
38,09:31:51,27.26,1408974,517,买盘
39,09:31:54,27.23,825870,303,卖盘
40,09:31:57,27.23,4762308,1750,卖盘
41,09:32:00,27.0,2423925,894,卖盘
42,09:32:03,27.0,861768,319,卖盘
43,09:32:06,26.99,1497648,555,卖盘
44,09:32:09,26.91,609764,226,卖盘
45,09:32:12,26.95,480269,178,中性盘
46,09:32:15,27.1,1161474,429,买盘
47,09:32:18,27.1,1664305,614,卖盘
48,09:32:21,27.13,502151,185,卖盘
49,09:32:24,27.15,502381,185,中性盘
50,09:32:27,27.18,236493,87,中性盘
51,09:32:30,27.22,1543425,567,买盘
52,09:32:33,27.26,2575429,945,买盘
53,09:32:36,27.26,733898,269,买盘
54,09:32:39,27.29,1492473,547,中性盘
55,09:32:42,27.29,1116090,409,买盘
56,09:32:45,27.35,1070533,392,买盘
57,09:32:48,27.3,2342616,858,卖盘
58,09:32:51,27.29,4002302,1466,卖盘
59,09:32:54,27.3,4314551,1578,买盘
60,09:32:57,27.39,1197226,437,买盘
61,09:33:00,27.46,986285,360,买盘
62,09:33:03,27.46,694434,253,买盘
63,09:33:06,27.47,5988904,2185,买盘
64,09:33:09,27.5,1829794,666,买盘
65,09:33:12,27.5,1816944,661,买盘
66,09:33:15,27.35,4729067,1722,卖盘
67,09:33:18,27.34,2479504,905,卖盘
68,09:33:21,27.31,681037,249,卖盘
69,09:33:24,27.3,2889837,1056,卖盘
70,09:33:27,27.26,1569391,575,卖盘
71,09:33:30,27.26,2001198,734,卖盘
72,09:33:33,27.24,986810,362,卖盘
73,09:33:36,27.2,544591,200,卖盘
74,09:33:39,27.19,424236,156,卖盘
75,09:33:42,27.18,470225,173,卖盘
76,09:33:45,27.18,1121259,413,买盘
77,09:33:48,27.16,988983,364,卖盘
78,09:33:51,27.18,1972487,726,买盘
79,09:33:54,27.15,1018400,375,卖盘
80,09:33:57,27.19,1035600,381,买盘
81,09:34:00,27.2,337239,124,中性盘
82,09:34:03,27.24,764837,281,买盘
83,09:34:06,27.24,805872,296,买盘
84,09:34:09,27.24,651037,239,卖盘
85,09:34:12,27.24,2833507,1041,买盘
86,09:34:15,27.24,929160,341,卖盘
87,09:34:18,27.26,2471825,907,中性盘
88,09:34:21,27.26,798753,293,卖盘
89,09:34:24,27.24,548979,201,卖盘
90,09:34:27,27.2,1118248,411,卖盘
91,09:34:30,27.21,617675,227,中性盘
92,09:34:33,27.25,721339,265,买盘
93,09:34:36,27.19,689506,253,卖盘
94,09:34:39,27.19,1460597,537,卖盘
95,09:34:42,27.19,1049493,386,买盘
96,09:34:45,27.17,625292,230,卖盘
97,09:34:48,27.16,583907,215,卖盘
98,09:34:51,27.17,543472,200,卖盘
99,09:34:54,27.18,1676528,617,买盘
100,09:34:57,27.18,1059884,390,卖盘
101,09:35:00,27.17,228218,84,买盘
102,09:35:03,27.15,583875,215,卖盘
103,09:35:06,27.15,896044,330,卖盘
104,09:35:09,27.13,922827,340,卖盘
105,09:35:12,27.1,1038216,383,卖盘
106,09:35:15,27.07,400973,148,卖盘
107,09:35:18,27.07,435961,161,买盘
108,09:35:21,27.05,675780,250,卖盘
109,09:35:24,27.06,784628,290,买盘
110,09:35:27,27.0,1178452,436,卖盘
111,09:35:30,27.0,2298166,851,卖盘
112,09:35:33,27.0,882710,327,买盘
113,09:35:36,26.99,2108189,781,中性盘
114,09:35:39,26.98,199654,74,卖盘
115,09:35:42,26.96,998253,370,卖盘
116,09:35:45,26.97,615010,228,中性盘
117,09:35:48,26.98,660973,245,卖盘
