,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-07-15,601318,38.59,38.52,38.97,38.47,354848,1513495679.0,1.29,-0.39,-0.15,0.33
1,2024-07-16,601318,37.99,37.18,38.1,36.67,939985,3870524307.0,3.71,-3.48,-1.34,0.87
2,2024-07-17,601318,37.24,38.28,38.41,37.24,778406,3268159911.0,3.15,2.96,1.1,0.72
3,2024-07-18,601318,38.18,38.36,38.63,37.95,513624,2175992699.0,1.78,0.21,0.08,0.48
4,2024-07-19,601318,38.36,39.02,39.14,38.19,610775,2610070265.0,2.48,1.72,0.66,0.57
5,2024-07-22,601318,39.09,38.99,39.21,38.63,440562,1890312953.0,1.49,-0.08,-0.03,0.41
6,2024-07-23,601318,38.95,38.78,39.22,38.77,459790,1978447935.0,1.15,-0.54,-0.21,0.43
7,2024-07-24,601318,38.79,38.55,39.02,38.34,386095,1644933090.0,1.75,-0.59,-0.23,0.36
8,2024-07-25,601318,38.48,38.56,38.81,38.22,440474,1874557285.0,1.53,0.03,0.01,0.41
9,2024-07-26,601318,38.62,38.56,39.17,38.22,510378,2099407784.0,2.46,0.0,0.0,0.47
10,2024-07-29,601318,38.55,38.79,39.1,38.48,305650,1264082990.0,1.61,0.6,0.23,0.28
11,2024-07-30,601318,38.75,38.8,38.92,38.53,296922,1224450781.0,1.01,0.03,0.01,0.28
12,2024-07-31,601318,38.81,40.03,40.07,38.72,580878,2450880160.0,3.48,3.17,1.23,0.54
13,2024-08-01,601318,39.89,39.98,40.32,39.73,325140,1383461987.0,1.47,-0.12,-0.05,0.3
14,2024-08-02,601318,39.7,39.29,39.88,39.17,331373,1392534224.0,1.78,-1.73,-0.69,0.31
15,2024-08-05,601318,39.17,39.47,40.01,39.16,430509,1813319979.0,2.16,0.46,0.18,0.4
16,2024-08-06,601318,39.84,38.37,39.95,38.11,634343,2614553598.0,4.66,-2.79,-1.1,0.59
17,2024-08-07,601318,38.39,38.17,38.58,38.15,299781,1225524961.0,1.12,-0.52,-0.2,0.28
18,2024-08-08,601318,38.22,38.29,38.62,37.88,236432,964682591.0,1.94,0.31,0.12,0.22
19,2024-08-09,601318,38.46,38.08,38.71,38.08,261785,1069136979.0,1.65,-0.55,-0.21,0.24
20,2024-08-12,601318,38.0,38.09,38.2,37.78,152199,617325022.0,1.1,0.03,0.01,0.14
21,2024-08-13,601318,38.09,38.25,38.28,37.98,166506,677002646.0,0.79,0.42,0.16,0.15
22,2024-08-14,601318,38.28,37.96,38.41,37.96,206504,838935306.0,1.18,-0.76,-0.29,0.19
23,2024-08-15,601318,37.98,38.79,39.14,37.69,534167,2202784576.0,3.82,2.19,0.83,0.5
24,2024-08-16,601318,38.79,39.08,39.22,38.72,269574,1119345318.0,1.29,0.75,0.29,0.25
25,2024-08-19,601318,39.08,39.54,39.64,39.06,287912,1209599526.0,1.48,1.18,0.46,0.27
26,2024-08-20,601318,39.62,39.39,39.64,39.17,293763,1230963341.0,1.19,-0.38,-0.15,0.27
27,2024-08-21,601318,39.45,39.44,39.55,38.88,236174,989256297.0,1.7,0.13,0.05,0.22
28,2024-08-22,601318,39.43,39.18,39.72,39.11,304977,1275507522.0,1.55,-0.66,-0.26,0.28
29,2024-08-23,601318,39.51,40.82,40.93,39.4,994234,4271882126.0,3.91,4.19,1.64,0.92
30,2024-08-26,601318,40.93,40.82,41.11,40.52,475806,2059591116.0,1.45,0.0,0.0,0.44
31,2024-08-27,601318,40.75,40.62,41.02,40.43,339647,1467947189.0,1.45,-0.49,-0.2,0.32
32,2024-08-28,601318,40.71,40.66,40.85,40.4,348395,1502990666.0,1.11,0.1,0.04,0.32
33,2024-08-29,601318,40.65,40.09,41.03,39.93,476945,2045077629.0,2.71,-1.4,-0.57,0.44
34,2024-08-30,601318,40.18,41.5,42.0,40.18,1100006,4830979921.0,4.54,3.52,1.41,1.02
35,2024-09-02,601318,41.35,40.92,41.64,40.92,513171,2243546045.0,1.73,-1.4,-0.58,0.48
36,2024-09-03,601318,41.08,40.68,41.09,40.55,368220,1593821144.0,1.32,-0.59,-0.24,0.34
37,2024-09-04,601318,40.69,40.11,41.11,39.92,409949,1759519239.0,2.93,-1.4,-0.57,0.38
38,2024-09-05,601318,40.1,40.89,40.98,40.08,466511,2014905549.0,2.24,1.94,0.78,0.43
39,2024-09-06,601318,40.89,40.72,41.45,40.63,390258,1699389017.0,2.01,-0.42,-0.17,0.36
40,2024-09-09,601318,40.55,40.15,40.72,40.02,401725,1720343646.0,1.72,-1.4,-0.57,0.37
41,2024-09-10,601318,40.22,40.13,40.52,39.76,293656,1251507269.0,1.89,-0.05,-0.02,0.27
42,2024-09-11,601318,40.11,39.99,40.39,39.84,274074,1167516315.0,1.37,-0.35,-0.14,0.25
43,2024-09-12,601318,40.2,40.07,40.24,39.29,410839,1739432819.0,2.38,0.2,0.08,0.38
44,2024-09-13,601318,40.03,40.36,40.87,39.97,344396,1484769941.0,2.25,0.72,0.29,0.32
45,2024-09-18,601318,40.47,41.17,41.26,40.4,432638,1883001068.0,2.13,2.01,0.81,0.4
46,2024-09-19,601318,41.19,41.5,41.57,40.79,466500,2046412473.0,1.89,0.8,0.33,0.43
47,2024-09-20,601318,41.45,41.62,41.76,41.21,532924,2347055961.0,1.33,0.29,0.12,0.5
48,2024-09-23,601318,41.6,41.56,41.87,41.33,295240,1302373909.0,1.3,-0.14,-0.06,0.27
49,2024-09-24,601318,42.07,43.97,43.97,41.94,1208992,5518430623.0,4.88,5.8,2.41,1.12
50,2024-09-25,601318,45.07,44.83,45.67,44.72,1382985,6594953851.0,2.16,1.96,0.86,1.28
51,2024-09-26,601318,45.06,47.89,47.91,44.67,1637653,8023977092.0,7.23,6.83,3.06,1.52
52,2024-09-27,601318,49.37,49.37,49.63,48.17,1394877,7197182304.0,3.05,3.09,1.48,1.3
53,2024-09-30,601318,51.95,54.56,54.56,51.87,2621254,14733344153.0,5.45,10.51,5.19,2.44
54,2024-10-08,601318,60.27,59.2,60.27,56.57,3961043,24440888195.0,6.78,8.5,4.64,3.68
55,2024-10-09,601318,57.47,53.17,57.47,53.12,2855096,16431475144.0,7.35,-10.19,-6.03,2.65
56,2024-10-10,601318,54.1,55.97,58.06,53.78,2226730,12981664827.0,8.05,5.27,2.8,2.07
57,2024-10-11,601318,55.27,55.01,57.33,54.5,1312124,7645831882.0,5.06,-1.72,-0.96,1.22
58,2024-10-14,601318,55.86,56.14,56.71,55.02,1177738,6884203095.0,3.07,2.05,1.13,1.09
59,2024-10-15,601318,56.05,54.66,56.75,54.56,1027900,5988622377.0,3.9,-2.64,-1.48,0.96
60,2024-10-16,601318,54.25,54.85,55.3,54.08,855016,4894961074.0,2.23,0.35,0.19,0.79
61,2024-10-17,601318,55.37,54.47,56.27,54.44,783575,4529673855.0,3.34,-0.69,-0.38,0.73
62,2024-10-18,601318,54.48,55.58,56.75,53.15,1494662,8417973824.0,6.61,2.04,1.11,1.39
63,2024-10-21,601318,55.8,55.3,55.87,54.58,875313,4966469517.0,2.32,-0.5,-0.28,0.81
64,2024-10-22,601318,55.2,55.46,56.6,54.98,846011,4835443520.0,2.93,0.29,0.16,0.79
65,2024-10-23,601318,55.6,56.71,57.7,55.3,1191927,6939592004.0,4.33,2.25,1.25,1.11
66,2024-10-24,601318,56.3,56.5,56.88,56.03,512730,2976336249.0,1.5,-0.37,-0.21,0.48
67,2024-10-25,601318,56.41,56.1,56.88,55.96,539445,3122695352.0,1.63,-0.71,-0.4,0.5
68,2024-10-28,601318,56.18,55.9,56.46,55.48,578810,3325855084.0,1.75,-0.36,-0.2,0.54
69,2024-10-29,601318,55.9,56.03,56.86,55.84,620100,3591688618.0,1.82,0.23,0.13,0.58
70,2024-10-30,601318,55.89,54.37,56.31,54.08,907479,5123310917.0,3.98,-2.96,-1.66,0.84
71,2024-10-31,601318,54.36,54.32,55.2,53.8,757630,4236922732.0,2.57,-0.09,-0.05,0.7
72,2024-11-01,601318,54.55,54.55,55.4,54.4,650139,3676222858.0,1.84,0.42,0.23,0.6
73,2024-11-04,601318,54.57,55.37,55.37,54.33,530740,2993285083.0,1.91,1.5,0.82,0.49
74,2024-11-05,601318,55.22,57.15,57.28,54.68,1201144,6976690582.0,4.7,3.21,1.78,1.12
75,2024-11-06,601318,57.29,55.89,57.45,55.35,1262518,7311429314.0,3.67,-2.2,-1.26,1.17
76,2024-11-07,601318,55.4,59.24,59.4,55.3,1864263,11055869272.0,7.34,5.99,3.35,1.73
77,2024-11-08,601318,59.6,57.52,59.89,57.41,1322990,7922272847.0,4.19,-2.9,-1.72,1.23
78,2024-11-11,601318,56.53,56.8,56.92,55.92,917160,5320862805.0,1.74,-1.25,-0.72,0.85
79,2024-11-12,601318,56.8,55.41,57.37,55.28,962893,5557347301.0,3.68,-2.45,-1.39,0.89
80,2024-11-13,601318,55.1,55.59,55.9,55.02,618245,3532487702.0,1.59,0.32,0.18,0.57
81,2024-11-14,601318,55.59,55.4,56.49,55.3,663232,3815907812.0,2.14,-0.34,-0.19,0.62
82,2024-11-15,601318,55.3,54.2,55.88,54.2,780597,4413936480.0,3.03,-2.17,-1.2,0.73
83,2024-11-18,601318,54.5,54.16,55.56,53.78,684296,3851412802.0,3.28,-0.07,-0.04,0.64
84,2024-11-19,601318,54.4,54.01,54.52,53.5,528193,2934893274.0,1.88,-0.28,-0.15,0.49
85,2024-11-20,601318,54.02,53.86,54.2,53.6,469971,2605295420.0,1.11,-0.28,-0.15,0.44
86,2024-11-21,601318,53.89,53.89,54.07,53.52,410245,2269302644.0,1.02,0.06,0.03,0.38
87,2024-11-22,601318,53.87,51.43,53.87,51.4,1006808,5439029187.0,4.58,-4.56,-2.46,0.94
88,2024-11-25,601318,51.4,50.97,51.65,50.54,702698,3704922205.0,2.16,-0.89,-0.46,0.65
89,2024-11-26,601318,50.9,51.45,51.67,50.77,407618,2156122895.0,1.77,0.94,0.48,0.38
90,2024-11-27,601318,51.46,51.95,52.0,51.19,444464,2366194483.0,1.57,0.97,0.5,0.41
91,2024-11-28,601318,51.97,51.57,52.39,51.23,425502,2268917373.0,2.23,-0.73,-0.38,0.4
92,2024-11-29,601318,51.55,51.65,52.82,51.44,563571,3018761403.0,2.68,0.16,0.08,0.52
93,2024-12-02,601318,51.6,52.41,52.63,51.58,449606,2420512864.0,2.03,1.47,0.76,0.42
94,2024-12-03,601318,52.25,52.83,53.01,51.95,470058,2544434591.0,2.02,0.8,0.42,0.44
95,2024-12-04,601318,52.58,52.33,52.74,52.11,381887,2059281654.0,1.19,-0.95,-0.5,0.35
96,2024-12-05,601318,52.09,52.08,52.45,51.89,295889,1589274038.0,1.07,-0.48,-0.25,0.27
97,2024-12-06,601318,52.19,53.52,54.09,52.18,789837,4338822602.0,3.67,2.76,1.44,0.73
98,2024-12-09,601318,53.35,53.23,53.7,52.85,510463,2801288362.0,1.59,-0.54,-0.29,0.47
99,2024-12-10,601318,55.3,54.02,55.58,53.9,1000984,5649587635.0,3.16,1.48,0.79,0.93
100,2024-12-11,601318,54.01,53.3,54.33,53.28,504784,2790301410.0,1.94,-1.33,-0.72,0.47
101,2024-12-12,601318,53.36,53.98,54.25,53.1,526336,2909611957.0,2.16,1.28,0.68,0.49
102,2024-12-13,601318,53.6,52.14,53.61,52.08,887096,4798656729.0,2.83,-3.41,-1.84,0.82
103,2024-12-16,601318,52.11,51.52,52.39,51.33,658592,3512263334.0,2.03,-1.19,-0.62,0.61
104,2024-12-17,601318,51.3,51.41,51.87,51.14,537694,2853899355.0,1.42,-0.21,-0.11,0.5
105,2024-12-18,601318,51.73,51.34,52.08,51.28,504461,2683105293.0,1.56,-0.14,-0.07,0.47
106,2024-12-19,601318,51.0,51.29,51.34,50.75,405496,2136614147.0,1.15,-0.1,-0.05,0.38
107,2024-12-20,601318,51.29,51.02,51.63,50.92,461965,2437090038.0,1.38,-0.53,-0.27,0.43
108,2024-12-23,601318,51.02,51.5,51.88,51.02,555505,2954746191.0,1.69,0.94,0.48,0.52
109,2024-12-24,601318,51.48,52.18,52.23,51.4,495609,2654767330.0,1.61,1.32,0.68,0.46
110,2024-12-25,601318,52.21,52.3,52.71,51.97,417399,2249897990.0,1.42,0.23,0.12,0.39
111,2024-12-26,601318,52.29,51.85,52.34,51.76,379222,2031175519.0,1.11,-0.86,-0.45,0.35
112,2024-12-27,601318,51.85,51.67,52.15,51.11,537757,2862446917.0,2.01,-0.35,-0.18,0.5
113,2024-12-30,601318,51.62,52.3,52.3,51.61,533438,2865180504.0,1.34,1.22,0.63,0.5
114,2024-12-31,601318,52.19,51.05,52.42,51.05,677118,3607846474.0,2.62,-2.39,-1.25,0.63
115,2025-01-02,601318,51.1,49.11,51.13,48.79,948579,4877807223.0,4.58,-3.8,-1.94,0.88
116,2025-01-03,601318,49.4,48.7,49.49,48.48,551352,2788346287.0,2.06,-0.83,-0.41,0.51
117,2025-01-06,601318,48.95,48.74,49.02,48.23,413490,2077171909.0,1.62,0.08,0.04,0.38
118,2025-01-07,601318,48.59,48.57,48.76,48.21,392787,1967557698.0,1.13,-0.35,-0.17,0.36
119,2025-01-08,601318,48.58,48.7,48.98,47.95,510383,2555823167.0,2.12,0.27,0.13,0.47
120,2025-01-09,601318,48.66,48.21,48.81,48.2,400821,2005089617.0,1.25,-1.01,-0.49,0.37
121,2025-01-10,601318,48.22,47.35,48.48,47.3,522704,2576373866.0,2.45,-1.78,-0.86,0.49
122,2025-01-13,601318,46.88,46.99,47.2,46.5,511393,2474824396.0,1.48,-0.76,-0.36,0.48
123,2025-01-14,601318,46.99,47.76,47.98,46.9,615774,3024006484.0,2.3,1.64,0.77,0.57
124,2025-01-15,601318,47.65,47.51,48.06,47.31,458029,2251226874.0,1.57,-0.52,-0.25,0.43
125,2025-01-16,601318,47.7,47.65,48.15,47.33,415761,2052212529.0,1.73,0.29,0.14,0.39
126,2025-01-17,601318,47.5,47.78,47.97,47.17,460747,2273441157.0,1.68,0.27,0.13,0.43
127,2025-01-20,601318,48.12,48.21,48.7,48.06,491736,2458746694.0,1.34,0.9,0.43,0.46
128,2025-01-21,601318,48.6,48.3,48.79,48.06,409951,2049216698.0,1.51,0.19,0.09,0.38
129,2025-01-22,601318,48.12,47.35,48.32,47.25,530780,2606595142.0,2.22,-1.97,-0.95,0.49
130,2025-01-23,601318,48.22,48.77,49.85,48.18,969105,4910872825.0,3.53,3.0,1.42,0.9
131,2025-01-24,601318,48.58,49.26,49.77,48.5,616779,3140198840.0,2.6,1.0,0.49,0.57
132,2025-01-27,601318,49.43,49.25,50.02,49.21,524547,2681560916.0,1.64,-0.02,-0.01,0.49
133,2025-02-05,601318,49.38,48.12,49.4,48.07,583072,2921528575.0,2.7,-2.29,-1.13,0.54
134,2025-02-06,601318,48.13,48.65,48.9,48.08,415037,2078321191.0,1.7,1.1,0.53,0.39
135,2025-02-07,601318,48.58,49.28,49.84,48.24,725812,3679372001.0,3.29,1.29,0.63,0.67
136,2025-02-10,601318,49.29,49.3,49.76,49.2,431815,2203839896.0,1.14,0.04,0.02,0.4
137,2025-02-11,601318,49.6,48.92,49.64,48.77,381844,1931993468.0,1.76,-0.77,-0.38,0.35
138,2025-02-12,601318,48.92,49.48,49.52,48.58,446994,2261445451.0,1.92,1.14,0.56,0.42
139,2025-02-13,601318,49.32,49.42,50.18,49.21,590363,3019334998.0,1.96,-0.12,-0.06,0.55
140,2025-02-14,601318,49.39,50.1,50.26,49.2,599772,3080098770.0,2.14,1.38,0.68,0.56
141,2025-02-17,601318,50.23,50.24,50.78,49.81,625710,3245003133.0,1.94,0.28,0.14,0.58
142,2025-02-18,601318,50.07,49.71,50.58,49.6,650082,3362664791.0,1.95,-1.05,-0.53,0.6
143,2025-02-19,601318,49.59,49.85,50.23,49.42,464426,2388611401.0,1.63,0.28,0.14,0.43
144,2025-02-20,601318,49.63,49.18,49.71,49.06,515385,2620444374.0,1.3,-1.34,-0.67,0.48
145,2025-02-21,601318,49.39,49.6,49.9,48.86,668761,3415352331.0,2.11,0.85,0.42,0.62
146,2025-02-24,601318,49.6,50.4,50.88,49.45,835823,4341042760.0,2.88,1.61,0.8,0.78
147,2025-02-25,601318,49.9,49.38,50.5,49.25,642429,3298896562.0,2.48,-2.02,-1.02,0.6
148,2025-02-26,601318,49.5,50.02,50.18,49.43,536578,2758370362.0,1.52,1.3,0.64,0.5
149,2025-02-27,601318,50.18,50.02,50.2,49.52,547240,2813972257.0,1.36,0.0,0.0,0.51
150,2025-02-28,601318,49.8,48.78,50.05,48.78,805268,4102825272.0,2.54,-2.48,-1.24,0.75
151,2025-03-03,601318,48.95,48.73,49.22,48.46,423161,2135730015.0,1.56,-0.1,-0.05,0.39
152,2025-03-04,601318,48.48,48.48,48.69,48.4,372432,1867141471.0,0.6,-0.51,-0.25,0.35
153,2025-03-05,601318,48.58,48.78,48.95,48.41,455072,2287766876.0,1.11,0.62,0.3,0.42
154,2025-03-06,601318,49.17,50.04,50.33,48.93,1045821,5369202399.0,2.87,2.58,1.26,0.97
155,2025-03-07,601318,50.0,49.9,50.24,49.72,481479,2481121736.0,1.04,-0.28,-0.14,0.45
156,2025-03-10,601318,49.91,49.65,50.06,49.18,611283,3121852670.0,1.76,-0.5,-0.25,0.57
157,2025-03-11,601318,49.11,49.9,49.9,49.0,529147,2702757544.0,1.81,0.5,0.25,0.49
158,2025-03-12,601318,49.9,49.55,50.0,49.41,470578,2410921164.0,1.18,-0.7,-0.35,0.44
