,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-07-24,0.771,0.763,0.776,0.763,126693,9731945.0,1.68,-1.17,-0.009,1.1
1,2024-07-25,0.76,0.764,0.772,0.758,89732,6847670.0,1.83,0.13,0.001,0.78
2,2024-07-26,0.765,0.785,0.785,0.765,165124,12890999.0,2.62,2.75,0.021,1.44
3,2024-07-29,0.78,0.784,0.787,0.777,124363,9732572.0,1.27,-0.13,-0.001,1.08
4,2024-07-30,0.781,0.782,0.786,0.773,128972,10036593.0,1.66,-0.26,-0.002,1.12
5,2024-07-31,0.781,0.808,0.809,0.781,198006,15807381.0,3.58,3.32,0.026,1.73
6,2024-08-01,0.808,0.807,0.817,0.802,167944,13582230.0,1.86,-0.12,-0.001,1.46
7,2024-08-02,0.802,0.797,0.808,0.795,118173,9456451.0,1.61,-1.24,-0.01,1.03
8,2024-08-05,0.791,0.776,0.801,0.776,131425,10368923.0,3.14,-2.63,-0.021,1.15
9,2024-08-06,0.779,0.785,0.788,0.777,104810,8206234.0,1.42,1.16,0.009,0.91
10,2024-08-07,0.781,0.784,0.788,0.78,83564,6552254.0,1.02,-0.13,-0.001,0.73
11,2024-08-08,0.785,0.782,0.787,0.772,99438,7750953.0,1.91,-0.26,-0.002,0.87
12,2024-08-09,0.781,0.778,0.789,0.777,120925,9460058.0,1.53,-0.51,-0.004,1.05
13,2024-08-12,0.777,0.774,0.779,0.771,91011,7049444.0,1.03,-0.51,-0.004,0.79
14,2024-08-13,0.773,0.78,0.78,0.77,75257,5830462.0,1.29,0.78,0.006,0.66
15,2024-08-14,0.779,0.771,0.78,0.77,250805,19472307.0,1.28,-1.15,-0.009,2.19
16,2024-08-15,0.771,0.776,0.782,0.767,109037,8462778.0,1.95,0.65,0.005,0.95
17,2024-08-16,0.778,0.772,0.782,0.77,88700,6884262.0,1.55,-0.52,-0.004,0.77
18,2024-08-19,0.774,0.774,0.784,0.772,117884,9162019.0,1.55,0.26,0.002,1.03
19,2024-08-20,0.772,0.76,0.775,0.758,131699,10075831.0,2.2,-1.81,-0.014,1.15
20,2024-08-21,0.761,0.767,0.769,0.756,94473,7217509.0,1.71,0.92,0.007,0.82
21,2024-08-22,0.766,0.756,0.769,0.754,95951,7287898.0,1.96,-1.43,-0.011,0.84
22,2024-08-23,0.756,0.754,0.757,0.748,94376,7090264.0,1.19,-0.26,-0.002,0.82
23,2024-08-26,0.753,0.769,0.772,0.753,118602,9096175.0,2.52,1.99,0.015,1.03
24,2024-08-27,0.768,0.756,0.768,0.754,111982,8486325.0,1.82,-1.69,-0.013,0.98
25,2024-08-28,0.756,0.76,0.763,0.755,92913,7055760.0,1.06,0.53,0.004,0.81
26,2024-08-29,0.756,0.778,0.781,0.755,132618,10254575.0,3.42,2.37,0.018,1.16
27,2024-08-30,0.778,0.791,0.799,0.778,157854,12504679.0,2.7,1.67,0.013,1.38
28,2024-09-02,0.791,0.778,0.793,0.777,157315,12360511.0,2.02,-1.64,-0.013,1.37
29,2024-09-03,0.778,0.786,0.791,0.776,123807,9696239.0,1.93,1.03,0.008,1.08
30,2024-09-04,0.786,0.78,0.786,0.775,100513,7844729.0,1.4,-0.76,-0.006,0.88
31,2024-09-05,0.78,0.78,0.788,0.775,124837,9727529.0,1.67,0.0,0.0,1.09
32,2024-09-06,0.779,0.765,0.779,0.764,143391,11023459.0,1.92,-1.92,-0.015,1.25
33,2024-09-09,0.763,0.76,0.766,0.757,109227,8317067.0,1.18,-0.65,-0.005,0.95
34,2024-09-10,0.76,0.758,0.762,0.745,146828,11072837.0,2.24,-0.26,-0.002,1.28
35,2024-09-11,0.758,0.761,0.765,0.754,122142,9285434.0,1.45,0.4,0.003,1.06
36,2024-09-12,0.761,0.756,0.77,0.756,98361,7489431.0,1.84,-0.66,-0.005,0.86
37,2024-09-13,0.756,0.745,0.76,0.745,115799,8694522.0,1.98,-1.46,-0.011,1.01
38,2024-09-18,0.746,0.742,0.747,0.733,97957,7232281.0,1.88,-0.4,-0.003,0.85
39,2024-09-19,0.743,0.761,0.764,0.741,142920,10804198.0,3.1,2.56,0.019,1.25
40,2024-09-20,0.763,0.76,0.764,0.755,83756,6356654.0,1.18,-0.13,-0.001,0.73
41,2024-09-23,0.759,0.756,0.766,0.755,88553,6719751.0,1.45,-0.53,-0.004,0.77
42,2024-09-24,0.759,0.785,0.785,0.759,206829,16039281.0,3.44,3.84,0.029,1.8
43,2024-09-25,0.786,0.792,0.811,0.786,210422,16867269.0,3.18,0.89,0.007,1.83
44,2024-09-26,0.792,0.818,0.819,0.789,227465,18243724.0,3.79,3.28,0.026,1.98
45,2024-09-27,0.83,0.858,0.858,0.821,179304,15153734.0,4.52,4.89,0.04,1.56
46,2024-09-30,0.892,0.944,0.944,0.892,439723,40627808.0,6.06,10.02,0.086,3.83
47,2024-10-08,1.038,1.033,1.038,0.966,851677,86426709.0,7.63,9.43,0.089,7.42
48,2024-10-09,1.0,0.93,1.0,0.93,466196,44543196.0,6.78,-9.97,-0.103,4.06
49,2024-10-10,0.93,0.942,0.964,0.916,391001,36943420.0,5.16,1.29,0.012,3.41
50,2024-10-11,0.94,0.897,0.94,0.887,225084,20458894.0,5.63,-4.78,-0.045,1.96
51,2024-10-14,0.895,0.92,0.922,0.892,214279,19486713.0,3.34,2.56,0.023,1.87
52,2024-10-15,0.915,0.898,0.923,0.897,182607,16617689.0,2.83,-2.39,-0.022,1.59
53,2024-10-16,0.89,0.892,0.904,0.884,142570,12736214.0,2.23,-0.67,-0.006,1.24
54,2024-10-17,0.893,0.888,0.909,0.886,229342,20577322.0,2.58,-0.45,-0.004,2.0
55,2024-10-18,0.884,0.916,0.935,0.883,262566,23865344.0,5.86,3.15,0.028,2.29
56,2024-10-21,0.918,0.934,0.947,0.915,271403,25310421.0,3.49,1.97,0.018,2.37
57,2024-10-22,0.933,0.958,0.964,0.93,643413,61316746.0,3.64,2.57,0.024,5.61
