,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-07-25,601162,2.16,2.27,2.31,2.15,2566592,575636311.0,7.41,5.09,0.11,2.96
1,2024-07-26,601162,2.25,2.3,2.32,2.23,2182863,498628076.0,3.96,1.32,0.03,2.52
2,2024-07-29,601162,2.28,2.26,2.31,2.26,1413448,321560475.0,2.17,-1.74,-0.04,1.63
3,2024-07-30,601162,2.27,2.3,2.35,2.26,1836632,423201346.0,3.98,1.77,0.04,2.12
4,2024-07-31,601162,2.3,2.53,2.53,2.29,3401900,834161014.0,10.43,10.0,0.23,3.93
5,2024-08-01,601162,2.53,2.54,2.6,2.49,4900269,1249502223.0,4.35,0.4,0.01,5.65
6,2024-08-02,601162,2.5,2.46,2.57,2.44,3204467,798604372.0,5.12,-3.15,-0.08,3.7
7,2024-08-05,601162,2.44,2.46,2.52,2.43,3110039,769939538.0,3.66,0.0,0.0,3.59
8,2024-08-06,601162,2.48,2.44,2.5,2.39,2389083,580519809.0,4.47,-0.81,-0.02,2.76
9,2024-08-07,601162,2.42,2.41,2.46,2.4,1472422,356579501.0,2.46,-1.23,-0.03,1.7
10,2024-08-08,601162,2.41,2.55,2.65,2.4,6018742,1536524200.0,10.37,5.81,0.14,6.95
11,2024-08-09,601162,2.53,2.48,2.59,2.47,3919912,991390944.0,4.71,-2.75,-0.07,4.52
12,2024-08-12,601162,2.45,2.46,2.53,2.42,2521955,622394975.0,4.44,-0.81,-0.02,2.91
13,2024-08-13,601162,2.47,2.64,2.69,2.46,5817142,1504739134.0,9.35,7.32,0.18,6.71
14,2024-08-14,601162,2.58,2.56,2.61,2.55,3856050,992537216.0,2.27,-3.03,-0.08,4.45
15,2024-08-15,601162,2.53,2.58,2.66,2.53,3820666,994625748.0,5.08,0.78,0.02,4.41
16,2024-08-16,601162,2.57,2.59,2.76,2.56,4256154,1129960416.0,7.75,0.39,0.01,4.91
17,2024-08-19,601162,2.56,2.49,2.58,2.48,3146966,792974196.0,3.86,-3.86,-0.1,3.63
18,2024-08-20,601162,2.48,2.46,2.49,2.43,2043266,502209897.0,2.41,-1.2,-0.03,2.36
19,2024-08-21,601162,2.44,2.44,2.49,2.42,1511413,369905368.0,2.85,-0.81,-0.02,1.74
20,2024-08-22,601162,2.46,2.35,2.48,2.32,2580907,616989969.0,6.56,-3.69,-0.09,2.98
21,2024-08-23,601162,2.34,2.33,2.38,2.32,1831732,429230721.0,2.55,-0.85,-0.02,2.11
22,2024-08-26,601162,2.34,2.34,2.36,2.32,1071630,250814311.0,1.72,0.43,0.01,1.24
23,2024-08-27,601162,2.33,2.31,2.34,2.28,1379980,317132528.0,2.56,-1.28,-0.03,1.59
