,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-07-15,600036,32.0,31.78,32.05,31.72,474604,1605883747.0,1.03,-0.69,-0.22,0.23
1,2024-07-16,600036,31.76,31.79,31.89,31.46,455793,1535668998.0,1.35,0.03,0.01,0.22
2,2024-07-17,600036,31.7,32.07,32.19,31.65,577954,1964635267.0,1.7,0.88,0.28,0.28
3,2024-07-18,600036,32.07,32.09,32.25,31.76,598627,2036474280.0,1.53,0.06,0.02,0.29
4,2024-07-19,600036,32.0,32.25,32.3,31.59,810072,2749172010.0,2.21,0.5,0.16,0.39
5,2024-07-22,600036,32.17,31.34,32.17,31.09,808206,2694241975.0,3.35,-2.82,-0.91,0.39
6,2024-07-23,600036,31.34,31.34,31.71,31.23,538755,1803269600.0,1.53,0.0,0.0,0.26
7,2024-07-24,600036,31.45,31.18,31.58,31.03,482453,1604648703.0,1.75,-0.51,-0.16,0.23
8,2024-07-25,600036,31.22,30.83,31.32,30.37,762079,2496804673.0,3.05,-1.12,-0.35,0.37
9,2024-07-26,600036,30.8,30.37,31.04,30.11,601462,1952156132.0,3.02,-1.49,-0.46,0.29
10,2024-07-29,600036,30.38,30.45,30.65,30.2,413475,1343740115.0,1.48,0.26,0.08,0.2
11,2024-07-30,600036,30.4,30.42,30.59,30.15,390782,1264925929.0,1.44,-0.1,-0.03,0.19
12,2024-07-31,600036,30.42,30.73,31.0,30.25,595370,1948675368.0,2.47,1.02,0.31,0.29
13,2024-08-01,600036,30.73,30.71,30.85,30.27,409139,1332771463.0,1.89,-0.07,-0.02,0.2
14,2024-08-02,600036,30.42,30.28,30.6,30.23,386130,1250037017.0,1.2,-1.4,-0.43,0.19
15,2024-08-05,600036,30.2,30.1,30.52,30.05,584420,1884940815.0,1.55,-0.59,-0.18,0.28
16,2024-08-06,600036,30.36,29.7,30.39,29.51,514389,1637765272.0,2.92,-1.33,-0.4,0.25
17,2024-08-07,600036,29.73,29.58,29.9,29.55,390732,1238023516.0,1.18,-0.4,-0.12,0.19
18,2024-08-08,600036,29.61,29.93,29.98,29.38,394600,1252394782.0,2.03,1.18,0.35,0.19
19,2024-08-09,600036,29.97,30.33,30.58,29.81,482748,1561254687.0,2.57,1.34,0.4,0.23
20,2024-08-12,600036,30.3,30.12,30.34,29.93,318943,1023447632.0,1.35,-0.69,-0.21,0.15
21,2024-08-13,600036,30.1,29.94,30.23,29.76,282378,902009896.0,1.56,-0.6,-0.18,0.14
22,2024-08-14,600036,29.9,29.86,30.14,29.81,282446,901196911.0,1.1,-0.27,-0.08,0.14
23,2024-08-15,600036,29.85,30.76,30.92,29.65,739790,2409557383.0,4.25,3.01,0.9,0.36
24,2024-08-16,600036,30.75,31.15,31.25,30.72,418503,1383877362.0,1.72,1.27,0.39,0.2
25,2024-08-19,600036,31.25,31.42,31.5,31.03,422843,1409948503.0,1.51,0.87,0.27,0.2
26,2024-08-20,600036,31.45,31.48,31.6,31.16,423729,1415473211.0,1.4,0.19,0.06,0.21
27,2024-08-21,600036,31.3,31.24,31.43,30.82,378101,1254587421.0,1.94,-0.76,-0.24,0.18
28,2024-08-22,600036,31.28,31.3,31.55,31.18,382864,1276718683.0,1.18,0.19,0.06,0.19
29,2024-08-23,600036,31.27,31.7,31.85,31.07,465587,1561509818.0,2.49,1.28,0.4,0.23
30,2024-08-26,600036,31.7,31.77,31.84,31.47,351175,1182990040.0,1.17,0.22,0.07,0.17
31,2024-08-27,600036,31.77,31.7,31.94,31.53,387209,1308314397.0,1.29,-0.22,-0.07,0.19
32,2024-08-28,600036,31.83,31.68,31.98,31.44,415232,1398682394.0,1.7,-0.06,-0.02,0.2
33,2024-08-29,600036,31.59,30.93,31.77,30.9,516388,1712021359.0,2.75,-2.37,-0.75,0.25
34,2024-08-30,600036,30.8,30.15,31.11,30.12,1112230,3618077500.0,3.2,-2.52,-0.78,0.54
35,2024-09-02,600036,30.0,29.93,30.38,29.84,558021,1787602792.0,1.79,-0.73,-0.22,0.27
36,2024-09-03,600036,30.01,29.62,30.08,29.4,505752,1596269780.0,2.27,-1.04,-0.31,0.25
37,2024-09-04,600036,29.53,29.36,29.93,29.35,380526,1198859446.0,1.96,-0.88,-0.26,0.18
38,2024-09-05,600036,29.36,29.2,29.44,28.9,542063,1687017960.0,1.84,-0.54,-0.16,0.26
39,2024-09-06,600036,29.25,29.25,29.74,29.2,383182,1206615762.0,1.85,0.17,0.05,0.19
40,2024-09-09,600036,28.98,28.24,28.99,28.04,871073,2641195521.0,3.25,-3.45,-1.01,0.42
41,2024-09-10,600036,28.25,28.19,28.43,27.94,476024,1435849555.0,1.74,-0.18,-0.05,0.23
42,2024-09-11,600036,28.14,28.08,28.2,27.93,415794,1249059023.0,0.96,-0.39,-0.11,0.2
43,2024-09-12,600036,28.1,28.23,28.5,27.94,410267,1242374645.0,1.99,0.53,0.15,0.2
44,2024-09-13,600036,28.28,28.6,28.9,28.0,495974,1520857906.0,3.19,1.31,0.37,0.24
45,2024-09-18,600036,28.61,29.11,29.2,28.61,418540,1295345114.0,2.06,1.78,0.51,0.2
46,2024-09-19,600036,29.2,28.82,29.23,28.63,451191,1393040942.0,2.06,-1.0,-0.29,0.22
47,2024-09-20,600036,28.82,28.94,29.11,28.66,487418,1505998312.0,1.56,0.42,0.12,0.24
48,2024-09-23,600036,28.85,29.39,29.49,28.84,344609,1076332365.0,2.25,1.55,0.45,0.17
49,2024-09-24,600036,29.68,31.13,31.14,29.67,1361218,4427310186.0,5.0,5.92,1.74,0.66
50,2024-09-25,600036,31.85,32.15,32.49,31.7,1856243,6327661421.0,2.54,3.28,1.02,0.9
51,2024-09-26,600036,32.16,33.38,33.38,31.91,1745330,6068657572.0,4.57,3.83,1.23,0.85
52,2024-09-27,600036,34.11,33.63,34.5,32.91,745458,2653812670.0,4.76,0.75,0.25,0.36
53,2024-09-30,600036,34.35,35.61,36.0,33.92,2561013,9443438268.0,6.18,5.89,1.98,1.24
54,2024-10-08,600036,39.37,38.0,39.37,36.82,2973039,11999361938.0,7.16,6.71,2.39,1.44
55,2024-10-09,600036,37.7,35.01,37.72,35.01,1855932,7113813985.0,7.13,-7.87,-2.99,0.9
56,2024-10-10,600036,35.4,36.73,37.5,35.4,1433298,5528664144.0,6.0,4.91,1.72,0.69
57,2024-10-11,600036,36.73,36.43,37.22,36.03,903476,3498241860.0,3.24,-0.82,-0.3,0.44
58,2024-10-14,600036,37.01,37.33,37.8,36.69,1292938,5076841420.0,3.05,2.47,0.9,0.63
59,2024-10-15,600036,37.17,36.5,37.99,36.5,955977,3755705942.0,3.99,-2.22,-0.83,0.46
60,2024-10-16,600036,36.15,37.5,37.5,36.13,1012548,3963555265.0,3.75,2.74,1.0,0.49
61,2024-10-17,600036,37.53,36.49,37.79,36.49,848922,3315820471.0,3.47,-2.69,-1.01,0.41
62,2024-10-18,600036,36.51,37.05,37.43,36.21,928194,3603949498.0,3.34,1.53,0.56,0.45
63,2024-10-21,600036,37.15,36.85,37.15,36.5,717539,2780905731.0,1.75,-0.54,-0.2,0.35
64,2024-10-22,600036,36.84,37.17,37.6,36.75,600526,2352800199.0,2.31,0.87,0.32,0.29
65,2024-10-23,600036,37.06,37.66,37.94,37.02,627100,2482861345.0,2.48,1.32,0.49,0.3
66,2024-10-24,600036,37.55,37.31,37.68,37.14,336312,1323826643.0,1.43,-0.93,-0.35,0.16
67,2024-10-25,600036,37.25,37.1,37.49,37.06,447931,1756222719.0,1.15,-0.56,-0.21,0.22
68,2024-10-28,600036,37.01,36.52,37.1,36.28,664641,2559210507.0,2.21,-1.56,-0.58,0.32
69,2024-10-29,600036,36.6,36.6,37.1,36.41,514682,1990283154.0,1.89,0.22,0.08,0.25
70,2024-10-30,600036,36.51,35.88,36.9,35.61,703408,2680423056.0,3.52,-1.97,-0.72,0.34
71,2024-10-31,600036,35.8,35.36,35.99,34.91,850393,3173924099.0,3.01,-1.45,-0.52,0.41
72,2024-11-01,600036,35.44,36.01,36.3,35.38,703102,2671523515.0,2.6,1.84,0.65,0.34
73,2024-11-04,600036,36.1,36.75,36.75,35.41,646612,2466019719.0,3.72,2.05,0.74,0.31
74,2024-11-05,600036,36.43,37.08,37.1,36.4,628745,2445317943.0,1.9,0.9,0.33,0.3
75,2024-11-06,600036,37.0,36.56,37.08,36.15,648336,2501077845.0,2.51,-1.4,-0.52,0.31
76,2024-11-07,600036,36.42,37.57,37.58,36.38,743472,2904874006.0,3.28,2.76,1.01,0.36
77,2024-11-08,600036,37.68,36.8,37.85,36.75,745368,2920926027.0,2.93,-2.05,-0.77,0.36
78,2024-11-11,600036,36.3,36.33,36.7,35.89,703146,2682610299.0,2.2,-1.28,-0.47,0.34
79,2024-11-12,600036,36.19,35.59,36.84,35.51,893289,3399364219.0,3.66,-2.04,-0.74,0.43
80,2024-11-13,600036,35.59,35.82,35.98,35.51,485304,1833809094.0,1.32,0.65,0.23,0.24
81,2024-11-14,600036,35.66,36.06,36.48,35.53,676440,2585688546.0,2.65,0.67,0.24,0.33
82,2024-11-15,600036,36.08,35.82,36.57,35.81,699277,2671344642.0,2.11,-0.67,-0.24,0.34
83,2024-11-18,600036,36.05,35.9,36.66,35.8,763448,2918992440.0,2.4,0.22,0.08,0.37
84,2024-11-19,600036,35.91,35.72,36.18,35.45,521249,1967719175.0,2.03,-0.5,-0.18,0.25
85,2024-11-20,600036,35.8,35.48,35.85,35.4,451291,1693331536.0,1.26,-0.67,-0.24,0.22
