,成交时间,成交价格,成交金额,成交量,性质
0,09:25:04,5.27,594456,1128,卖盘
1,09:30:01,5.27,251906,478,买盘
2,09:30:04,5.27,20026,38,买盘
3,09:30:07,5.27,526272,999,买盘
4,09:30:10,5.27,121814,231,卖盘
5,09:30:13,5.28,60139,114,买盘
6,09:30:16,5.28,170944,324,买盘
7,09:30:19,5.29,115633,219,买盘
8,09:30:22,5.29,51808,98,买盘
9,09:30:25,5.27,365216,692,卖盘
10,09:30:28,5.28,179513,340,卖盘
11,09:30:31,5.28,395914,750,买盘
12,09:30:34,5.27,171587,325,卖盘
13,09:30:37,5.28,60210,114,买盘
14,09:30:40,5.28,51156,97,买盘
15,09:30:43,5.27,17918,34,卖盘
16,09:30:46,5.28,367953,698,买盘
17,09:30:49,5.27,49538,94,卖盘
18,09:30:52,5.27,527,1,买盘
19,09:30:55,5.27,12107,23,买盘
20,09:31:01,5.26,526,1,卖盘
21,09:31:04,5.26,99414,189,卖盘
22,09:31:07,5.26,49464,94,卖盘
23,09:31:10,5.26,3682,7,卖盘
24,09:31:13,5.26,5260,10,卖盘
25,09:31:16,5.26,104148,198,卖盘
26,09:31:19,5.26,12098,23,买盘
27,09:31:22,5.26,27878,53,买盘
28,09:31:25,5.26,88894,169,买盘
29,09:31:28,5.26,39976,76,买盘
30,09:31:31,5.25,125041,238,卖盘
31,09:31:34,5.26,82056,156,买盘
32,09:31:37,5.26,187782,357,买盘
33,09:31:40,5.26,57876,110,卖盘
34,09:31:43,5.27,10013,19,买盘
35,09:31:52,5.26,1579,3,卖盘
36,09:31:55,5.26,1052,2,卖盘
37,09:31:58,5.26,1578,3,卖盘
38,09:32:04,5.26,56282,107,卖盘
39,09:32:07,5.26,12100,23,卖盘
40,09:32:10,5.26,526,1,卖盘
41,09:32:13,5.26,90472,172,卖盘
42,09:32:16,5.26,4206,8,买盘
43,09:32:19,5.26,47340,90,买盘
44,09:32:22,5.26,270907,515,买盘
45,09:32:25,5.26,8416,16,买盘
46,09:32:28,5.25,1050,2,卖盘
47,09:32:31,5.27,19464,37,买盘
48,09:32:34,5.27,36890,70,买盘
49,09:32:37,5.27,58496,111,买盘
50,09:32:46,5.27,17917,34,买盘
51,09:32:55,5.26,5260,10,卖盘
52,09:33:01,5.27,31620,60,买盘
53,09:33:04,5.26,2104,4,卖盘
54,09:33:10,5.26,175158,333,卖盘
55,09:33:13,5.26,11044,21,买盘
56,09:33:16,5.26,5786,11,买盘
57,09:33:19,5.26,7890,15,买盘
58,09:33:22,5.26,14728,28,买盘
59,09:33:25,5.26,11047,21,中性盘
60,09:33:28,5.26,57884,110,卖盘
61,09:33:34,5.26,2104,4,卖盘
62,09:33:46,5.26,526,1,卖盘
63,09:33:49,5.26,526,1,卖盘
64,09:33:55,5.27,130169,247,买盘
65,09:33:58,5.27,135961,258,买盘
66,09:34:01,5.27,54304,103,卖盘
67,09:34:04,5.27,67456,128,卖盘
68,09:34:07,5.27,18441,35,卖盘
69,09:34:10,5.27,1581,3,中性盘
70,09:34:22,5.26,2104,4,卖盘
71,09:34:25,5.27,24242,46,买盘
72,09:34:31,5.26,3682,7,卖盘
73,09:34:46,5.27,527,1,买盘
74,09:34:49,5.26,2104,4,卖盘
75,09:34:58,5.26,1052,2,卖盘
76,09:35:04,5.27,4740,9,买盘
77,09:35:13,5.26,430268,818,卖盘
78,09:35:16,5.26,180975,344,卖盘
79,09:35:19,5.26,18936,36,卖盘
80,09:35:22,5.26,1578,3,卖盘
81,09:35:25,5.27,6313,12,买盘
82,09:35:31,5.26,1578,3,卖盘
83,09:35:34,5.26,208296,396,卖盘
84,09:35:37,5.26,16306,31,买盘
85,09:35:46,5.26,105200,200,买盘
86,09:35:49,5.26,102570,195,买盘
87,09:35:52,5.27,28458,54,买盘
88,09:36:04,5.27,80103,152,买盘
89,09:36:07,5.27,6851,13,买盘
90,09:36:13,5.27,2635,5,买盘
91,09:36:22,5.26,99940,190,卖盘
92,09:36:25,5.27,12121,23,买盘
93,09:36:43,5.26,1052,2,卖盘
94,09:36:46,5.26,526,1,卖盘
95,09:36:49,5.27,5265,10,买盘
96,09:36:55,5.26,10520,20,卖盘
97,09:36:58,5.27,2635,5,买盘
98,09:37:04,5.26,526,1,卖盘
99,09:37:07,5.26,526,1,卖盘
100,09:37:16,5.26,526,1,卖盘
101,09:37:22,5.26,3156,6,卖盘
102,09:37:28,5.26,5260,10,卖盘
103,09:37:31,5.27,527,1,买盘
104,09:37:43,5.27,19469,37,买盘
105,09:37:49,5.26,5265,10,卖盘
106,09:37:55,5.27,527,1,买盘
107,09:38:01,5.26,43658,83,卖盘
108,09:38:04,5.26,9468,18,卖盘
109,09:38:07,5.27,79049,150,买盘
110,09:38:13,5.27,7378,14,买盘
111,09:38:19,5.27,2635,5,买盘
112,09:38:22,5.27,3162,6,买盘
113,09:38:25,5.27,2635,5,买盘
114,09:38:34,5.27,2635,5,买盘
115,09:38:37,5.27,7905,15,买盘
116,09:38:43,5.27,7378,14,买盘
117,09:38:49,5.26,11056,21,卖盘
118,09:38:52,5.27,5797,11,买盘
119,09:38:55,5.27,5270,10,买盘
120,09:39:07,5.27,7378,14,买盘
121,09:39:10,5.27,3162,6,买盘
122,09:39:13,5.27,7905,15,买盘
123,09:39:19,5.26,16306,31,卖盘
124,09:39:22,5.27,8432,16,买盘
125,09:39:25,5.27,7903,15,买盘
126,09:39:28,5.27,7376,14,买盘
127,09:39:37,5.27,10535,20,买盘
128,09:39:40,5.27,3688,7,买盘
129,09:39:43,5.27,186019,353,买盘
130,09:39:46,5.27,25296,48,买盘
131,09:39:52,5.27,7905,15,买盘
132,09:39:55,5.27,5795,11,买盘
133,09:39:58,5.27,527,1,买盘
134,09:40:04,5.27,1054,2,买盘
135,09:40:07,5.27,13702,26,买盘
136,09:40:13,5.27,12121,23,买盘
137,09:40:16,5.27,527,1,买盘
138,09:40:22,5.27,2635,5,买盘
139,09:40:25,5.26,5267,10,卖盘
140,09:40:28,5.27,3162,6,买盘
141,09:40:31,5.26,1052,2,卖盘
142,09:40:34,5.27,5270,10,买盘
143,09:40:37,5.27,8425,16,买盘
144,09:40:40,5.26,30508,58,卖盘
145,09:40:43,5.27,12120,23,买盘
146,09:40:49,5.26,526,1,卖盘
147,09:40:52,5.26,1052,2,卖盘
148,09:40:55,5.26,4742,9,卖盘
149,09:40:58,5.26,2104,4,卖盘
150,09:41:01,5.26,3682,7,卖盘
151,09:41:04,5.26,152540,290,卖盘
152,09:41:07,5.26,102054,194,卖盘
153,09:41:10,5.26,180418,343,卖盘
154,09:41:13,5.26,26826,51,卖盘
155,09:41:16,5.26,1578,3,卖盘
156,09:41:19,5.26,136760,260,卖盘
157,09:41:22,5.26,133616,254,卖盘
158,09:41:25,5.26,53146,101,卖盘
159,09:41:31,5.26,41554,79,卖盘
160,09:41:34,5.26,65224,124,卖盘
161,09:41:37,5.26,47848,91,买盘
162,09:41:40,5.26,2630,5,买盘
163,09:41:46,5.26,3156,6,买盘
164,09:41:49,5.25,3675,7,卖盘
165,09:41:52,5.25,5250,10,卖盘
166,09:41:55,5.25,3677,7,卖盘
167,09:41:58,5.25,17850,34,卖盘
168,09:42:07,5.25,121275,231,卖盘
169,09:42:16,5.25,2100,4,卖盘
170,09:42:19,5.26,1052,2,买盘
171,09:42:25,5.25,1577,3,卖盘
172,09:42:28,5.26,228284,434,买盘
173,09:42:31,5.26,1236136,2349,买盘
174,09:42:34,5.27,163897,311,买盘
175,09:42:37,5.27,20026,38,买盘
176,09:42:40,5.27,35836,68,买盘
177,09:42:43,5.27,5797,11,买盘
178,09:42:46,5.27,3162,6,买盘
179,09:42:49,5.26,11066,21,卖盘
180,09:42:58,5.27,527,1,买盘
181,09:43:04,5.26,526,1,卖盘
182,09:43:10,5.27,527,1,买盘
183,09:43:16,5.27,593929,1127,买盘
184,09:43:19,5.28,14255,27,买盘
185,09:43:22,5.28,88176,167,买盘
186,09:43:25,5.28,8975,17,买盘
187,09:43:28,5.28,117744,223,买盘
188,09:43:31,5.29,115851,219,买盘
189,09:43:34,5.29,279871,529,买盘
190,09:43:37,5.3,10600,20,买盘
191,09:43:40,5.3,16419,31,买盘
192,09:43:46,5.3,29150,55,买盘
193,09:43:49,5.29,3709,7,卖盘
194,09:43:52,5.29,529,1,卖盘
195,09:43:55,5.3,6887,13,买盘
196,09:43:58,5.29,21160,40,卖盘
197,09:44:04,5.29,158829,300,卖盘
198,09:44:07,5.29,1058,2,卖盘
199,09:44:10,5.3,14300,27,买盘
200,09:44:16,5.3,5300,10,买盘
201,09:44:19,5.3,17464,33,买盘
202,09:44:22,5.3,7420,14,买盘
203,09:44:25,5.3,109510,207,买盘
204,09:44:28,5.29,23276,44,卖盘
205,09:44:31,5.29,114793,217,卖盘
206,09:44:34,5.28,3702,7,卖盘
207,09:44:37,5.29,399395,755,买盘
208,09:44:40,5.3,137024,259,买盘
209,09:44:43,5.29,12167,23,卖盘
210,09:44:46,5.3,9527,18,买盘
211,09:44:49,5.29,29630,56,中性盘
212,09:44:52,5.29,75118,142,中性盘
213,09:44:55,5.29,3174,6,买盘
214,09:44:58,5.28,2640,5,卖盘
215,09:45:01,5.29,2116,4,买盘
216,09:45:04,5.29,2645,5,买盘
217,09:45:13,5.29,1058,2,买盘
218,09:45:19,5.29,3174,6,买盘
219,09:45:22,5.29,529,1,买盘
220,09:45:25,5.29,8993,17,买盘
221,09:45:28,5.28,51216,97,卖盘
222,09:45:34,5.29,30153,57,买盘
223,09:45:37,5.29,529,1,买盘
224,09:45:40,5.29,60306,114,买盘
225,09:45:43,5.28,4757,9,卖盘
226,09:45:46,5.29,11109,21,买盘
227,09:45:49,5.29,11109,21,买盘
228,09:45:52,5.29,141772,268,买盘
229,09:45:55,5.29,12167,23,买盘
230,09:45:58,5.29,192027,363,买盘
231,09:46:01,5.29,69828,132,买盘
232,09:46:04,5.29,42320,80,买盘
233,09:46:07,5.29,13754,26,买盘
234,09:46:10,5.29,72473,137,买盘
235,09:46:13,5.3,1762741,3326,买盘
236,09:46:16,5.31,58393,110,买盘
237,09:46:19,5.3,125838,237,卖盘
238,09:46:22,5.31,299484,564,买盘
239,09:46:25,5.31,1251567,2357,买盘
240,09:46:28,5.31,179406,338,卖盘
241,09:46:31,5.3,45127,85,卖盘
242,09:46:34,5.31,49383,93,买盘
243,09:46:37,5.31,3185,6,买盘
244,09:46:40,5.31,110448,208,买盘
245,09:46:43,5.31,30797,58,买盘
246,09:46:46,5.31,34515,65,买盘
247,09:46:49,5.31,531,1,买盘
248,09:46:52,5.31,24426,46,买盘
249,09:46:55,5.31,305856,576,买盘
250,09:46:58,5.31,80712,152,卖盘
251,09:47:01,5.32,532,1,买盘
252,09:47:04,5.31,32427,61,卖盘
253,09:47:07,5.31,22334,42,卖盘
254,09:47:10,5.31,29254,55,卖盘
255,09:47:13,5.32,3191,6,买盘
256,09:47:16,5.32,59477,112,买盘
257,09:47:22,5.31,3186,6,卖盘
258,09:47:25,5.31,18597,35,卖盘
259,09:47:28,5.31,23364,44,卖盘
260,09:47:34,5.31,37721,71,卖盘
261,09:47:40,5.32,1603818,3015,买盘
262,09:47:43,5.33,666700,1251,买盘
263,09:47:46,5.34,24519,46,买盘
264,09:47:49,5.34,41081,77,买盘
265,09:47:52,5.34,225871,423,买盘
266,09:47:55,5.34,173016,324,买盘
267,09:47:58,5.34,288894,541,买盘
268,09:48:01,5.34,61944,116,卖盘
269,09:48:04,5.34,5873,11,买盘
270,09:48:07,5.33,32027,60,卖盘
271,09:48:10,5.34,421834,790,买盘
272,09:48:13,5.33,72073,135,卖盘
273,09:48:16,5.34,534,1,买盘
274,09:48:19,5.34,276078,517,买盘
275,09:48:22,5.34,64061,120,买盘
276,09:48:25,5.34,67698,127,买盘
277,09:48:28,5.34,15486,29,买盘
278,09:48:31,5.33,328835,616,卖盘
279,09:48:34,5.33,34699,65,卖盘
280,09:48:37,5.34,534,1,买盘
281,09:48:40,5.33,147108,276,卖盘
282,09:48:43,5.33,93808,176,买盘
283,09:48:46,5.33,7462,14,买盘
284,09:48:49,5.32,30912,58,卖盘
285,09:48:52,5.32,30327,57,卖盘
286,09:48:55,5.33,1066,2,买盘
287,09:48:58,5.32,20252,38,卖盘
288,09:49:07,5.33,45772,86,买盘
289,09:49:13,5.32,94166,177,卖盘
290,09:49:16,5.32,71305,134,卖盘
291,09:49:19,5.32,20222,38,卖盘
292,09:49:22,5.32,77156,145,卖盘
293,09:49:25,5.33,34582,65,买盘
294,09:49:28,5.32,532,1,卖盘
295,09:49:31,5.33,3198,6,买盘
296,09:49:34,5.32,31925,60,卖盘
297,09:49:37,5.32,1064,2,卖盘
298,09:49:40,5.32,13832,26,卖盘
299,09:49:43,5.32,33517,63,卖盘
300,09:49:46,5.32,77672,146,卖盘
301,09:49:49,5.32,38304,72,买盘
302,09:49:52,5.32,11168,21,买盘
303,09:49:55,5.31,16490,31,卖盘
304,09:49:58,5.32,15428,29,买盘
305,09:50:01,5.31,7437,14,卖盘
306,09:50:07,5.31,1062,2,卖盘
307,09:50:10,5.32,1596,3,买盘
308,09:50:19,5.32,3192,6,买盘
309,09:50:22,5.32,2660,5,买盘
310,09:50:25,5.32,17556,33,买盘
311,09:50:28,5.32,13832,26,买盘
312,09:50:31,5.31,310104,584,卖盘
313,09:50:34,5.3,56196,106,卖盘
314,09:50:37,5.3,6892,13,卖盘
315,09:50:40,5.3,195570,369,卖盘
316,09:50:43,5.3,3180,6,卖盘
317,09:50:46,5.3,1060,2,卖盘
318,09:50:49,5.3,530,1,卖盘
319,09:50:52,5.3,39220,74,卖盘
320,09:50:55,5.3,19610,37,卖盘
321,09:50:58,5.3,43460,82,卖盘
322,09:51:01,5.29,365068,689,卖盘
323,09:51:04,5.29,76712,145,卖盘
324,09:51:07,5.29,74600,141,卖盘
325,09:51:10,5.29,24873,47,卖盘
326,09:51:13,5.29,529,1,卖盘
327,09:51:16,5.3,16430,31,买盘
328,09:51:19,5.29,89401,169,卖盘
329,09:51:22,5.29,319516,604,卖盘
330,09:51:25,5.29,53431,101,卖盘
331,09:51:28,5.28,63365,120,卖盘
332,09:51:31,5.28,10560,20,卖盘
333,09:51:40,5.29,20102,38,买盘
334,09:51:43,5.29,5819,11,买盘
335,09:51:52,5.29,3174,6,买盘
336,09:51:55,5.29,9522,18,买盘
337,09:52:01,5.29,231695,438,买盘
338,09:52:07,5.29,11094,21,买盘
339,09:52:16,5.29,9509,18,买盘
340,09:52:19,5.29,3174,6,买盘
341,09:52:22,5.29,52900,100,买盘
342,09:52:25,5.29,1587,3,买盘
343,09:52:37,5.29,3174,6,买盘
344,09:52:52,5.28,76665,145,卖盘
345,09:52:55,5.29,1058,2,买盘
346,09:52:58,5.28,528,1,卖盘
347,09:53:10,5.29,3174,6,买盘
348,09:53:13,5.29,4232,8,买盘
349,09:53:19,5.29,9522,18,买盘
350,09:53:22,5.29,3174,6,买盘
351,09:53:25,5.29,18515,35,买盘
352,09:53:28,5.28,1056,2,卖盘
353,09:53:31,5.29,529,1,买盘
354,09:53:34,5.29,5290,10,买盘
355,09:53:37,5.29,19032,36,买盘
356,09:53:40,5.29,6872,13,买盘
357,09:53:46,5.29,1058,2,买盘
358,09:53:52,5.29,3703,7,买盘
359,09:53:55,5.29,11638,22,买盘
360,09:53:58,5.29,2113,4,买盘
361,09:54:01,5.28,528,1,卖盘
362,09:54:04,5.29,1058,2,买盘
363,09:54:07,5.29,11108,21,买盘
364,09:54:10,5.29,3174,6,买盘
365,09:54:19,5.29,52900,100,买盘
366,09:54:25,5.28,1586,3,卖盘
367,09:54:31,5.28,1584,3,卖盘
368,09:54:37,5.28,165792,314,卖盘
369,09:54:40,5.28,87648,166,卖盘
370,09:54:43,5.29,12677,24,买盘
371,09:54:46,5.28,32208,61,卖盘
372,09:54:49,5.28,1056,2,卖盘
373,09:54:52,5.29,42320,80,买盘
374,09:54:55,5.29,9512,18,买盘
375,09:54:58,5.28,17424,33,卖盘
376,09:55:01,5.29,529,1,买盘
377,09:55:04,5.28,11088,21,卖盘
378,09:55:07,5.28,16907,32,卖盘
379,09:55:10,5.28,5280,10,卖盘
380,09:55:13,5.28,8976,17,卖盘
381,09:55:16,5.28,20064,38,卖盘
382,09:55:19,5.27,1053876,1996,卖盘
383,09:55:22,5.28,36409,69,买盘
384,09:55:25,5.28,2640,5,买盘
385,09:55:34,5.27,240342,456,卖盘
386,09:55:37,5.27,18445,35,卖盘
387,09:55:40,5.27,7909,15,卖盘
388,09:55:43,5.27,84847,161,卖盘
389,09:55:46,5.27,61132,116,卖盘
390,09:55:49,5.28,13185,25,买盘
391,09:55:52,5.27,19499,37,卖盘
392,09:55:55,5.28,6326,12,买盘
393,09:56:01,5.27,527,1,卖盘
394,09:56:04,5.27,316727,601,卖盘
395,09:56:07,5.27,50592,96,卖盘
396,09:56:10,5.27,98022,186,卖盘
397,09:56:22,5.27,158100,300,买盘
398,09:56:28,5.27,7365,14,买盘
399,09:56:31,5.27,27404,52,买盘
400,09:56:34,5.27,4743,9,买盘
401,09:56:43,5.27,14756,28,买盘
402,09:56:46,5.27,6851,13,买盘
403,09:56:55,5.27,527,1,买盘
404,09:57:07,5.27,2635,5,买盘
405,09:57:13,5.27,17918,34,买盘
406,09:57:16,5.26,1052,2,卖盘
407,09:57:19,5.27,6851,13,买盘
408,09:57:25,5.27,527,1,买盘
409,09:57:37,5.27,7378,14,买盘
410,09:57:43,5.26,526,1,卖盘
411,09:57:49,5.27,527,1,买盘
412,09:57:52,5.26,9468,18,卖盘
413,09:57:55,5.26,24727,47,卖盘
414,09:57:58,5.27,8424,16,买盘
415,09:58:04,5.26,15780,30,卖盘
416,09:58:16,5.27,5270,10,买盘
417,09:58:22,5.27,5270,10,买盘
418,09:58:25,5.27,13702,26,买盘
419,09:58:40,5.26,2104,4,卖盘
420,09:58:55,5.26,17359,33,卖盘
421,09:58:58,5.26,122032,232,卖盘
422,09:59:01,5.26,15254,29,卖盘
423,09:59:07,5.26,1578,3,卖盘
424,09:59:10,5.27,3157,6,买盘
425,09:59:13,5.26,2630,5,卖盘
426,09:59:16,5.26,184100,350,卖盘
427,09:59:19,5.26,36307,69,卖盘
428,09:59:28,5.26,16306,31,卖盘
429,09:59:34,5.27,6314,12,买盘
430,09:59:37,5.26,2630,5,卖盘
431,09:59:55,5.27,290904,552,买盘
432,09:59:58,5.27,1054,2,买盘
433,10:00:07,5.26,1579,3,卖盘
434,10:00:10,5.27,2108,4,买盘
435,10:00:16,5.26,3682,7,卖盘
436,10:00:19,5.27,21080,40,买盘
437,10:00:22,5.26,11047,21,卖盘
438,10:00:28,5.26,14728,28,卖盘
