,成交时间,成交价格,成交金额,成交量,性质
0,09:25:00,54.3,11582190,2133,卖盘
1,09:30:00,54.25,1031125,190,卖盘
2,09:30:03,54.26,4972638,917,买盘
3,09:30:06,54.2,2321121,428,卖盘
4,09:30:09,54.2,498680,92,卖盘
5,09:30:12,54.2,1144063,211,买盘
6,09:30:15,54.18,466333,86,卖盘
7,09:30:18,54.17,954150,176,卖盘
8,09:30:21,54.23,1773162,327,中性盘
9,09:30:24,54.17,671929,124,卖盘
10,09:30:27,54.27,1403840,259,买盘
11,09:30:30,54.23,1715045,316,卖盘
12,09:30:33,54.27,526378,97,中性盘
13,09:30:36,54.27,385100,71,买盘
14,09:30:39,54.27,792217,146,买盘
15,09:30:42,54.28,841072,155,买盘
16,09:30:45,54.29,825032,152,买盘
17,09:30:48,54.29,939105,173,买盘
18,09:30:51,54.26,770677,142,卖盘
19,09:30:54,54.26,602505,111,卖盘
20,09:30:57,54.26,2403372,443,买盘
21,09:31:00,54.26,282145,52,卖盘
22,09:31:03,54.26,1307471,241,卖盘
23,09:31:06,54.26,358011,66,卖盘
24,09:31:09,54.23,200686,37,卖盘
25,09:31:12,54.26,618368,114,买盘
26,09:31:15,54.26,179042,33,买盘
27,09:31:18,54.25,482995,89,卖盘
28,09:31:21,54.29,1356743,250,买盘
29,09:31:24,54.32,4040127,744,买盘
30,09:31:27,54.32,217306,40,卖盘
31,09:31:30,54.38,766802,141,中性盘
32,09:31:33,54.4,701382,129,买盘
33,09:31:36,54.34,1517848,279,卖盘
34,09:31:39,54.47,157857,29,买盘
35,09:31:42,54.41,479387,88,卖盘
36,09:31:45,54.5,370444,68,买盘
37,09:31:48,54.57,1357683,249,买盘
38,09:31:51,54.71,12106587,2216,买盘
39,09:31:54,54.72,492488,90,买盘
40,09:31:57,54.72,1756213,321,中性盘
41,09:32:00,54.7,4280308,783,卖盘
42,09:32:03,54.7,2543741,465,买盘
43,09:32:06,54.69,1258389,230,中性盘
44,09:32:09,54.7,1263228,231,买盘
45,09:32:12,54.68,831358,152,卖盘
46,09:32:15,54.68,377286,69,买盘
47,09:32:18,54.65,404530,74,卖盘
48,09:32:21,54.64,732499,134,卖盘
49,09:32:24,54.6,1797311,329,卖盘
50,09:32:27,54.59,174687,32,买盘
51,09:32:30,54.58,207429,38,卖盘
52,09:32:33,54.58,262004,48,买盘
53,09:32:36,54.63,1501145,275,买盘
54,09:32:39,54.63,922972,169,买盘
55,09:32:42,54.66,2431976,445,买盘
56,09:32:45,54.68,655997,120,买盘
57,09:32:48,54.66,437263,80,卖盘
58,09:32:51,54.65,1246201,228,卖盘
59,09:32:54,54.66,338842,62,买盘
60,09:32:57,54.63,819603,150,卖盘
61,09:33:00,54.61,2197074,402,卖盘
62,09:33:03,54.63,486255,89,中性盘
63,09:33:06,54.64,841418,154,买盘
64,09:33:09,54.63,1092376,200,卖盘
65,09:33:12,54.63,606334,111,买盘
66,09:33:15,54.63,710181,130,买盘
67,09:33:18,54.62,710090,130,卖盘
68,09:33:21,54.62,464310,85,卖盘
69,09:33:24,54.6,1081525,198,卖盘
70,09:33:27,54.62,578964,106,中性盘
71,09:33:30,54.66,4889815,895,买盘
72,09:33:33,54.66,1859105,340,卖盘
73,09:33:36,54.69,754436,138,买盘
74,09:33:39,54.7,1290642,236,买盘
75,09:33:42,54.7,317240,58,买盘
76,09:33:45,54.7,667248,122,买盘
77,09:33:48,54.69,563346,103,卖盘
78,09:33:51,54.7,4103197,750,买盘
79,09:33:54,54.71,623682,114,中性盘
80,09:33:57,54.72,1083573,198,中性盘
81,09:34:00,54.73,1220475,223,买盘
82,09:34:03,54.73,722249,132,中性盘
83,09:34:06,54.72,279072,51,中性盘
84,09:34:09,54.73,1515692,277,买盘
85,09:34:12,54.7,607272,111,卖盘
86,09:34:15,54.71,771315,141,买盘
87,09:34:18,54.71,547080,100,卖盘
88,09:34:21,54.71,5081583,929,卖盘
89,09:34:24,54.72,1882145,344,买盘
90,09:34:27,54.71,662002,121,卖盘
91,09:34:30,54.7,1176228,215,卖盘
92,09:34:33,54.69,968126,177,卖盘
93,09:34:36,54.69,1055460,193,卖盘
94,09:34:39,54.67,1022387,187,卖盘
95,09:34:42,54.67,344344,63,买盘
96,09:34:45,54.67,497403,91,买盘
97,09:34:48,54.63,661423,121,卖盘
98,09:34:51,54.65,469997,86,买盘
99,09:34:54,54.62,2185079,400,卖盘
100,09:34:57,54.6,2451153,449,卖盘
101,09:35:00,54.56,234667,43,卖盘
102,09:35:03,54.54,796586,146,卖盘
103,09:35:06,54.5,119947,22,卖盘
104,09:35:09,54.5,267124,49,卖盘
105,09:35:12,54.5,861099,158,卖盘
106,09:35:15,54.5,719700,132,卖盘
107,09:35:18,54.55,239979,44,中性盘
108,09:35:21,54.56,441983,81,中性盘
109,09:35:24,54.56,332867,61,卖盘
110,09:35:27,54.56,240040,44,买盘
111,09:35:30,54.56,976548,179,买盘
112,09:35:33,54.57,1009410,185,买盘
113,09:35:36,54.58,229208,42,买盘
114,09:35:39,54.59,523931,96,买盘
115,09:35:42,54.59,305672,56,买盘
116,09:35:45,54.57,1445999,265,卖盘
117,09:35:48,54.53,332796,61,卖盘
118,09:35:51,54.54,365483,67,中性盘
119,09:35:54,54.55,649023,119,买盘
120,09:35:57,54.55,911861,167,卖盘
121,09:36:00,54.55,534623,98,卖盘
122,09:36:03,54.55,386431,71,卖盘
123,09:36:06,54.55,469107,86,买盘
124,09:36:09,54.55,229088,42,买盘
125,09:36:12,54.54,359982,66,卖盘
126,09:36:15,54.53,114521,21,卖盘
127,09:36:18,54.53,212643,39,卖盘
128,09:36:21,54.51,321703,59,卖盘
129,09:36:24,54.51,539719,99,卖盘
130,09:36:27,54.51,414268,76,卖盘
131,09:36:30,54.51,534168,98,买盘
132,09:36:33,54.5,1755098,322,卖盘
133,09:36:36,54.5,822981,151,卖盘
134,09:36:39,54.5,136247,25,卖盘
135,09:36:42,54.49,463232,85,卖盘
136,09:36:45,54.49,196158,36,卖盘
137,09:36:48,54.48,250612,46,卖盘
138,09:36:51,54.47,174334,32,卖盘
139,09:36:54,54.48,343212,63,买盘
140,09:36:57,54.48,261477,48,买盘
141,09:37:00,54.47,185215,34,卖盘
142,09:37:03,54.46,1056812,194,卖盘
143,09:37:06,54.47,179736,33,买盘
144,09:37:09,54.46,816912,150,卖盘
145,09:37:12,54.46,266820,49,买盘
146,09:37:15,54.45,217803,40,卖盘
147,09:37:18,54.44,217766,40,卖盘
148,09:37:21,54.42,152377,28,卖盘
149,09:37:24,54.42,97952,18,卖盘
150,09:37:27,54.41,462519,85,卖盘
151,09:37:30,54.41,772584,142,卖盘
152,09:37:33,54.41,456994,84,买盘
