,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-07-24,0.572,0.565,0.572,0.563,1859239,105330714.0,1.57,-1.4,-0.008,1.78
1,2024-07-25,0.564,0.568,0.571,0.564,1891391,107412574.0,1.24,0.53,0.003,1.81
2,2024-07-26,0.568,0.573,0.579,0.567,1409341,80745146.0,2.11,0.88,0.005,1.35
3,2024-07-29,0.571,0.572,0.576,0.569,1125615,64533197.0,1.22,-0.17,-0.001,1.08
4,2024-07-30,0.569,0.573,0.574,0.568,945127,53990642.0,1.05,0.17,0.001,0.91
5,2024-07-31,0.572,0.595,0.6,0.572,2853659,168486930.0,4.89,3.84,0.022,2.74
6,2024-08-01,0.592,0.594,0.598,0.591,2329255,138544303.0,1.18,-0.17,-0.001,2.23
7,2024-08-02,0.59,0.583,0.595,0.582,1163333,68330519.0,2.19,-1.85,-0.011,1.12
8,2024-08-05,0.581,0.582,0.592,0.58,2407886,141162303.0,2.06,-0.17,-0.001,2.31
9,2024-08-06,0.584,0.576,0.589,0.57,1812289,104367058.0,3.26,-1.03,-0.006,1.74
10,2024-08-07,0.575,0.574,0.578,0.571,1291501,74057904.0,1.22,-0.35,-0.002,1.24
11,2024-08-08,0.572,0.573,0.58,0.569,1869963,107334663.0,1.92,-0.17,-0.001,1.79
12,2024-08-09,0.574,0.569,0.578,0.569,1861046,106768139.0,1.57,-0.7,-0.004,1.79
13,2024-08-12,0.569,0.569,0.571,0.566,1301582,74014685.0,0.88,0.0,0.0,1.25
14,2024-08-13,0.567,0.573,0.574,0.567,1610011,91827764.0,1.23,0.7,0.004,1.54
15,2024-08-14,0.574,0.569,0.575,0.569,4411790,251773788.0,1.05,-0.7,-0.004,4.23
16,2024-08-15,0.569,0.578,0.583,0.569,1685623,97395861.0,2.46,1.58,0.009,1.62
17,2024-08-16,0.576,0.578,0.582,0.576,1739995,100631647.0,1.04,0.0,0.0,1.67
18,2024-08-19,0.578,0.582,0.584,0.577,1980982,115251294.0,1.21,0.69,0.004,1.9
19,2024-08-20,0.582,0.577,0.583,0.577,1140396,65990759.0,1.03,-0.86,-0.005,1.09
20,2024-08-21,0.577,0.576,0.58,0.57,1617102,93248611.0,1.73,-0.17,-0.001,1.55
21,2024-08-22,0.576,0.571,0.58,0.569,1845021,105811079.0,1.91,-0.87,-0.005,1.77
22,2024-08-23,0.57,0.582,0.585,0.57,2540412,147139756.0,2.63,1.93,0.011,2.44
23,2024-08-26,0.582,0.582,0.585,0.58,1663355,96863309.0,0.86,0.0,0.0,1.6
24,2024-08-27,0.581,0.579,0.582,0.577,1625057,94098506.0,0.86,-0.52,-0.003,1.56
25,2024-08-28,0.578,0.579,0.581,0.576,1736986,100495163.0,0.86,0.0,0.0,1.67
26,2024-08-29,0.578,0.576,0.585,0.576,1956048,113322713.0,1.55,-0.52,-0.003,1.88
27,2024-08-30,0.575,0.596,0.601,0.575,2764254,163846436.0,4.51,3.47,0.02,2.65
28,2024-09-02,0.595,0.587,0.595,0.585,2170248,127807509.0,1.68,-1.51,-0.009,2.08
29,2024-09-03,0.585,0.588,0.593,0.583,1579919,92900053.0,1.7,0.17,0.001,1.52
30,2024-09-04,0.586,0.584,0.593,0.583,1402871,82320279.0,1.7,-0.68,-0.004,1.35
31,2024-09-05,0.584,0.592,0.593,0.584,1763382,103891553.0,1.54,1.37,0.008,1.69
32,2024-09-06,0.597,0.594,0.602,0.592,2549320,152161599.0,1.69,0.34,0.002,2.45
33,2024-09-09,0.59,0.588,0.595,0.586,1523694,89844290.0,1.52,-1.01,-0.006,1.46
34,2024-09-10,0.587,0.587,0.59,0.583,1329034,77865309.0,1.19,-0.17,-0.001,1.27
35,2024-09-11,0.587,0.586,0.59,0.584,1194728,69987419.0,1.02,-0.17,-0.001,1.15
36,2024-09-12,0.587,0.584,0.588,0.581,1843424,107878427.0,1.19,-0.34,-0.002,1.77
37,2024-09-13,0.584,0.587,0.592,0.584,1253238,73794594.0,1.37,0.51,0.003,1.2
38,2024-09-18,0.585,0.591,0.594,0.584,1768889,104390944.0,1.7,0.68,0.004,1.7
39,2024-09-19,0.593,0.598,0.602,0.59,2053468,122496057.0,2.03,1.18,0.007,1.97
40,2024-09-20,0.596,0.599,0.6,0.594,2377855,141895449.0,1.0,0.17,0.001,2.28
41,2024-09-23,0.6,0.599,0.603,0.596,1766327,106065032.0,1.17,0.0,0.0,1.69
42,2024-09-24,0.605,0.636,0.638,0.603,5114279,317385298.0,5.84,6.18,0.037,4.91
43,2024-09-25,0.657,0.645,0.658,0.642,9226681,600030910.0,2.52,1.42,0.009,8.85
44,2024-09-26,0.64,0.684,0.684,0.64,8420536,556399480.0,6.82,6.05,0.039,8.08
45,2024-09-27,0.71,0.744,0.746,0.69,3642056,257304789.0,8.19,8.77,0.06,3.49
46,2024-09-30,0.818,0.818,0.818,0.767,7614139,611194878.0,6.85,9.95,0.074,7.3
47,2024-10-08,0.9,0.9,0.9,0.88,7609887,684365502.0,2.44,10.02,0.082,7.3
48,2024-10-09,0.856,0.83,0.9,0.825,12492441,1074054655.0,8.33,-7.78,-0.07,11.98
49,2024-10-10,0.835,0.808,0.85,0.789,9442299,769352512.0,7.35,-2.65,-0.022,9.06
50,2024-10-11,0.799,0.81,0.828,0.791,5383804,435494319.0,4.58,0.25,0.002,5.16
51,2024-10-14,0.82,0.818,0.826,0.783,4555864,367596987.0,5.31,0.99,0.008,4.37
52,2024-10-15,0.807,0.789,0.818,0.788,2701785,217612345.0,3.67,-3.55,-0.029,2.59
53,2024-10-16,0.775,0.791,0.808,0.775,4056843,321235562.0,4.18,0.25,0.002,3.89
54,2024-10-17,0.8,0.791,0.815,0.79,2642271,212250195.0,3.16,0.0,0.0,2.53
55,2024-10-18,0.787,0.836,0.869,0.778,5164136,424526189.0,11.5,5.69,0.045,4.95
56,2024-10-21,0.83,0.821,0.83,0.812,3169233,260158548.0,2.15,-1.79,-0.015,3.04
57,2024-10-22,0.82,0.825,0.835,0.815,2306217,190140486.0,2.44,0.49,0.004,2.21
58,2024-10-23,0.828,0.829,0.845,0.82,4626161,385729122.0,3.03,0.48,0.004,4.44
59,2024-10-24,0.82,0.822,0.827,0.816,1897134,155846368.0,1.33,-0.84,-0.007,1.82
60,2024-10-25,0.824,0.824,0.835,0.818,2340707,193024843.0,2.07,0.24,0.002,2.25
61,2024-10-28,0.821,0.823,0.826,0.818,1679982,137956885.0,0.97,-0.12,-0.001,1.61
62,2024-10-29,0.823,0.817,0.835,0.816,2660234,219095506.0,2.31,-0.73,-0.006,2.55
63,2024-10-30,0.813,0.806,0.82,0.798,6527683,527674746.0,2.69,-1.35,-0.011,6.26
64,2024-10-31,0.807,0.818,0.836,0.8,5017241,411753925.0,4.47,1.49,0.012,4.81
65,2024-11-01,0.817,0.813,0.831,0.812,3400789,279221423.0,2.32,-0.61,-0.005,3.26
66,2024-11-04,0.814,0.839,0.84,0.814,2309475,190879337.0,3.2,3.2,0.026,2.22
67,2024-11-05,0.839,0.882,0.886,0.829,5739275,497115849.0,6.79,5.13,0.043,5.51
68,2024-11-06,0.89,0.872,0.915,0.864,5598571,496893376.0,5.78,-1.13,-0.01,5.37
69,2024-11-07,0.858,0.943,0.948,0.852,6691674,604045395.0,11.01,8.14,0.071,6.42
70,2024-11-08,0.967,0.916,0.967,0.911,6484830,603222210.0,5.94,-2.86,-0.027,6.22
71,2024-11-11,0.899,0.911,0.914,0.888,4318349,390160568.0,2.84,-0.55,-0.005,4.14
72,2024-11-12,0.92,0.887,0.92,0.877,3985220,357724953.0,4.72,-2.63,-0.024,3.82
73,2024-11-13,0.879,0.886,0.894,0.874,2617333,231255227.0,2.25,-0.11,-0.001,2.51
74,2024-11-14,0.887,0.877,0.899,0.875,2649223,235616244.0,2.71,-1.02,-0.009,2.54
75,2024-11-15,0.876,0.846,0.884,0.846,4693775,404507921.0,4.33,-3.53,-0.031,4.5
76,2024-11-18,0.846,0.844,0.863,0.835,3623964,307672927.0,3.31,-0.24,-0.002,3.48
77,2024-11-19,0.848,0.852,0.854,0.832,2628075,221732970.0,2.61,0.95,0.008,2.52
78,2024-11-20,0.85,0.851,0.858,0.843,2253210,191529668.0,1.76,-0.12,-0.001,2.16
79,2024-11-21,0.851,0.858,0.863,0.846,2274002,194118640.0,2.0,0.82,0.007,2.18
80,2024-11-22,0.855,0.818,0.856,0.816,3195710,266908459.0,4.66,-4.66,-0.04,3.07
81,2024-11-25,0.818,0.808,0.82,0.797,2821143,227865463.0,2.81,-1.22,-0.01,2.71
82,2024-11-26,0.808,0.809,0.822,0.806,2167991,176180129.0,1.98,0.12,0.001,2.08
83,2024-11-27,0.807,0.826,0.827,0.805,3307701,270050105.0,2.72,2.1,0.017,3.17
84,2024-11-28,0.826,0.817,0.829,0.816,2625134,215724875.0,1.57,-1.09,-0.009,2.52
85,2024-11-29,0.815,0.834,0.856,0.815,4209483,352414749.0,5.02,2.08,0.017,4.04
86,2024-12-02,0.833,0.844,0.847,0.828,3874200,325863077.0,2.28,1.2,0.01,3.72
87,2024-12-03,0.844,0.846,0.853,0.835,3074770,259397915.0,2.13,0.24,0.002,2.95
88,2024-12-04,0.841,0.837,0.848,0.834,1902192,159953874.0,1.65,-1.06,-0.009,1.82
89,2024-12-05,0.838,0.84,0.847,0.835,2272715,191023028.0,1.43,0.36,0.003,2.18
90,2024-12-06,0.84,0.858,0.868,0.838,4456454,381920045.0,3.57,2.14,0.018,4.27
91,2024-12-09,0.856,0.852,0.861,0.842,2760047,235591384.0,2.21,-0.7,-0.006,2.65
92,2024-12-10,0.897,0.862,0.903,0.859,5582317,490070700.0,5.16,1.17,0.01,5.36
93,2024-12-11,0.859,0.853,0.865,0.85,3884904,332410381.0,1.74,-1.04,-0.009,3.73
94,2024-12-12,0.853,0.865,0.875,0.849,7313943,628126580.0,3.05,1.41,0.012,7.02
95,2024-12-13,0.855,0.833,0.856,0.831,5005047,421349036.0,2.89,-3.7,-0.032,4.8
96,2024-12-16,0.83,0.822,0.833,0.818,2191033,180605671.0,1.8,-1.32,-0.011,2.1
97,2024-12-17,0.82,0.823,0.831,0.819,2865634,236244125.0,1.46,0.12,0.001,2.75
98,2024-12-18,0.825,0.822,0.831,0.821,1741693,143746887.0,1.22,-0.12,-0.001,1.67
99,2024-12-19,0.811,0.822,0.823,0.811,2183237,178638254.0,1.46,0.0,0.0,2.09
100,2024-12-20,0.819,0.824,0.829,0.818,2591823,213651164.0,1.34,0.24,0.002,2.49
101,2024-12-23,0.822,0.818,0.831,0.817,2548334,210034966.0,1.7,-0.73,-0.006,2.44
102,2024-12-24,0.818,0.833,0.834,0.818,3148758,260731221.0,1.96,1.83,0.015,3.02
103,2024-12-25,0.834,0.832,0.837,0.824,3796617,315130905.0,1.56,-0.12,-0.001,3.64
104,2024-12-26,0.83,0.829,0.832,0.827,2580772,213999811.0,0.6,-0.36,-0.003,2.48
105,2024-12-27,0.829,0.833,0.844,0.824,3837967,319859059.0,2.41,0.48,0.004,3.68
106,2024-12-30,0.831,0.843,0.844,0.828,4494505,376979341.0,1.92,1.2,0.01,4.31
107,2024-12-31,0.844,0.813,0.844,0.811,4980524,412249383.0,3.91,-3.56,-0.03,4.78
108,2025-01-02,0.809,0.771,0.81,0.764,3168791,249057721.0,5.66,-5.17,-0.042,3.04
109,2025-01-03,0.77,0.756,0.774,0.753,2659367,202881710.0,2.72,-1.95,-0.015,2.55
110,2025-01-06,0.752,0.756,0.759,0.747,2530651,190639364.0,1.59,0.0,0.0,2.43
111,2025-01-07,0.757,0.76,0.762,0.75,2920131,220147126.0,1.59,0.53,0.004,2.8
112,2025-01-08,0.756,0.755,0.762,0.741,2918402,219182147.0,2.76,-0.66,-0.005,2.8
113,2025-01-09,0.751,0.752,0.758,0.749,1330122,100177614.0,1.19,-0.4,-0.003,1.28
114,2025-01-10,0.749,0.738,0.755,0.737,1960298,145912024.0,2.39,-1.86,-0.014,1.88
115,2025-01-13,0.729,0.737,0.739,0.728,2787017,204666682.0,1.49,-0.14,-0.001,2.67
116,2025-01-14,0.738,0.762,0.765,0.738,5262805,398306322.0,3.66,3.39,0.025,5.05
117,2025-01-15,0.76,0.757,0.762,0.754,1966571,148789527.0,1.05,-0.66,-0.005,1.89
118,2025-01-16,0.758,0.757,0.768,0.75,2198268,166462836.0,2.38,0.0,0.0,2.11
119,2025-01-17,0.753,0.76,0.763,0.751,3189351,242320669.0,1.59,0.4,0.003,3.06
120,2025-01-20,0.767,0.765,0.772,0.762,2406439,184573988.0,1.32,0.66,0.005,2.31
121,2025-01-21,0.77,0.767,0.77,0.76,1502936,115035099.0,1.31,0.26,0.002,1.44
122,2025-01-22,0.762,0.756,0.765,0.753,2664207,201600771.0,1.56,-1.43,-0.011,2.56
123,2025-01-23,0.773,0.769,0.791,0.767,4739030,368062019.0,3.17,1.72,0.013,4.55
124,2025-01-24,0.766,0.777,0.782,0.764,2775673,215046008.0,2.34,1.04,0.008,2.66
