,成交时间,成交价格,成交金额,成交量,性质
0,09:25:00,56.51,2353076,416,卖盘
1,09:30:00,56.52,429552,76,买盘
2,09:30:03,56.51,1271466,225,卖盘
3,09:30:06,56.52,548193,97,买盘
4,09:30:09,56.52,977773,173,卖盘
5,09:30:12,56.52,808168,143,卖盘
6,09:30:15,56.54,316491,56,买盘
7,09:30:18,56.55,316517,56,买盘
8,09:30:21,56.48,192102,34,卖盘
9,09:30:24,56.48,502766,89,卖盘
10,09:30:27,56.47,570325,101,卖盘
11,09:30:30,56.41,982089,174,卖盘
12,09:30:33,56.4,609236,108,卖盘
13,09:30:36,56.39,4980310,883,卖盘
14,09:30:39,56.45,964461,171,买盘
15,09:30:42,56.44,1043493,185,中性盘
16,09:30:45,56.36,360886,64,卖盘
17,09:30:48,56.39,761133,135,中性盘
18,09:30:51,56.35,231104,41,卖盘
19,09:30:54,56.35,326931,58,卖盘
20,09:30:57,56.33,901571,160,卖盘
21,09:31:00,56.33,140890,25,卖盘
22,09:31:03,56.26,2545030,452,卖盘
23,09:31:06,56.25,945624,168,卖盘
24,09:31:09,56.26,218388,39,卖盘
25,09:31:12,56.26,686339,122,卖盘
26,09:31:15,56.28,241988,43,买盘
27,09:31:18,56.35,258900,46,买盘
28,09:31:21,56.3,67572,12,中性盘
29,09:31:24,56.31,95749,17,卖盘
30,09:31:27,56.29,168909,30,卖盘
31,09:31:30,56.3,185818,33,中性盘
32,09:31:33,56.32,129535,23,买盘
33,09:31:36,56.32,67584,12,买盘
34,09:31:39,56.32,90110,16,买盘
35,09:31:42,56.31,489937,87,卖盘
36,09:31:45,56.33,129525,23,买盘
37,09:31:48,56.35,535043,95,买盘
38,09:31:51,56.35,135240,24,卖盘
39,09:31:54,56.33,208470,37,卖盘
40,09:31:57,56.36,157784,28,买盘
41,09:32:00,56.32,140845,25,卖盘
42,09:32:03,56.32,152089,27,卖盘
43,09:32:06,56.34,174613,31,买盘
44,09:32:09,56.35,152113,27,买盘
45,09:32:12,56.35,146508,26,买盘
46,09:32:15,56.33,1413990,251,卖盘
47,09:32:18,56.35,360529,64,买盘
48,09:32:21,56.36,90174,16,买盘
49,09:32:24,56.35,95799,17,卖盘
50,09:32:27,56.36,253606,45,买盘
51,09:32:30,56.35,405756,72,卖盘
52,09:32:33,56.35,152156,27,买盘
53,09:32:36,56.32,771813,137,卖盘
54,09:32:39,56.31,428071,76,卖盘
55,09:32:42,56.3,641884,114,卖盘
56,09:32:45,56.29,264626,47,卖盘
57,09:32:48,56.29,399629,71,买盘
58,09:32:51,56.32,230829,41,买盘
59,09:32:54,56.31,157679,28,卖盘
60,09:32:57,56.3,225281,40,卖盘
61,09:33:00,56.32,78836,14,中性盘
62,09:33:03,56.31,78836,14,卖盘
63,09:33:06,56.32,309792,55,买盘
64,09:33:09,56.3,73211,13,卖盘
65,09:33:12,56.3,197082,35,卖盘
66,09:33:15,56.31,118250,21,卖盘
67,09:33:18,56.31,78833,14,卖盘
68,09:33:21,56.31,354764,63,买盘
69,09:33:24,56.33,185841,33,买盘
70,09:33:27,56.33,112628,20,卖盘
71,09:33:30,56.35,225356,40,买盘
72,09:33:33,56.34,90151,16,卖盘
73,09:33:36,56.34,107053,19,卖盘
74,09:33:39,56.35,146494,26,买盘
75,09:33:42,56.34,264809,47,卖盘
76,09:33:45,56.34,259190,46,卖盘
77,09:33:48,56.32,304206,54,卖盘
78,09:33:51,56.34,22537,4,中性盘
79,09:33:54,56.34,247815,44,卖盘
80,09:33:57,56.33,157723,28,中性盘
81,09:34:00,56.32,185856,33,卖盘
82,09:34:03,56.33,518144,92,中性盘
83,09:34:06,56.32,270335,48,中性盘
84,09:34:09,56.33,343515,61,买盘
85,09:34:12,56.31,292827,52,卖盘
86,09:34:15,56.32,50693,9,卖盘
87,09:34:18,56.32,349204,62,卖盘
88,09:34:21,56.32,163350,29,卖盘
89,09:34:24,56.32,191486,34,卖盘
90,09:34:27,56.31,208347,37,卖盘
91,09:34:30,56.3,551875,98,卖盘
92,09:34:33,56.3,816380,145,卖盘
93,09:34:36,56.3,878289,156,卖盘
94,09:34:39,56.3,720434,128,买盘
95,09:34:42,56.3,185790,33,买盘
96,09:34:45,56.3,624793,111,买盘
