,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-07-15,002537,5.26,5.2,5.27,5.17,74432,38751701.43,1.9,-0.95,-0.05,0.63
1,2024-07-16,002537,5.19,5.22,5.24,5.16,66176,34468993.8,1.54,0.38,0.02,0.56
2,2024-07-17,002537,5.2,5.14,5.24,5.14,74668,38591456.0,1.92,-1.53,-0.08,0.64
3,2024-07-18,002537,5.13,5.06,5.16,5.01,81178,41022496.99,2.92,-1.56,-0.08,0.69
4,2024-07-19,002537,5.05,5.03,5.12,5.02,84229,42668963.4,1.98,-0.59,-0.03,0.72
5,2024-07-22,002537,5.1,5.04,5.11,5.02,79364,40113329.0,1.79,0.2,0.01,0.68
6,2024-07-23,002537,5.04,4.98,5.08,4.98,69740,35066546.0,1.98,-1.19,-0.06,0.59
7,2024-07-24,002537,4.92,4.82,4.97,4.82,115132,56125466.0,3.01,-3.21,-0.16,0.98
8,2024-07-25,002537,4.89,4.9,4.93,4.81,98775,48204917.48,2.49,1.66,0.08,0.84
9,2024-07-26,002537,4.88,5.03,5.03,4.88,95462,47559952.0,3.06,2.65,0.13,0.81
10,2024-07-29,002537,5.03,5.1,5.13,4.99,88882,45149093.89,2.78,1.39,0.07,0.76
11,2024-07-30,002537,5.1,5.13,5.14,5.07,73934,37825299.21,1.37,0.59,0.03,0.63
12,2024-07-31,002537,5.14,5.28,5.29,5.11,128268,67150326.75,3.51,2.92,0.15,1.09
13,2024-08-01,002537,5.27,5.35,5.36,5.27,144741,77130830.6,1.7,1.33,0.07,1.23
14,2024-08-02,002537,5.36,5.27,5.36,5.25,103926,55239272.0,2.06,-1.5,-0.08,0.89
15,2024-08-05,002537,5.24,5.15,5.34,5.15,97126,50844459.0,3.61,-2.28,-0.12,0.83
16,2024-08-06,002537,5.19,5.21,5.28,5.16,69585,36220226.97,2.33,1.17,0.06,0.59
17,2024-08-07,002537,5.22,5.19,5.23,5.16,51234,26620246.38,1.34,-0.38,-0.02,0.44
18,2024-08-08,002537,5.15,5.16,5.2,5.08,69680,35847742.0,2.31,-0.58,-0.03,0.59
19,2024-08-09,002537,5.18,5.14,5.23,5.13,51741,26807406.2,1.94,-0.39,-0.02,0.44
20,2024-08-12,002537,5.14,5.1,5.17,5.08,64620,33026714.5,1.75,-0.78,-0.04,0.55
21,2024-08-13,002537,5.1,5.09,5.14,5.03,61798,31407170.6,2.16,-0.2,-0.01,0.53
22,2024-08-14,002537,5.1,5.02,5.11,5.01,53260,26837439.6,1.96,-1.38,-0.07,0.45
23,2024-08-15,002537,5.02,5.11,5.15,4.99,70019,35649563.02,3.19,1.79,0.09,0.6
24,2024-08-16,002537,5.1,5.06,5.13,5.06,44649,22730100.0,1.37,-0.98,-0.05,0.38
25,2024-08-19,002537,5.1,5.28,5.44,5.1,347051,183289744.0,6.72,4.35,0.22,2.96
26,2024-08-20,002537,5.22,5.03,5.25,5.0,281303,143216528.67,4.73,-4.73,-0.25,2.4
27,2024-08-21,002537,4.97,5.0,5.07,4.96,123914,62193739.38,2.19,-0.6,-0.03,1.06
28,2024-08-22,002537,4.99,4.89,5.04,4.87,107384,53053636.36,3.4,-2.2,-0.11,0.91
29,2024-08-23,002537,4.89,4.93,4.98,4.87,97006,47725265.65,2.25,0.82,0.04,0.83
30,2024-08-26,002537,4.93,4.92,4.96,4.86,63991,31448738.96,2.03,-0.2,-0.01,0.55
31,2024-08-27,002537,4.93,4.91,4.98,4.89,86372,42531537.0,1.83,-0.2,-0.01,0.74
32,2024-08-28,002537,4.88,4.93,4.97,4.84,71022,34844511.19,2.65,0.41,0.02,0.6
33,2024-08-29,002537,4.91,4.92,4.95,4.83,129313,63264675.39,2.43,-0.2,-0.01,1.1
34,2024-08-30,002537,4.93,5.06,5.12,4.92,191949,97083272.58,4.07,2.85,0.14,1.63
35,2024-09-02,002537,5.05,4.97,5.08,4.97,104484,52566384.24,2.17,-1.78,-0.09,0.89
36,2024-09-03,002537,5.0,5.02,5.05,4.95,81705,40829111.93,2.01,1.01,0.05,0.7
37,2024-09-04,002537,4.97,4.97,5.02,4.95,52316,26077265.24,1.39,-1.0,-0.05,0.45
38,2024-09-05,002537,5.03,5.13,5.17,5.02,211405,108160744.34,3.02,3.22,0.16,1.8
39,2024-09-06,002537,5.07,5.06,5.18,5.05,134172,68541359.98,2.53,-1.36,-0.07,1.14
40,2024-09-09,002537,4.98,5.02,5.09,4.94,92199,46232552.0,2.96,-0.79,-0.04,0.79
41,2024-09-10,002537,5.04,5.07,5.08,4.94,90347,45195400.0,2.79,1.0,0.05,0.77
42,2024-09-11,002537,5.05,5.04,5.08,5.0,72885,36728526.0,1.58,-0.59,-0.03,0.62
43,2024-09-12,002537,5.04,5.04,5.09,5.04,66113,33481286.65,0.99,0.0,0.0,0.56
44,2024-09-13,002537,5.04,4.95,5.06,4.94,75429,37572233.88,2.38,-1.79,-0.09,0.64
45,2024-09-18,002537,4.85,4.72,4.85,4.63,162675,76927533.0,4.44,-4.65,-0.23,1.39
46,2024-09-19,002537,4.73,4.96,4.97,4.72,159462,77785382.43,5.3,5.08,0.24,1.36
47,2024-09-20,002537,4.96,4.98,5.04,4.93,104515,52054020.87,2.22,0.4,0.02,0.89
48,2024-09-23,002537,4.98,5.04,5.05,4.94,85021,42544760.0,2.21,1.2,0.06,0.72
49,2024-09-24,002537,5.05,5.22,5.23,5.05,188766,97295082.0,3.57,3.57,0.18,1.61
50,2024-09-25,002537,5.25,5.37,5.48,5.25,254048,136851907.41,4.41,2.87,0.15,2.16
51,2024-09-26,002537,5.34,5.43,5.44,5.31,180434,96961681.28,2.42,1.12,0.06,1.54
52,2024-09-27,002537,5.49,5.64,5.73,5.46,264592,147565758.94,4.97,3.87,0.21,2.25
53,2024-09-30,002537,5.84,6.2,6.2,5.84,640362,387555083.74,6.38,9.93,0.56,5.45
54,2024-10-08,002537,6.82,6.76,6.82,6.32,680589,452824944.4,8.06,9.03,0.56,5.8
55,2024-10-09,002537,6.55,6.21,6.65,6.21,471275,304350196.96,6.51,-8.14,-0.55,4.01
56,2024-10-10,002537,6.26,6.06,6.4,5.96,349922,214974639.33,7.09,-2.42,-0.15,2.98
57,2024-10-11,002537,6.03,6.58,6.67,5.93,1040549,679665040.1,12.21,8.58,0.52,8.86
58,2024-10-14,002537,6.75,6.37,6.75,5.96,1267741,795789463.86,12.01,-3.19,-0.21,10.8
59,2024-10-15,002537,6.15,6.75,7.01,6.15,1508775,1018193818.2,13.5,5.97,0.38,12.85
60,2024-10-16,002537,6.59,7.43,7.43,6.53,1610924,1140272045.16,13.33,10.07,0.68,13.72
61,2024-10-17,002537,7.43,7.07,7.75,7.02,1769720,1284617331.59,9.83,-4.85,-0.36,15.07
62,2024-10-18,002537,6.8,7.03,7.22,6.65,1380011,950730344.14,8.06,-0.57,-0.04,11.75
63,2024-10-21,002537,6.92,7.55,7.72,6.85,1591068,1144769677.86,12.38,7.4,0.52,13.55
64,2024-10-22,002537,7.42,7.06,7.42,6.99,1038259,743027582.05,5.7,-6.49,-0.49,8.84
65,2024-10-23,002537,6.97,6.8,7.19,6.75,761847,530534576.89,6.23,-3.68,-0.26,6.49
66,2024-10-24,002537,6.71,6.54,6.72,6.51,502263,329684413.24,3.09,-3.82,-0.26,4.28
67,2024-10-25,002537,6.58,6.62,6.71,6.56,394567,261503862.33,2.29,1.22,0.08,3.36
68,2024-10-28,002537,6.6,6.71,6.77,6.58,386154,258496125.21,2.87,1.36,0.09,3.29
69,2024-10-29,002537,6.71,6.88,6.99,6.67,652166,445170473.05,4.77,2.53,0.17,5.55
