,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-07-22,5.427,5.421,5.441,5.417,2586753,1404186176.0,0.44,-0.07,-0.004,3.21
1,2024-07-23,5.43,5.394,5.44,5.382,2374834,1284411213.0,1.07,-0.5,-0.027,2.95
2,2024-07-24,5.429,5.465,5.466,5.424,2455965,1338315996.0,0.78,1.32,0.071,3.05
3,2024-07-25,5.388,5.327,5.388,5.32,3793147,2026997952.0,1.24,-2.53,-0.138,4.7
4,2024-07-26,5.312,5.35,5.367,5.311,2451770,1310424241.0,1.05,0.43,0.023,3.04
5,2024-07-29,5.395,5.387,5.399,5.378,1816319,978598543.0,0.39,0.69,0.037,2.25
6,2024-07-30,5.379,5.394,5.395,5.357,1624334,873324669.0,0.71,0.13,0.007,2.01
7,2024-07-31,5.41,5.436,5.455,5.405,2463792,1338306085.0,0.93,0.78,0.042,3.06
8,2024-08-01,5.501,5.48,5.505,5.457,1997922,1095266141.0,0.88,0.81,0.044,2.48
9,2024-08-02,5.475,5.505,5.506,5.471,3355712,1843472524.0,0.64,0.46,0.025,4.16
10,2024-08-05,5.39,5.366,5.416,5.343,4896321,2634877831.0,1.33,-2.52,-0.139,6.07
11,2024-08-06,5.35,5.327,5.362,5.305,2934869,1566719099.0,1.06,-0.73,-0.039,3.64
12,2024-08-07,5.307,5.352,5.355,5.306,1952998,1042230264.0,0.92,0.47,0.025,2.42
13,2024-08-08,5.345,5.349,5.355,5.328,1431536,764231589.0,0.5,-0.06,-0.003,1.78
14,2024-08-09,5.406,5.396,5.414,5.379,1807812,976321769.0,0.65,0.88,0.047,2.24
15,2024-08-12,5.41,5.437,5.438,5.4,1313929,711951732.0,0.7,0.76,0.041,1.63
16,2024-08-13,5.476,5.474,5.492,5.466,2110708,1156382992.0,0.48,0.68,0.037,2.62
17,2024-08-14,5.473,5.456,5.474,5.427,3015716,1642554081.0,0.86,-0.33,-0.018,3.74
18,2024-08-15,5.431,5.443,5.45,5.429,2847128,1548205035.0,0.38,-0.24,-0.013,3.53
19,2024-08-16,5.465,5.453,5.466,5.441,2643497,1441631449.0,0.46,0.18,0.01,3.28
20,2024-08-19,5.502,5.513,5.527,5.493,2691170,1482328281.0,0.62,1.1,0.06,3.34
21,2024-08-20,5.512,5.513,5.519,5.5,2924114,1610462974.0,0.34,0.0,0.0,3.63
22,2024-08-21,5.514,5.537,5.549,5.512,2518755,1393689574.0,0.67,0.44,0.024,3.12
23,2024-08-22,5.535,5.523,5.536,5.508,1917315,1058296022.0,0.51,-0.25,-0.014,2.38
24,2024-08-23,5.504,5.504,5.513,5.493,1350030,742746901.0,0.36,-0.34,-0.019,1.67
25,2024-08-26,5.526,5.538,5.539,5.52,1438301,795075710.0,0.35,0.62,0.034,1.78
26,2024-08-27,5.528,5.534,5.542,5.515,1494040,825725926.0,0.49,-0.07,-0.004,1.85
27,2024-08-28,5.545,5.528,5.548,5.518,1521641,842135211.0,0.54,-0.11,-0.006,1.89
28,2024-08-29,5.539,5.535,5.548,5.534,1726464,956916085.0,0.25,0.13,0.007,2.14
29,2024-08-30,5.528,5.522,5.543,5.51,2139259,1181252478.0,0.6,-0.23,-0.013,2.65
30,2024-09-02,5.505,5.491,5.505,5.477,1696703,931403491.0,0.51,-0.56,-0.031,2.1
31,2024-09-03,5.486,5.501,5.504,5.482,1367565,751555381.0,0.4,0.18,0.01,1.7
32,2024-09-04,5.479,5.463,5.492,5.461,1308662,717486288.0,0.56,-0.69,-0.038,1.62
33,2024-09-05,5.483,5.502,5.504,5.477,1302138,714702194.0,0.49,0.71,0.039,1.62
34,2024-09-06,5.51,5.517,5.526,5.507,1512680,834530734.0,0.35,0.27,0.015,1.88
35,2024-09-09,5.485,5.477,5.5,5.468,1672809,917894050.0,0.58,-0.73,-0.04,2.07
