,成交时间,成交价格,成交金额,成交量,性质
0,09:25:04,9.25,3648200,3944,卖盘
1,09:30:01,9.25,5550,6,买盘
2,09:30:04,9.25,552947,598,买盘
3,09:30:07,9.25,871756,943,买盘
4,09:30:10,9.24,1106143,1197,卖盘
5,09:30:13,9.25,858174,928,买盘
6,09:30:16,9.25,1107691,1198,买盘
7,09:30:19,9.25,562904,609,买盘
8,09:30:22,9.25,727537,787,买盘
9,09:30:25,9.25,1266667,1370,买盘
10,09:30:28,9.25,972410,1052,买盘
11,09:30:31,9.24,1130112,1223,卖盘
12,09:30:34,9.24,1201723,1301,买盘
13,09:30:37,9.24,418625,453,买盘
14,09:30:40,9.23,407397,441,卖盘
15,09:30:43,9.23,1129735,1223,卖盘
16,09:30:46,9.24,795660,861,买盘
17,09:30:49,9.24,256007,277,买盘
18,09:30:52,9.24,16632,18,卖盘
19,09:30:55,9.24,844017,914,卖盘
20,09:30:58,9.24,182035,197,买盘
21,09:31:01,9.25,92432,100,买盘
22,09:31:04,9.24,102591,111,卖盘
23,09:31:07,9.24,263341,285,卖盘
24,09:31:10,9.24,1022861,1106,卖盘
25,09:31:13,9.23,58187,63,卖盘
26,09:31:16,9.24,332676,360,买盘
27,09:31:19,9.24,242093,262,卖盘
28,09:31:22,9.24,255024,276,卖盘
29,09:31:25,9.24,170940,185,卖盘
30,09:31:28,9.24,300300,325,买盘
31,09:31:31,9.24,105273,114,卖盘
32,09:31:34,9.24,112730,122,卖盘
33,09:31:37,9.25,514094,556,买盘
34,09:31:40,9.25,463285,501,买盘
35,09:31:43,9.25,2000957,2163,买盘
36,09:31:46,9.26,3601706,3889,买盘
37,09:31:49,9.27,39819,43,买盘
38,09:31:52,9.26,120473,130,卖盘
39,09:31:55,9.26,376121,406,卖盘
40,09:31:58,9.26,69470,75,卖盘
41,09:32:01,9.27,158368,171,买盘
42,09:32:04,9.26,50953,55,卖盘
43,09:32:07,9.26,128753,139,卖盘
44,09:32:10,9.27,108382,117,买盘
45,09:32:13,9.26,300087,324,卖盘
46,09:32:16,9.26,92600,100,买盘
47,09:32:19,9.26,147220,159,买盘
48,09:32:22,9.26,87022,94,买盘
49,09:32:25,9.26,197165,213,买盘
50,09:32:28,9.26,202726,219,买盘
51,09:32:31,9.26,114758,124,买盘
52,09:32:34,9.25,127733,138,卖盘
53,09:32:37,9.26,74077,80,买盘
54,09:32:40,9.26,135098,146,买盘
55,09:32:43,9.26,57381,62,买盘
56,09:32:46,9.26,291690,315,买盘
57,09:32:49,9.26,154619,167,买盘
58,09:32:52,9.26,376852,407,买盘
59,09:32:55,9.26,721351,779,买盘
60,09:32:58,9.26,141664,153,卖盘
61,09:33:01,9.27,123179,133,买盘
62,09:33:04,9.26,456629,493,卖盘
63,09:33:07,9.26,89823,97,卖盘
64,09:33:10,9.26,133370,144,卖盘
65,09:33:13,9.26,92669,100,卖盘
66,09:33:16,9.26,145388,157,卖盘
67,09:33:19,9.26,113014,122,卖盘
68,09:33:22,9.26,362097,391,卖盘
69,09:33:25,9.27,40754,44,买盘
70,09:33:28,9.27,94523,102,买盘
71,09:33:31,9.27,20374,22,买盘
