,成交时间,成交价格,成交金额,成交量,性质
0,09:25:03,7.29,2384559,3271,卖盘
1,09:30:03,7.29,2119393,2904,卖盘
2,09:30:06,7.29,257462,353,卖盘
3,09:30:09,7.3,1244326,1706,买盘
4,09:30:12,7.3,276380,379,买盘
5,09:30:15,7.3,807851,1108,买盘
6,09:30:18,7.29,1048506,1438,卖盘
7,09:30:21,7.3,1288114,1768,买盘
8,09:30:24,7.3,541293,742,买盘
9,09:30:27,7.3,733540,1006,买盘
10,09:30:30,7.3,689765,946,买盘
11,09:30:33,7.28,1586361,2177,卖盘
12,09:30:36,7.3,774945,1063,买盘
13,09:30:39,7.29,1271577,1743,卖盘
14,09:30:42,7.3,1659703,2274,买盘
15,09:30:45,7.3,377755,518,买盘
16,09:30:48,7.3,1392238,1909,买盘
17,09:30:51,7.3,193403,265,买盘
18,09:30:54,7.3,437294,599,买盘
19,09:30:57,7.31,756483,1035,买盘
20,09:31:00,7.31,842474,1153,买盘
21,09:31:03,7.31,334495,458,买盘
22,09:31:06,7.3,205250,281,卖盘
23,09:31:09,7.31,113940,156,买盘
24,09:31:12,7.31,276258,378,买盘
25,09:31:15,7.3,122030,167,卖盘
26,09:31:18,7.31,206814,283,买盘
27,09:31:21,7.31,111814,153,买盘
28,09:31:24,7.31,764573,1046,买盘
29,09:31:27,7.31,233179,319,买盘
30,09:31:30,7.31,724421,991,买盘
31,09:31:33,7.32,1903877,2601,买盘
32,09:31:36,7.32,3213480,4390,买盘
33,09:31:39,7.33,533925,729,买盘
34,09:31:42,7.32,1074180,1466,卖盘
35,09:31:45,7.33,1476466,2017,买盘
36,09:31:48,7.32,269569,368,卖盘
37,09:31:51,7.33,169311,231,买盘
38,09:31:54,7.33,106271,145,买盘
39,09:31:57,7.33,380076,519,买盘
40,09:32:00,7.33,317329,433,买盘
41,09:32:03,7.33,154595,211,买盘
42,09:32:06,7.33,109213,149,买盘
43,09:32:09,7.33,276337,377,买盘
44,09:32:12,7.33,2000352,2729,买盘
45,09:32:15,7.33,3421726,4667,买盘
46,09:32:18,7.33,1138306,1551,卖盘
47,09:32:21,7.34,292634,399,买盘
48,09:32:24,7.33,227460,310,卖盘
49,09:32:27,7.34,794721,1083,买盘
50,09:32:30,7.34,464853,634,买盘
51,09:32:33,7.33,140884,192,卖盘
52,09:32:36,7.33,1299782,1772,卖盘
53,09:32:39,7.34,577390,787,买盘
54,09:32:42,7.34,601683,820,买盘
55,09:32:45,7.34,61655,84,买盘
56,09:32:48,7.34,96856,132,买盘
57,09:32:51,7.33,100530,137,卖盘
58,09:32:54,7.34,1089910,1485,买盘
59,09:32:57,7.34,549166,749,买盘
60,09:33:00,7.34,787115,1073,买盘
61,09:33:03,7.33,15413,21,卖盘
