,成交时间,成交价格,成交金额,成交量,性质
0,09:25:02,202.0,2969400,147,卖盘
1,09:30:02,202.0,60598,3,买盘
2,09:30:05,201.99,1555382,77,中性盘
3,09:30:08,201.98,363563,18,买盘
4,09:30:11,202.5,1252853,62,买盘
5,09:30:14,202.55,141760,7,买盘
6,09:30:17,202.5,60750,3,卖盘
7,09:30:20,202.5,182281,9,卖盘
8,09:30:23,202.5,384767,19,卖盘
9,09:30:26,202.62,506243,25,买盘
10,09:30:29,202.2,323829,16,卖盘
11,09:30:32,202.51,687987,34,中性盘
12,09:30:36,202.55,993109,49,买盘
13,09:30:38,202.5,182124,9,卖盘
14,09:30:41,202.76,992872,49,买盘
15,09:30:44,202.79,445596,22,买盘
16,09:30:47,202.69,222958,11,卖盘
17,09:30:50,202.5,587354,29,卖盘
18,09:30:53,202.29,364447,18,卖盘
19,09:30:56,202.5,404822,20,买盘
20,09:30:59,202.5,323958,16,卖盘
21,09:31:02,202.31,40481,2,中性盘
22,09:31:05,202.47,161876,8,中性盘
23,09:31:08,202.51,445386,22,买盘
24,09:31:11,202.49,263246,13,中性盘
25,09:31:14,202.5,688296,34,买盘
26,09:31:17,202.49,465947,23,中性盘
27,09:31:20,202.49,425276,21,卖盘
28,09:31:23,202.51,60751,3,中性盘
29,09:31:26,202.64,608042,30,买盘
30,09:31:29,202.85,1581474,78,买盘
31,09:31:33,203.03,1014812,50,买盘
32,09:31:35,203.0,243612,12,卖盘
33,09:31:38,202.72,608740,30,卖盘
34,09:31:41,202.52,2170946,107,卖盘
35,09:31:44,202.6,101324,5,中性盘
36,09:31:47,202.77,141934,7,中性盘
37,09:31:50,202.77,506991,25,买盘
38,09:31:53,202.7,324400,16,卖盘
39,09:31:56,202.66,121600,6,卖盘
40,09:31:59,202.65,101317,5,中性盘
41,09:32:02,202.66,425561,21,买盘
42,09:32:05,202.66,263328,13,买盘
43,09:32:08,202.66,222904,11,买盘
44,09:32:11,202.66,283755,14,买盘
45,09:32:14,202.66,202661,10,卖盘
46,09:32:17,202.76,182477,9,买盘
47,09:32:20,202.71,60813,3,中性盘
48,09:32:26,202.73,202723,10,买盘
49,09:32:29,202.75,101381,5,中性盘
50,09:32:32,202.76,40551,2,中性盘
51,09:32:35,202.75,223031,11,卖盘
52,09:32:38,202.8,101388,5,买盘
53,09:32:41,202.75,223031,11,卖盘
54,09:32:44,202.8,162201,8,中性盘
55,09:32:47,202.75,121675,6,卖盘
56,09:32:50,202.73,202755,10,卖盘
57,09:32:53,202.75,527286,26,买盘
58,09:32:56,202.7,81076,4,卖盘
59,09:32:59,202.6,263452,13,卖盘
60,09:33:02,202.6,668571,33,买盘
61,09:33:05,202.6,1235856,61,买盘
62,09:33:08,202.59,324153,16,卖盘
63,09:33:11,202.59,182338,9,卖盘
64,09:33:14,202.59,81038,4,中性盘
65,09:33:17,202.53,202570,10,卖盘
66,09:33:20,202.56,141796,7,卖盘
