,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-07-29,601288,4.37,4.46,4.47,4.32,3878615,1811591471.0,3.42,1.83,0.08,0.12
1,2024-07-30,601288,4.46,4.46,4.49,4.42,2906896,1365994122.0,1.57,0.0,0.0,0.09
2,2024-07-31,601288,4.47,4.35,4.48,4.34,5154914,2378347371.0,3.14,-2.47,-0.11,0.16
3,2024-08-01,601288,4.33,4.39,4.42,4.27,4323912,1989065571.0,3.45,0.92,0.04,0.14
4,2024-08-02,601288,4.38,4.41,4.43,4.35,3203657,1487193108.0,1.82,0.46,0.02,0.1
5,2024-08-05,601288,4.41,4.39,4.44,4.35,4117574,1910451916.0,2.04,-0.45,-0.02,0.13
6,2024-08-06,601288,4.39,4.33,4.41,4.3,3567591,1633599566.0,2.51,-1.37,-0.06,0.11
7,2024-08-07,601288,4.33,4.31,4.37,4.3,2572005,1176517365.0,1.62,-0.46,-0.02,0.08
8,2024-08-08,601288,4.32,4.33,4.34,4.3,1932056,882152584.0,0.93,0.46,0.02,0.06
9,2024-08-09,601288,4.33,4.37,4.38,4.31,2386186,1097379024.0,1.62,0.92,0.04,0.07
10,2024-08-12,601288,4.37,4.4,4.43,4.35,2618556,1214114199.0,1.83,0.69,0.03,0.08
11,2024-08-13,601288,4.4,4.42,4.46,4.38,2930701,1366129810.0,1.82,0.45,0.02,0.09
12,2024-08-14,601288,4.41,4.42,4.45,4.4,2200469,1026107164.0,1.13,0.0,0.0,0.07
13,2024-08-15,601288,4.42,4.44,4.45,4.4,2797482,1306291551.0,1.13,0.45,0.02,0.09
14,2024-08-16,601288,4.45,4.52,4.52,4.44,3732286,1766047987.0,1.8,1.8,0.08,0.12
15,2024-08-19,601288,4.52,4.65,4.66,4.5,4164774,2012372782.0,3.54,2.88,0.13,0.13
16,2024-08-20,601288,4.65,4.68,4.7,4.62,4158270,2039455379.0,1.72,0.65,0.03,0.13
17,2024-08-21,601288,4.66,4.63,4.67,4.56,3910823,1899024402.0,2.35,-1.07,-0.05,0.12
18,2024-08-22,601288,4.62,4.67,4.7,4.61,4023360,1974984762.0,1.94,0.86,0.04,0.13
19,2024-08-23,601288,4.67,4.68,4.69,4.59,3453712,1687332645.0,2.14,0.21,0.01,0.11
20,2024-08-26,601288,4.67,4.68,4.69,4.62,2734024,1340854619.0,1.5,0.0,0.0,0.09
21,2024-08-27,601288,4.68,4.74,4.76,4.67,3817026,1895568752.0,1.92,1.28,0.06,0.12
22,2024-08-28,601288,4.74,4.7,4.77,4.67,3570930,1769421943.0,2.11,-0.84,-0.04,0.11
23,2024-08-29,601288,4.69,4.47,4.71,4.46,6468570,3091178180.0,5.32,-4.89,-0.23,0.2
24,2024-08-30,601288,4.43,4.28,4.48,4.26,8888084,4067361725.0,4.92,-4.25,-0.19,0.28
25,2024-09-02,601288,4.29,4.45,4.47,4.27,6832835,3176595332.0,4.67,3.97,0.17,0.21
26,2024-09-03,601288,4.44,4.24,4.44,4.2,7005030,3161268035.0,5.39,-4.72,-0.21,0.22
27,2024-09-04,601288,4.21,4.28,4.34,4.2,4929748,2220956634.0,3.3,0.94,0.04,0.15
28,2024-09-05,601288,4.28,4.26,4.32,4.23,3456481,1559020522.0,2.1,-0.47,-0.02,0.11
29,2024-09-06,601288,4.27,4.27,4.33,4.26,2823347,1282641618.0,1.64,0.23,0.01,0.09
30,2024-09-09,601288,4.26,4.28,4.3,4.2,3523876,1586832808.0,2.34,0.23,0.01,0.11
31,2024-09-10,601288,4.28,4.36,4.41,4.27,3912875,1794528986.0,3.27,1.87,0.08,0.12
32,2024-09-11,601288,4.36,4.22,4.37,4.2,4583072,2060811207.0,3.9,-3.21,-0.14,0.14
33,2024-09-12,601288,4.21,4.24,4.26,4.14,3664332,1629378411.0,2.84,0.47,0.02,0.11
34,2024-09-13,601288,4.24,4.2,4.27,4.16,3326106,1479707800.0,2.59,-0.94,-0.04,0.1
35,2024-09-18,601288,4.21,4.26,4.26,4.2,2831118,1267274924.0,1.43,1.43,0.06,0.09
36,2024-09-19,601288,4.26,4.26,4.3,4.2,3852502,1723907245.0,2.35,0.0,0.0,0.12
37,2024-09-20,601288,4.26,4.3,4.31,4.25,4325989,1957951622.0,1.41,0.94,0.04,0.14
38,2024-09-23,601288,4.29,4.38,4.39,4.28,3140680,1440471519.0,2.56,1.86,0.08,0.1
39,2024-09-24,601288,4.41,4.56,4.56,4.39,5961476,2812463058.0,3.88,4.11,0.18,0.19
40,2024-09-25,601288,4.63,4.6,4.73,4.52,6108475,2972679602.0,4.61,0.88,0.04,0.19
41,2024-09-26,601288,4.6,4.65,4.66,4.56,5470695,2655323233.0,2.17,1.09,0.05,0.17
42,2024-09-27,601288,4.68,4.46,4.69,4.43,8258820,3903521211.0,5.59,-4.09,-0.19,0.26
43,2024-09-30,601288,4.45,4.56,4.66,4.32,17676902,8293258729.0,7.62,2.24,0.1,0.55
44,2024-10-08,601288,4.78,4.52,4.93,4.47,16541298,8075753358.0,10.09,-0.88,-0.04,0.52
45,2024-10-09,601288,4.48,4.43,4.56,4.41,10397871,4895959513.0,3.32,-1.99,-0.09,0.33
46,2024-10-10,601288,4.45,4.58,4.66,4.44,10799283,5189021070.0,4.97,3.39,0.15,0.34
47,2024-10-11,601288,4.58,4.59,4.7,4.54,7265855,3538844119.0,3.49,0.22,0.01,0.23
48,2024-10-14,601288,4.66,4.79,4.82,4.64,9569348,4771269085.0,3.92,4.36,0.2,0.3
49,2024-10-15,601288,4.77,4.68,4.81,4.68,5972497,2973252225.0,2.71,-2.3,-0.11,0.19
50,2024-10-16,601288,4.68,4.78,4.8,4.66,5589522,2797490475.0,2.99,2.14,0.1,0.18
51,2024-10-17,601288,4.78,4.74,4.81,4.74,4230908,2120595508.0,1.46,-0.84,-0.04,0.13
52,2024-10-18,601288,4.75,4.72,4.77,4.62,6994598,3451194377.0,3.16,-0.42,-0.02,0.22
53,2024-10-21,601288,4.69,4.6,4.69,4.57,7186844,3482311207.0,2.54,-2.54,-0.12,0.23
54,2024-10-22,601288,4.6,4.62,4.65,4.57,4957198,2399362095.0,1.74,0.43,0.02,0.16
55,2024-10-23,601288,4.61,4.61,4.63,4.59,3790488,1837406498.0,0.87,-0.22,-0.01,0.12
56,2024-10-24,601288,4.61,4.63,4.66,4.59,3282841,1597904936.0,1.52,0.43,0.02,0.1
57,2024-10-25,601288,4.63,4.58,4.64,4.56,3824151,1846864873.0,1.73,-1.08,-0.05,0.12
58,2024-10-28,601288,4.56,4.52,4.57,4.48,5463791,2594001813.0,1.97,-1.31,-0.06,0.17
59,2024-10-29,601288,4.51,4.55,4.56,4.5,4288484,2047035344.0,1.33,0.66,0.03,0.13
60,2024-10-30,601288,4.54,4.47,4.56,4.47,3867746,1831560686.0,1.98,-1.76,-0.08,0.12
61,2024-10-31,601288,4.49,4.49,4.53,4.46,3795837,1794205039.0,1.57,0.45,0.02,0.12
62,2024-11-01,601288,4.48,4.54,4.55,4.47,4554258,2169204804.0,1.78,1.11,0.05,0.14
63,2024-11-04,601288,4.53,4.54,4.55,4.47,3784116,1795958399.0,1.76,0.0,0.0,0.12
64,2024-11-05,601288,4.52,4.56,4.56,4.51,3642399,1741594887.0,1.1,0.44,0.02,0.11
