,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-07-29,600570,17.33,17.17,17.39,17.05,101163,175096765.0,1.96,-0.92,-0.16,0.53
1,2024-07-30,600570,17.15,17.22,17.31,17.01,81252,140432017.0,1.75,0.29,0.05,0.43
2,2024-07-31,600570,17.22,18.22,18.3,17.2,296319,534739552.0,6.39,5.81,1.0,1.56
3,2024-08-01,600570,18.14,18.03,18.28,17.98,146223,266337504.0,1.65,-1.04,-0.19,0.77
4,2024-08-02,600570,17.97,17.72,18.18,17.69,120629,217338071.0,2.72,-1.72,-0.31,0.64
5,2024-08-05,600570,17.58,17.53,18.13,17.42,172177,306968788.0,4.01,-1.07,-0.19,0.91
6,2024-08-06,600570,17.75,17.57,17.86,17.38,144860,255899524.0,2.74,0.23,0.04,0.76
7,2024-08-07,600570,17.57,17.39,17.69,17.34,102616,180281073.0,1.99,-1.02,-0.18,0.54
8,2024-08-08,600570,17.26,17.16,17.44,16.89,152308,262639957.0,3.16,-1.32,-0.23,0.8
9,2024-08-09,600570,17.3,16.87,17.33,16.87,103328,177450566.0,2.68,-1.69,-0.29,0.55
10,2024-08-12,600570,16.78,16.63,16.92,16.55,100191,168105139.0,2.19,-1.42,-0.24,0.53
11,2024-08-13,600570,16.63,16.76,16.78,16.51,91254,152889250.0,1.62,0.78,0.13,0.48
12,2024-08-14,600570,16.69,16.39,16.81,16.37,119556,198688318.0,2.63,-2.21,-0.37,0.63
13,2024-08-15,600570,16.36,16.48,16.8,16.28,167228,278187972.0,3.17,0.55,0.09,0.88
14,2024-08-16,600570,16.5,16.3,16.58,16.3,105722,174334922.0,1.7,-1.09,-0.18,0.56
15,2024-08-19,600570,16.3,16.33,16.58,16.24,111666,184377450.0,2.09,0.18,0.03,0.59
16,2024-08-20,600570,16.32,15.89,16.35,15.85,144462,232764465.0,3.06,-2.69,-0.44,0.76
17,2024-08-21,600570,15.84,15.73,15.99,15.7,99849,159055128.0,1.83,-1.01,-0.16,0.53
18,2024-08-22,600570,15.8,15.26,15.87,15.23,157327,244771637.0,4.07,-2.99,-0.47,0.83
19,2024-08-23,600570,15.26,15.6,15.72,15.26,139383,217754904.0,3.01,2.23,0.34,0.74
20,2024-08-26,600570,15.65,15.48,15.92,15.38,151859,238646908.0,3.46,-0.77,-0.12,0.8
21,2024-08-27,600570,15.43,15.24,15.45,15.18,110670,169993446.0,1.74,-1.55,-0.24,0.58
22,2024-08-28,600570,15.25,15.45,15.49,15.13,108244,166919065.0,2.36,1.38,0.21,0.57
23,2024-08-29,600570,15.39,15.69,15.83,15.34,110254,174009395.0,3.17,1.55,0.24,0.58
24,2024-08-30,600570,15.65,16.23,16.44,15.6,212146,345404148.0,5.35,3.44,0.54,1.12
25,2024-09-02,600570,16.21,15.74,16.28,15.72,158050,253392068.0,3.45,-3.02,-0.49,0.83
26,2024-09-03,600570,15.71,16.06,16.1,15.71,115982,186368565.0,2.48,2.03,0.32,0.61
27,2024-09-04,600570,15.94,16.01,16.23,15.88,103726,167804544.0,2.18,-0.31,-0.05,0.55
28,2024-09-05,600570,16.02,16.23,16.34,16.02,126561,206415052.0,2.0,1.37,0.22,0.67
29,2024-09-06,600570,16.46,16.0,16.46,15.99,99705,162257849.0,2.9,-1.42,-0.23,0.53
30,2024-09-09,600570,15.88,15.78,16.06,15.7,104487,166807797.0,2.25,-1.38,-0.22,0.55
31,2024-09-10,600570,15.82,16.1,16.33,15.6,139498,223694458.0,4.63,2.03,0.32,0.74
32,2024-09-11,600570,16.04,16.21,16.29,15.97,97274,158454772.0,1.99,0.68,0.11,0.51
33,2024-09-12,600570,16.22,16.1,16.4,16.07,90564,147780641.0,2.04,-0.68,-0.11,0.48
34,2024-09-13,600570,16.09,15.89,16.2,15.87,91625,147177165.0,2.05,-1.3,-0.21,0.48
35,2024-09-18,600570,15.83,15.82,15.97,15.57,86231,136594835.0,2.52,-0.44,-0.07,0.46
36,2024-09-19,600570,15.96,16.38,16.46,15.77,188841,308610364.0,4.36,3.54,0.56,1.0
37,2024-09-20,600570,16.42,16.53,16.58,16.25,195158,322707227.0,2.01,0.92,0.15,1.03
38,2024-09-23,600570,16.54,16.33,16.61,16.31,135614,224157746.0,1.81,-1.21,-0.2,0.72
39,2024-09-24,600570,16.58,17.45,17.52,16.41,455013,781356119.0,6.8,6.86,1.12,2.4
40,2024-09-25,600570,17.9,17.8,18.28,17.69,503063,910738144.0,3.38,2.01,0.35,2.66
41,2024-09-26,600570,17.85,18.8,18.91,17.7,509317,938643311.0,6.8,5.62,1.0,2.69
42,2024-09-27,600570,19.89,20.69,20.69,19.74,580857,1199596897.0,5.05,10.05,1.89,3.07
43,2024-09-30,600570,22.77,22.77,22.77,22.77,123541,282538290.0,0.0,10.05,2.08,0.65
44,2024-10-08,600570,25.06,25.06,25.06,25.06,82030,206386952.0,0.0,10.06,2.29,0.43
45,2024-10-09,600570,27.58,27.58,27.58,26.78,1575350,4354533695.0,3.19,10.06,2.52,8.32
46,2024-10-10,600570,27.9,25.36,28.02,24.9,2488343,6552922004.0,11.31,-8.05,-2.22,13.14
47,2024-10-11,600570,24.28,23.28,25.12,23.01,1287194,3074413624.0,8.32,-8.2,-2.08,6.8
48,2024-10-14,600570,23.42,24.84,25.42,22.39,1263944,3013665291.0,13.02,6.7,1.56,6.67
49,2024-10-15,600570,24.35,25.48,27.2,24.15,1440156,3746652353.0,12.28,2.58,0.64,7.6
50,2024-10-16,600570,24.74,25.48,26.34,24.51,901240,2300212254.0,7.18,0.0,0.0,4.76
51,2024-10-17,600570,26.02,25.66,26.4,25.08,975131,2532408279.0,5.18,0.71,0.18,5.15
52,2024-10-18,600570,25.4,28.0,28.24,24.99,1629888,4397889899.0,12.67,9.12,2.34,8.6
53,2024-10-21,600570,27.9,27.91,28.57,27.17,1363296,3810092453.0,5.0,-0.32,-0.09,7.2
54,2024-10-22,600570,27.85,27.0,27.85,26.4,940446,2558281758.0,5.2,-3.26,-0.91,4.97
55,2024-10-23,600570,26.89,26.76,27.84,26.62,783547,2135261273.0,4.52,-0.89,-0.24,4.14
56,2024-10-24,600570,26.42,26.2,26.98,25.96,596449,1570259634.0,3.81,-2.09,-0.56,3.15
57,2024-10-25,600570,26.32,26.28,26.73,25.84,580125,1526797301.0,3.4,0.31,0.08,3.06
58,2024-10-28,600570,26.19,26.37,26.55,25.9,473829,1248254525.0,2.47,0.34,0.09,2.5
59,2024-10-29,600570,26.37,25.78,26.99,25.75,666751,1757116238.0,4.7,-2.24,-0.59,3.52
60,2024-10-30,600570,25.48,25.77,26.01,25.28,473703,1218560502.0,2.83,-0.04,-0.01,2.5
61,2024-10-31,600570,25.89,26.71,27.43,25.6,986472,2640564188.0,7.1,3.65,0.94,5.21
62,2024-11-01,600570,26.44,25.73,27.05,25.63,721128,1899466456.0,5.32,-3.67,-0.98,3.81
63,2024-11-04,600570,25.6,26.4,26.45,25.56,498080,1302691679.0,3.46,2.6,0.67,2.63
64,2024-11-05,600570,27.12,29.05,29.05,26.68,1411061,4016927203.0,8.98,10.04,2.65,7.45
65,2024-11-06,600570,30.4,30.39,31.96,29.78,2033755,6301003512.0,7.5,4.61,1.34,10.74
66,2024-11-07,600570,29.6,32.5,32.78,28.99,1763494,5382686820.0,12.47,6.94,2.11,9.31
67,2024-11-08,600570,33.42,31.56,33.69,31.49,1363796,4420809079.0,6.77,-2.89,-0.94,7.2
68,2024-11-11,600570,31.09,34.33,34.73,30.92,1346046,4391255754.0,12.07,8.78,2.77,7.11
69,2024-11-12,600570,34.9,34.23,37.2,34.14,1638672,5783443371.0,8.91,-0.29,-0.1,8.65
70,2024-11-13,600570,33.7,32.7,34.09,32.2,1108958,3653744720.0,5.52,-4.47,-1.53,5.85
71,2024-11-14,600570,32.4,31.56,33.06,31.44,776983,2514169511.0,4.95,-3.49,-1.14,4.1
72,2024-11-15,600570,31.24,29.72,32.05,29.71,947998,2929099724.0,7.41,-5.83,-1.84,5.0
73,2024-11-18,600570,29.83,29.2,30.48,28.56,721212,2125329016.0,6.46,-1.75,-0.52,3.81
74,2024-11-19,600570,29.2,29.9,30.15,28.84,623694,1845990821.0,4.49,2.4,0.7,3.29
75,2024-11-20,600570,29.87,30.53,31.19,29.62,684196,2085614469.0,5.25,2.11,0.63,3.61
76,2024-11-21,600570,30.01,30.52,31.0,30.01,494525,1512678457.0,3.24,-0.03,-0.01,2.61
77,2024-11-22,600570,30.4,28.86,30.68,28.8,644206,1922078649.0,6.16,-5.44,-1.66,3.4
78,2024-11-25,600570,28.84,28.0,29.08,27.33,645462,1811209774.0,6.06,-2.98,-0.86,3.41
79,2024-11-26,600570,28.0,27.98,28.69,27.73,341260,963198202.0,3.43,-0.07,-0.02,1.8
80,2024-11-27,600570,27.98,28.88,28.88,27.42,496806,1410685299.0,5.22,3.22,0.9,2.62
81,2024-11-28,600570,29.7,29.28,30.7,29.22,715102,2147129808.0,5.12,1.39,0.4,3.78
82,2024-11-29,600570,29.11,30.58,31.6,29.05,898028,2737571646.0,8.71,4.44,1.3,4.74
83,2024-12-02,600570,30.38,31.24,31.77,30.11,772276,2421700656.0,5.43,2.16,0.66,4.08
84,2024-12-03,600570,31.03,31.07,31.55,30.5,594136,1847553172.0,3.36,-0.54,-0.17,3.14
85,2024-12-04,600570,30.9,30.5,31.19,30.34,449559,1385993939.0,2.74,-1.83,-0.57,2.37
86,2024-12-05,600570,30.29,30.92,31.25,30.29,503535,1560835041.0,3.15,1.38,0.42,2.66
87,2024-12-06,600570,30.92,31.01,32.03,30.54,672215,2110905006.0,4.82,0.29,0.09,3.55
88,2024-12-09,600570,31.11,31.17,32.46,30.9,597694,1891337679.0,5.03,0.52,0.16,3.16
89,2024-12-10,600570,33.13,31.76,33.17,31.59,877333,2828202620.0,5.07,1.89,0.59,4.63
90,2024-12-11,600570,31.61,30.72,31.79,30.32,647680,2015145875.0,4.63,-3.27,-1.04,3.42
91,2024-12-12,600570,30.72,31.69,32.18,30.3,681634,2127183686.0,6.12,3.16,0.97,3.6
92,2024-12-13,600570,31.1,30.02,31.15,29.91,626517,1922106757.0,3.91,-5.27,-1.67,3.31
93,2024-12-16,600570,30.02,29.71,30.13,29.53,334063,996547750.0,2.0,-1.03,-0.31,1.76
94,2024-12-17,600570,29.79,29.65,30.21,29.6,330988,991771226.0,2.05,-0.2,-0.06,1.75
95,2024-12-18,600570,29.9,29.78,30.12,29.45,297369,888657039.0,2.26,0.44,0.13,1.57
96,2024-12-19,600570,29.36,29.82,29.83,29.2,316899,940538867.0,2.12,0.13,0.04,1.67
97,2024-12-20,600570,29.7,29.89,30.27,29.51,322383,968869415.0,2.55,0.23,0.07,1.7
98,2024-12-23,600570,29.8,29.15,30.08,29.08,320673,948720387.0,3.35,-2.48,-0.74,1.69
99,2024-12-24,600570,29.23,29.55,29.65,29.04,253978,747082516.0,2.09,1.37,0.4,1.34
100,2024-12-25,600570,29.58,29.02,29.65,28.84,261979,768495647.0,2.74,-1.79,-0.53,1.38
101,2024-12-26,600570,29.17,29.04,29.41,28.99,253929,742799465.0,1.45,0.07,0.02,1.34
102,2024-12-27,600570,29.11,29.31,29.99,28.93,411213,1218730157.0,3.65,0.93,0.27,2.17
103,2024-12-30,600570,29.31,29.33,29.53,29.03,222361,653227663.0,1.71,0.07,0.02,1.17
104,2024-12-31,600570,29.4,27.89,29.45,27.89,459251,1311849630.0,5.32,-4.91,-1.44,2.42
105,2025-01-02,600570,27.58,26.32,27.72,25.6,624820,1680318466.0,7.6,-5.63,-1.57,3.3
106,2025-01-03,600570,26.4,25.26,26.64,25.21,409953,1061072684.0,5.43,-4.03,-1.06,2.16
107,2025-01-06,600570,25.23,25.06,25.56,24.88,314142,793717074.0,2.69,-0.79,-0.2,1.66
108,2025-01-07,600570,25.15,25.5,25.51,24.91,277218,702145156.0,2.39,1.76,0.44,1.46
109,2025-01-08,600570,25.42,25.27,25.62,24.53,343518,867241429.0,4.27,-0.9,-0.23,1.81
110,2025-01-09,600570,25.09,25.32,25.55,25.07,198036,504735166.0,1.9,0.2,0.05,1.05
111,2025-01-10,600570,25.31,24.8,25.66,24.8,210878,535169747.0,3.4,-2.05,-0.52,1.11
112,2025-01-13,600570,24.64,25.18,25.38,24.4,250640,627545468.0,3.95,1.53,0.38,1.32
113,2025-01-14,600570,25.4,26.56,26.6,25.22,412659,1083811513.0,5.48,5.48,1.38,2.18
114,2025-01-15,600570,26.52,26.2,26.56,26.12,229303,605845763.0,1.66,-1.36,-0.36,1.21
115,2025-01-16,600570,26.54,25.98,26.87,25.79,268757,708120366.0,4.12,-0.84,-0.22,1.42
116,2025-01-17,600570,25.82,26.05,26.35,25.76,211600,553988689.0,2.27,0.27,0.07,1.12
117,2025-01-20,600570,26.47,26.09,26.56,26.03,222675,588001850.0,2.03,0.15,0.04,1.18
118,2025-01-21,600570,26.6,26.3,26.67,26.01,210388,554259008.0,2.53,0.8,0.21,1.11
119,2025-01-22,600570,26.28,26.01,26.3,25.85,182566,477061263.0,1.71,-1.1,-0.29,0.96
120,2025-01-23,600570,26.6,26.2,27.39,26.2,425675,1143357849.0,4.58,0.73,0.19,2.25
121,2025-01-24,600570,26.12,26.39,26.59,26.01,269267,713187145.0,2.21,0.73,0.19,1.42
122,2025-01-27,600570,26.75,25.84,26.84,25.83,257915,681091861.0,3.83,-2.08,-0.55,1.36
123,2025-02-05,600570,26.7,27.14,27.98,26.61,618091,1685465532.0,5.3,5.03,1.3,3.26
124,2025-02-06,600570,27.2,28.37,28.75,26.79,571481,1604530621.0,7.22,4.53,1.23,3.02
125,2025-02-07,600570,28.4,30.05,30.55,28.3,1008179,3002139266.0,7.93,5.92,1.68,5.32
126,2025-02-10,600570,30.5,30.66,30.86,29.71,773001,2351431925.0,3.83,2.03,0.61,4.08
127,2025-02-11,600570,30.66,31.1,32.25,30.02,989058,3080113595.0,7.27,1.44,0.44,5.22
128,2025-02-12,600570,31.4,32.79,32.8,31.24,1120420,3625621105.0,5.02,5.43,1.69,5.92
129,2025-02-13,600570,32.3,32.1,32.83,31.82,852781,2758480984.0,3.08,-2.1,-0.69,4.5
130,2025-02-14,600570,32.05,34.86,35.32,32.05,1723339,5861671029.0,10.19,8.6,2.76,9.1
131,2025-02-17,600570,35.2,34.53,37.08,33.6,2022640,7122923733.0,9.98,-0.95,-0.33,10.68
132,2025-02-18,600570,34.32,32.64,34.91,32.58,1313665,4402961753.0,6.75,-5.47,-1.89,6.94
133,2025-02-19,600570,32.9,33.48,33.66,32.6,894054,2971428800.0,3.25,2.57,0.84,4.72
134,2025-02-20,600570,33.27,32.92,34.1,32.8,656952,2184545154.0,3.88,-1.67,-0.56,3.47
135,2025-02-21,600570,33.81,34.98,35.18,32.96,1300940,4482680659.0,6.74,6.26,2.06,6.87
136,2025-02-24,600570,34.68,33.81,34.98,33.38,922056,3163348851.0,4.57,-3.34,-1.17,4.87
137,2025-02-25,600570,32.46,32.63,33.36,32.25,702203,2306217130.0,3.28,-3.49,-1.18,3.71
138,2025-02-26,600570,32.9,33.1,33.33,32.35,543129,1789546015.0,3.0,1.44,0.47,2.87
139,2025-02-27,600570,33.05,32.27,33.1,31.6,613009,1982076001.0,4.53,-2.51,-0.83,3.24
140,2025-02-28,600570,32.27,30.45,32.45,30.3,645413,2019726950.0,6.66,-5.64,-1.82,3.41
141,2025-03-03,600570,30.45,30.6,31.31,29.96,431743,1331196071.0,4.43,0.49,0.15,2.28
142,2025-03-04,600570,30.29,30.85,31.07,30.2,322400,996542468.0,2.84,0.82,0.25,1.7
143,2025-03-05,600570,30.9,30.83,31.15,30.6,306721,948117405.0,1.78,-0.06,-0.02,1.62
144,2025-03-06,600570,31.8,32.23,32.75,31.21,706269,2271657777.0,5.0,4.54,1.4,3.73
145,2025-03-07,600570,32.25,31.1,32.28,30.94,594195,1882918640.0,4.16,-3.51,-1.13,3.14
146,2025-03-10,600570,31.0,31.03,31.2,30.54,341612,1057133570.0,2.12,-0.23,-0.07,1.81
147,2025-03-11,600570,30.34,30.74,30.88,30.29,363857,1115150387.0,1.9,-0.93,-0.29,1.92
148,2025-03-12,600570,31.02,30.88,31.6,30.71,403126,1256404282.0,2.9,0.46,0.14,2.13
149,2025-03-13,600570,30.65,30.15,30.91,29.9,362212,1101882245.0,3.27,-2.36,-0.73,1.91
150,2025-03-14,600570,30.15,31.59,31.8,29.97,673599,2110146920.0,6.07,4.78,1.44,3.56
151,2025-03-17,600570,31.55,31.01,31.56,30.94,357752,1117946246.0,1.96,-1.84,-0.58,1.89
152,2025-03-18,600570,31.4,30.95,31.5,30.8,289458,902469632.0,2.26,-0.19,-0.06,1.53
153,2025-03-19,600570,30.82,30.63,30.99,30.45,257043,790537778.0,1.74,-1.03,-0.32,1.36
154,2025-03-20,600570,30.55,30.16,30.95,30.13,411434,1253605175.0,2.68,-1.53,-0.47,2.17
155,2025-03-21,600570,29.95,29.21,30.19,29.16,410914,1219006573.0,3.42,-3.15,-0.95,2.17
156,2025-03-24,600570,29.21,29.06,29.39,28.5,349080,1014021900.0,3.05,-0.51,-0.15,1.85
157,2025-03-25,600570,29.0,28.88,29.42,28.75,230823,672398320.0,2.31,-0.62,-0.18,1.22
158,2025-03-26,600570,28.9,28.9,29.08,28.76,186253,540603683.0,1.11,0.07,0.02,0.98
159,2025-03-27,600570,28.83,28.9,29.33,28.54,255496,742496900.0,2.73,0.0,0.0,1.35
160,2025-03-28,600570,29.0,28.82,29.07,28.78,173312,502707887.0,1.0,-0.28,-0.08,0.92
161,2025-03-31,600570,27.78,27.94,28.15,27.49,374563,1044872854.0,2.29,-3.05,-0.88,1.98
162,2025-04-01,600570,28.11,27.51,28.18,27.49,286042,796039686.0,2.47,-1.54,-0.43,1.51
163,2025-04-02,600570,27.45,27.75,27.97,27.4,184011,511499900.0,2.07,0.87,0.24,0.97
164,2025-04-03,600570,27.45,27.46,27.97,27.4,193310,535818959.0,2.05,-1.05,-0.29,1.02
165,2025-04-07,600570,25.2,24.7,26.23,24.7,471507,1183080858.0,5.57,-10.05,-2.76,2.49
166,2025-04-08,600570,24.96,24.15,24.96,23.51,600757,1453482902.0,5.87,-2.23,-0.55,3.18
167,2025-04-09,600570,23.77,25.11,25.11,23.4,523407,1290671444.0,7.08,3.98,0.96,2.77
168,2025-04-10,600570,26.05,25.53,26.11,25.46,401325,1037552714.0,2.59,1.67,0.42,2.12
169,2025-04-11,600570,25.61,25.73,25.95,25.38,281800,725698940.0,2.23,0.78,0.2,1.49
170,2025-04-14,600570,26.0,25.97,26.69,25.91,279119,733754347.0,3.03,0.93,0.24,1.48
171,2025-04-15,600570,25.92,25.74,26.05,25.53,160125,412977214.0,2.0,-0.89,-0.23,0.85
172,2025-04-16,600570,25.72,25.56,25.75,25.17,186256,476023338.0,2.25,-0.7,-0.18,0.98
173,2025-04-17,600570,25.4,25.63,25.8,25.32,170673,438733710.0,1.88,0.27,0.07,0.9
174,2025-04-18,600570,25.51,25.51,25.7,25.33,122483,313747568.0,1.44,-0.47,-0.12,0.65
175,2025-04-21,600570,25.47,25.92,25.95,25.25,178626,460704595.0,2.74,1.61,0.41,0.94
176,2025-04-22,600570,25.9,25.8,26.12,25.72,184935,480360376.0,1.54,-0.46,-0.12,0.98
177,2025-04-23,600570,26.1,26.13,26.45,25.86,293856,772129948.0,2.29,1.28,0.33,1.55
178,2025-04-24,600570,26.14,25.64,26.41,25.62,251363,654795931.0,3.02,-1.88,-0.49,1.33
179,2025-04-25,600570,25.73,25.75,25.98,25.6,194964,504995582.0,1.48,0.43,0.11,1.03
180,2025-04-28,600570,25.75,25.2,25.92,25.18,218191,556558489.0,2.87,-2.14,-0.55,1.15
181,2025-04-29,600570,25.11,25.32,25.55,25.04,152083,387330304.0,2.02,0.48,0.12,0.8
182,2025-04-30,600570,25.39,25.85,25.96,25.28,231342,599246194.0,2.69,2.09,0.53,1.22
183,2025-05-06,600570,26.28,26.58,26.67,26.19,294140,781244437.0,1.86,2.82,0.73,1.55
184,2025-05-07,600570,27.64,26.59,27.84,26.38,446855,1211739759.0,5.49,0.04,0.01,2.36
185,2025-05-08,600570,26.5,26.62,26.71,26.35,214879,573071467.0,1.35,0.11,0.03,1.14
186,2025-05-09,600570,26.61,25.98,26.61,25.93,197294,517022684.0,2.55,-2.4,-0.64,1.04
187,2025-05-12,600570,26.34,27.0,27.1,26.21,324569,867450997.0,3.43,3.93,1.02,1.72
188,2025-05-13,600570,27.2,26.58,27.22,26.58,239553,645660284.0,2.37,-1.56,-0.42,1.27
189,2025-05-14,600570,26.52,27.3,27.84,26.23,476214,1294267816.0,6.06,2.71,0.72,2.52
190,2025-05-15,600570,27.07,26.44,27.07,26.4,280417,749414983.0,2.45,-3.15,-0.86,1.48
191,2025-05-16,600570,26.3,26.32,26.44,26.15,157090,414545170.0,1.1,-0.45,-0.12,0.83
192,2025-05-19,600570,26.16,26.03,26.25,25.68,177237,461346660.0,2.17,-1.1,-0.29,0.94
193,2025-05-20,600570,26.15,26.13,26.24,25.95,120368,315400976.0,1.11,0.38,0.1,0.64
194,2025-05-21,600570,26.24,26.39,26.63,26.16,187655,496044089.0,1.8,1.0,0.26,0.99
195,2025-05-22,600570,26.32,26.04,26.35,26.0,133113,349084754.0,1.33,-1.33,-0.35,0.7
196,2025-05-23,600570,26.05,25.4,26.09,25.4,202450,522455638.0,2.65,-2.46,-0.64,1.07
197,2025-05-26,600570,25.39,25.51,25.51,25.18,125584,319708792.0,1.3,0.43,0.11,0.66
198,2025-05-27,600570,25.4,25.24,25.4,25.21,100269,254422225.0,0.74,-1.06,-0.27,0.53
199,2025-05-28,600570,25.24,25.1,25.4,25.08,95152,240835665.0,1.27,-0.55,-0.14,0.5
200,2025-05-29,600570,25.14,26.13,26.17,25.1,291807,756260093.0,4.26,4.1,1.03,1.54
201,2025-05-30,600570,26.01,26.21,27.03,25.9,336144,891204916.0,4.32,0.31,0.08,1.78
202,2025-06-03,600570,26.82,26.61,27.32,26.48,391728,1054745775.0,3.2,1.53,0.4,2.07
203,2025-06-04,600570,26.5,26.59,26.66,26.22,243723,646629269.0,1.65,-0.08,-0.02,1.29
204,2025-06-05,600570,26.72,27.28,27.58,26.67,453450,1233332529.0,3.42,2.59,0.69,2.4
205,2025-06-06,600570,27.28,26.88,27.36,26.8,226954,611886341.0,2.05,-1.47,-0.4,1.2
206,2025-06-09,600570,27.05,27.1,27.25,26.78,235398,637407330.0,1.75,0.82,0.22,1.24
207,2025-06-10,600570,27.1,26.3,27.1,26.05,321275,850285589.0,3.87,-2.95,-0.8,1.7
208,2025-06-11,600570,26.31,26.42,26.97,26.08,265760,705734380.0,3.38,0.46,0.12,1.4
209,2025-06-12,600570,26.15,26.72,27.26,26.06,294183,783701733.0,4.54,1.14,0.3,1.56
210,2025-06-13,600570,27.42,27.75,28.39,27.42,998473,2786117322.0,3.63,3.85,1.03,5.28
211,2025-06-16,600570,27.75,30.53,30.53,27.75,1239722,3650983353.0,10.02,10.02,2.78,6.55
212,2025-06-17,600570,30.53,30.58,31.7,30.04,1656808,5095609919.0,5.44,0.16,0.05,8.76
213,2025-06-18,600570,30.15,29.88,30.69,29.77,946893,2850264469.0,3.01,-2.29,-0.7,5.01
214,2025-06-19,600570,30.29,28.8,30.62,28.66,823563,2415013898.0,6.56,-3.61,-1.08,4.35
215,2025-06-20,600570,28.5,28.01,28.84,27.71,576096,1619023148.0,3.92,-2.74,-0.79,3.05
216,2025-06-23,600570,27.65,29.79,30.1,27.59,947923,2769706044.0,8.96,6.35,1.78,5.01
217,2025-06-24,600570,29.69,30.09,30.48,29.23,848949,2541180857.0,4.2,1.01,0.3,4.49
218,2025-06-25,600570,29.88,32.3,33.0,29.71,1546879,4855476974.0,10.93,7.34,2.21,8.18
219,2025-06-26,600570,32.5,33.62,35.53,32.44,2316013,7890437327.0,9.57,4.09,1.32,12.24
220,2025-06-27,600570,33.37,33.72,35.77,32.88,1804249,6150434795.0,8.6,0.3,0.1,9.54
221,2025-06-30,600570,33.85,33.54,34.68,33.01,1180055,3974457017.0,4.95,-0.53,-0.18,6.24
222,2025-07-01,600570,33.25,32.09,33.45,31.88,1012055,3269678595.0,4.68,-4.32,-1.45,5.35
