,成交时间,成交价格,成交金额,成交量,性质
0,09:25:00,23.38,360052,154,买盘
1,09:30:00,23.4,58458,25,买盘
2,09:30:03,23.38,359880,154,卖盘
3,09:30:06,23.31,88695,38,卖盘
4,09:30:09,23.37,28032,12,买盘
5,09:30:12,23.38,14022,6,买盘
6,09:30:15,23.38,70135,30,买盘
7,09:30:18,23.36,58413,25,卖盘
8,09:30:21,23.37,9348,4,中性盘
9,09:30:24,23.39,4678,2,买盘
10,09:30:27,23.39,72536,31,卖盘
11,09:30:30,23.4,21058,9,买盘
12,09:30:33,23.4,177809,76,买盘
13,09:30:36,23.41,154500,66,买盘
14,09:30:39,23.42,224819,96,买盘
15,09:30:42,23.45,67996,29,买盘
16,09:30:45,23.43,11717,5,卖盘
17,09:30:48,23.43,16407,7,卖盘
18,09:30:51,23.48,2348,1,买盘
19,09:30:54,23.44,4689,2,卖盘
20,09:30:57,23.48,44612,19,买盘
21,09:31:00,23.45,32841,14,卖盘
22,09:31:03,23.48,150296,64,卖盘
23,09:31:06,23.46,14082,6,卖盘
24,09:31:09,23.5,39903,17,买盘
25,09:31:12,23.48,122096,52,买盘
26,09:31:15,23.48,30514,13,买盘
27,09:31:18,23.49,30532,13,买盘
28,09:31:21,23.48,98636,42,卖盘
29,09:31:24,23.5,42268,18,买盘
30,09:31:27,23.49,4698,2,中性盘
31,09:31:30,23.49,82210,35,中性盘
32,09:31:33,23.51,289049,123,买盘
33,09:31:36,23.49,14097,6,卖盘
34,09:31:39,23.51,7055,3,中性盘
35,09:31:42,23.51,11752,5,买盘
36,09:31:45,23.49,68126,29,卖盘
37,09:31:48,23.48,347504,148,卖盘
38,09:31:51,23.46,25807,11,卖盘
39,09:31:54,23.48,35208,15,买盘
40,09:31:57,23.45,4690,2,卖盘
41,09:32:00,23.43,210969,90,卖盘
42,09:32:03,23.48,56237,24,买盘
43,09:32:06,23.45,7038,3,卖盘
44,09:32:09,23.48,14088,6,买盘
45,09:32:12,23.45,61010,26,卖盘
46,09:32:15,23.47,25805,11,买盘
47,09:32:18,23.47,272549,116,买盘
48,09:32:21,23.51,378398,161,中性盘
49,09:32:24,23.5,75215,32,卖盘
50,09:32:27,23.48,23493,10,卖盘
51,09:32:30,23.48,21132,9,卖盘
52,09:32:33,23.48,25826,11,买盘
53,09:32:36,23.48,28201,12,买盘
54,09:32:39,23.48,4696,2,卖盘
55,09:32:42,23.47,305220,130,卖盘
56,09:32:45,23.48,4694,2,中性盘
57,09:32:48,23.49,382796,163,卖盘
58,09:32:51,23.48,18791,8,卖盘
59,09:32:54,23.48,65746,28,卖盘
60,09:32:57,23.48,23480,10,买盘
61,09:33:00,23.48,25828,11,买盘
62,09:33:03,23.49,458022,195,买盘
63,09:33:06,23.48,21839,9,卖盘
64,09:33:09,23.48,28176,12,卖盘
65,09:33:12,23.48,7044,3,卖盘
66,09:33:18,23.48,7046,3,卖盘
67,09:33:21,23.5,21146,9,买盘
68,09:33:24,23.49,30541,13,卖盘
69,09:33:27,23.5,77520,33,买盘
70,09:33:30,23.49,61075,26,卖盘
71,09:33:33,23.49,35235,15,买盘
72,09:33:36,23.49,7047,3,买盘
73,09:33:39,23.48,30532,13,卖盘
74,09:33:42,23.49,49324,21,买盘
75,09:33:45,23.48,192584,82,卖盘
76,09:33:48,23.5,9400,4,买盘
77,09:33:51,23.5,32900,14,买盘
78,09:33:54,23.5,51717,22,卖盘
79,09:33:57,23.51,9404,4,买盘
80,09:34:00,23.51,79921,34,卖盘
81,09:34:03,23.51,61113,26,卖盘
82,09:34:06,23.5,9400,4,卖盘
83,09:34:12,23.47,594159,253,卖盘
