,成交时间,成交价格,成交金额,成交量,性质
0,09:25:00,53.1,65392650,12315,买盘
1,09:30:00,53.31,19383526,3636,买盘
2,09:30:03,53.34,27721868,5195,买盘
3,09:30:06,53.5,13460066,2517,买盘
4,09:30:09,53.6,20297878,3788,买盘
5,09:30:12,53.74,5835596,1086,买盘
6,09:30:15,53.81,11026344,2050,买盘
7,09:30:18,53.89,5819605,1080,买盘
8,09:30:21,53.94,12315515,2284,买盘
9,09:30:24,53.96,9513088,1763,买盘
10,09:30:27,54.01,13509084,2502,买盘
11,09:30:30,54.11,19570561,3621,买盘
12,09:30:33,54.16,7014444,1296,买盘
13,09:30:36,54.13,10255079,1895,卖盘
14,09:30:39,54.06,15538281,2869,卖盘
15,09:30:42,54.03,6224894,1151,卖盘
16,09:30:45,54.03,5062486,937,卖盘
17,09:30:48,54.23,31617255,5845,买盘
18,09:30:51,54.11,14431750,2668,卖盘
19,09:30:54,54.04,5517765,1019,卖盘
20,09:30:57,54.06,3645879,674,中性盘
21,09:31:00,53.94,9724026,1800,卖盘
22,09:31:03,53.98,2499009,463,买盘
23,09:31:06,53.89,5357699,994,卖盘
24,09:31:09,53.85,3863698,717,卖盘
25,09:31:12,53.79,2659706,494,卖盘
26,09:31:15,53.78,6147488,1142,卖盘
27,09:31:18,53.71,1644703,306,卖盘
28,09:31:21,53.75,1616946,301,买盘
29,09:31:24,53.66,3162566,589,卖盘
30,09:31:27,53.66,6252887,1165,卖盘
31,09:31:30,53.66,9711529,1809,卖盘
32,09:31:33,53.66,6498286,1211,买盘
33,09:31:36,53.66,4067120,758,卖盘
34,09:31:39,53.67,3219491,600,买盘
35,09:31:42,53.78,11233206,2091,买盘
36,09:31:45,53.67,6830213,1272,卖盘
37,09:31:48,53.79,4625094,860,买盘
38,09:31:51,53.77,5990345,1114,卖盘
39,09:31:54,53.86,3426383,637,中性盘
40,09:31:57,53.8,2486353,462,中性盘
41,09:32:00,53.86,4684996,871,卖盘
42,09:32:03,53.82,5989331,1113,中性盘
43,09:32:06,53.85,3847728,715,中性盘
44,09:32:09,53.8,3320479,617,卖盘
45,09:32:12,53.79,2618567,487,卖盘
46,09:32:15,53.67,3325917,619,卖盘
47,09:32:18,53.71,3871302,721,中性盘
48,09:32:21,53.65,2603243,485,卖盘
49,09:32:24,53.65,4067744,758,卖盘
50,09:32:27,53.68,3561192,663,买盘
51,09:32:30,53.78,2901355,540,买盘
52,09:32:33,53.74,1536408,286,买盘
53,09:32:36,53.74,1633458,304,买盘
54,09:32:39,53.7,2617514,487,卖盘
55,09:32:42,53.72,2545749,474,中性盘
56,09:32:45,53.7,4778987,890,卖盘
57,09:32:48,53.7,3615140,674,买盘
58,09:32:51,53.67,2855871,532,中性盘
59,09:32:54,53.61,2342494,437,卖盘
60,09:32:57,53.56,969408,181,卖盘
61,09:33:00,53.56,1328126,248,买盘
62,09:33:03,53.55,2593095,484,买盘
63,09:33:06,53.52,5286797,988,卖盘
64,09:33:09,53.51,5831635,1090,卖盘
65,09:33:12,53.42,1623335,304,卖盘
66,09:33:15,53.52,13966547,2609,买盘
67,09:33:18,53.48,2426753,454,卖盘
68,09:33:21,53.47,4457105,834,卖盘
69,09:33:24,53.46,4304696,805,买盘
70,09:33:27,53.33,1824739,342,卖盘
71,09:33:30,53.44,1825340,342,买盘
72,09:33:33,53.37,2569820,482,中性盘
73,09:33:36,53.27,2740978,514,卖盘
74,09:33:39,53.3,2916145,547,买盘
75,09:33:42,53.24,3670133,689,卖盘
76,09:33:45,53.27,995812,187,中性盘
77,09:33:48,53.24,2448569,460,卖盘
78,09:33:51,53.24,10463416,1964,买盘
79,09:33:54,53.23,4366400,820,卖盘
80,09:33:57,53.25,4992313,937,卖盘
81,09:34:00,53.29,3014156,566,中性盘
82,09:34:03,53.33,2585041,485,买盘
83,09:34:06,53.43,1526350,286,买盘
84,09:34:09,53.45,2659793,498,买盘
85,09:34:12,53.43,2387929,447,卖盘
86,09:34:15,53.45,1726206,323,买盘
87,09:34:18,53.46,2838572,531,买盘
88,09:34:21,53.5,1813826,339,买盘
89,09:34:24,53.52,2686565,502,中性盘
90,09:34:27,53.57,2141187,400,买盘
91,09:34:30,53.57,1184067,221,买盘
92,09:34:33,53.5,14474011,2705,卖盘
93,09:34:36,53.43,4411837,825,卖盘
94,09:34:39,53.37,1543713,289,卖盘
95,09:34:42,53.36,1120398,210,卖盘
96,09:34:45,53.4,4286149,803,买盘
97,09:34:48,53.33,2336274,438,卖盘
98,09:34:51,53.34,1322587,248,中性盘
99,09:34:54,53.34,1563224,293,卖盘
100,09:34:57,53.25,32040416,6013,卖盘
101,09:35:00,53.21,6807882,1278,中性盘
102,09:35:03,53.25,3703520,695,中性盘
103,09:35:06,53.2,3341526,628,卖盘
104,09:35:09,53.18,888376,167,中性盘
105,09:35:12,53.2,2367774,445,买盘
106,09:35:15,53.24,3491313,656,中性盘
107,09:35:18,53.25,3890801,731,中性盘
108,09:35:21,53.3,2601708,488,中性盘
109,09:35:24,53.39,3527371,661,买盘
110,09:35:27,53.39,4122360,772,买盘
111,09:35:30,53.37,2140023,401,卖盘
112,09:35:33,53.39,832669,156,买盘
113,09:35:36,53.37,645840,121,中性盘
114,09:35:39,53.39,1521111,285,买盘
115,09:35:42,53.37,4572607,857,卖盘
116,09:35:45,53.42,8804461,1649,买盘
117,09:35:48,53.41,2890155,541,卖盘
118,09:35:51,53.4,4737605,887,卖盘
119,09:35:54,53.42,1764199,330,卖盘
120,09:35:57,53.4,1068404,200,卖盘
121,09:36:00,53.43,2259894,423,买盘
122,09:36:03,53.53,5832362,1090,买盘
123,09:36:06,53.53,1220512,228,卖盘
124,09:36:09,53.53,3473267,649,卖盘
125,09:36:12,53.54,1487860,278,买盘
126,09:36:15,53.5,1434053,268,卖盘
127,09:36:18,53.52,3509350,656,买盘
128,09:36:21,53.5,5610919,1048,卖盘
129,09:36:24,53.5,3291129,615,买盘
130,09:36:27,53.52,1514327,283,中性盘
131,09:36:30,53.5,1777152,332,卖盘
132,09:36:33,53.52,1129130,211,买盘
133,09:36:36,53.52,2825797,528,卖盘
134,09:36:39,53.52,1075806,201,卖盘
135,09:36:42,53.52,1424037,266,卖盘
136,09:36:45,53.52,620966,116,卖盘
137,09:36:48,53.52,4285333,800,卖盘
138,09:36:51,53.52,3098712,579,买盘
139,09:36:54,53.51,3360044,628,卖盘
140,09:36:57,53.57,4302543,804,买盘
141,09:37:00,53.6,1715037,320,买盘
142,09:37:03,53.66,832025,155,买盘
143,09:37:06,53.63,1270988,237,卖盘
144,09:37:09,53.68,520391,97,买盘
145,09:37:12,53.68,3435640,640,买盘
146,09:37:15,53.7,1503172,280,买盘
147,09:37:18,53.7,2062258,384,卖盘
148,09:37:21,53.65,6143583,1144,卖盘
149,09:37:24,53.66,2211177,412,买盘
150,09:37:27,53.6,2285636,426,卖盘
151,09:37:30,53.59,2128328,397,卖盘
152,09:37:33,53.58,1360504,254,中性盘
153,09:37:36,53.55,5367030,1002,卖盘
154,09:37:39,53.53,910016,170,中性盘
155,09:37:42,53.5,2001834,374,卖盘
156,09:37:45,53.5,3563783,666,卖盘
157,09:37:48,53.51,1690960,316,买盘
