,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-07-24,603093,8.57,8.5,8.64,8.46,37597,32386046.0,2.09,-1.28,-0.11,0.62
1,2024-07-25,603093,8.47,8.68,8.78,8.45,40096,35005043.0,3.88,2.12,0.18,0.66
2,2024-07-26,603093,8.67,8.91,9.0,8.65,57190,51364483.0,4.03,2.65,0.23,0.94
3,2024-07-29,603093,8.91,8.86,8.94,8.78,29076,26026107.0,1.8,-0.56,-0.05,0.48
4,2024-07-30,603093,8.8,8.87,8.9,8.75,30628,27316129.0,1.69,0.11,0.01,0.5
5,2024-07-31,603093,8.83,9.53,9.77,8.83,151695,144849962.0,10.6,7.44,0.66,2.49
6,2024-08-01,603093,9.57,9.36,9.57,9.27,99128,94230439.0,3.15,-1.78,-0.17,1.62
7,2024-08-02,603093,9.3,9.09,9.39,9.05,53124,49308098.0,3.63,-2.88,-0.27,0.87
8,2024-08-05,603093,9.05,8.99,9.23,8.96,50954,46746551.0,2.97,-1.1,-0.1,0.84
9,2024-08-06,603093,9.12,9.07,9.2,8.96,37595,34375071.0,2.67,0.89,0.08,0.62
10,2024-08-07,603093,9.06,9.0,9.1,8.94,31183,28287436.0,1.76,-0.77,-0.07,0.51
11,2024-08-08,603093,8.95,9.01,9.15,8.86,33978,30817802.0,3.22,0.11,0.01,0.56
12,2024-08-09,603093,9.01,8.9,9.1,8.88,26074,23645670.0,2.44,-1.22,-0.11,0.43
13,2024-08-12,603093,8.84,8.9,8.94,8.78,22449,20076402.0,1.8,0.0,0.0,0.37
14,2024-08-13,603093,8.89,9.0,9.01,8.76,26252,23567024.0,2.81,1.12,0.1,0.43
15,2024-08-14,603093,9.03,8.93,9.03,8.91,23910,21623104.0,1.33,-0.78,-0.07,0.39
16,2024-08-15,603093,8.85,9.04,9.15,8.85,33307,30399700.0,3.36,1.23,0.11,0.55
17,2024-08-16,603093,9.01,8.93,9.05,8.9,24656,22270432.0,1.66,-1.22,-0.11,0.4
18,2024-08-19,603093,9.21,9.39,9.56,9.21,140746,133585406.0,3.92,5.15,0.46,2.31
19,2024-08-20,603093,9.36,9.27,9.56,9.2,78297,73846509.0,3.83,-1.28,-0.12,1.28
20,2024-08-21,603093,9.2,9.2,9.31,9.15,39986,37170054.0,1.73,-0.76,-0.07,0.66
21,2024-08-22,603093,9.18,9.13,9.32,9.1,40097,37129912.0,2.39,-0.76,-0.07,0.66
22,2024-08-23,603093,9.14,9.32,9.48,9.06,61289,57473148.0,4.6,2.08,0.19,1.0
23,2024-08-26,603093,9.39,9.26,9.39,9.12,46720,43606834.0,2.9,-0.64,-0.06,0.77
24,2024-08-27,603093,9.31,9.31,9.36,9.16,35131,32875662.0,2.16,0.54,0.05,0.58
25,2024-08-28,603093,9.25,9.35,9.42,9.18,42546,39980458.0,2.58,0.43,0.04,0.7
