,成交时间,成交价格,成交金额,成交量,性质
0,09:25:00,19.9,5979950,3005,卖盘
1,09:30:00,19.89,1790641,900,卖盘
2,09:30:03,19.9,12858533,6460,买盘
3,09:30:06,19.92,2360368,1187,卖盘
4,09:30:09,19.9,873637,439,卖盘
5,09:30:12,19.9,260822,131,卖盘
6,09:30:15,19.89,747958,376,卖盘
7,09:30:18,19.9,571226,287,中性盘
8,09:30:21,19.89,364014,183,卖盘
9,09:30:24,19.89,1319058,663,卖盘
10,09:30:27,19.88,218769,110,卖盘
11,09:30:30,19.87,63597,32,中性盘
12,09:30:33,19.86,677312,341,卖盘
13,09:30:36,19.86,689116,347,买盘
14,09:30:39,19.85,399172,201,卖盘
15,09:30:42,19.87,782619,394,买盘
16,09:30:45,19.85,907552,457,卖盘
17,09:30:48,19.86,345564,174,买盘
18,09:30:51,19.88,1823821,918,买盘
19,09:30:54,19.89,228653,115,买盘
20,09:30:57,19.88,155070,78,卖盘
21,09:31:00,19.88,373721,188,买盘
22,09:31:03,19.87,349792,176,卖盘
23,09:31:06,19.87,308108,155,卖盘
24,09:31:09,19.89,471005,237,买盘
25,09:31:12,19.88,304193,153,卖盘
26,09:31:15,19.89,829168,417,买盘
27,09:31:18,19.88,1966167,989,卖盘
28,09:31:21,19.87,101368,51,卖盘
29,09:31:24,19.86,566171,285,卖盘
30,09:31:27,19.87,172843,87,买盘
31,09:31:30,19.86,150908,76,卖盘
32,09:31:33,19.87,571983,288,买盘
33,09:31:36,19.86,71522,36,卖盘
34,09:31:39,19.86,427165,215,卖盘
35,09:31:42,19.87,490580,247,中性盘
36,09:31:45,19.86,1378659,694,卖盘
37,09:31:48,19.86,911243,459,卖盘
38,09:31:51,19.86,448802,226,买盘
39,09:31:54,19.88,2769021,1394,买盘
40,09:31:57,19.88,700060,352,卖盘
41,09:32:00,19.88,322080,162,卖盘
42,09:32:03,19.88,832755,419,卖盘
43,09:32:06,19.9,1012931,509,买盘
44,09:32:09,19.88,1108416,557,卖盘
45,09:32:12,19.89,101464,51,买盘
46,09:32:15,19.88,218748,110,卖盘
47,09:32:18,19.91,49738,25,买盘
48,09:32:21,19.89,157195,79,卖盘
49,09:32:24,19.89,208840,105,卖盘
50,09:32:27,19.9,163200,82,买盘
51,09:32:30,19.9,69655,35,卖盘
52,09:32:33,19.9,65676,33,卖盘
53,09:32:36,19.9,153248,77,卖盘
54,09:32:39,19.91,1431497,719,买盘
55,09:32:42,19.92,207148,104,买盘
56,09:32:45,19.92,109553,55,买盘
57,09:32:48,19.93,205224,103,买盘
58,09:32:51,19.92,191270,96,卖盘
59,09:32:54,19.92,290886,146,卖盘
60,09:32:57,19.93,683462,343,买盘
61,09:33:00,19.92,253019,127,卖盘
62,09:33:03,19.92,2874162,1444,买盘
63,09:33:06,19.91,1160418,583,买盘
